r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
74,113,92,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
174,47,219,zh,紫色,紫,紫,紫色,紫,紫
156,14,196,zh,紫色,紫,紫,紫色,紫,紫
8,90,149,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
3,50,181,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
69,51,244,zh,蓝色,蓝,蓝,紫蓝色,蓝紫,蓝紫
89,153,189,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
143,5,24,zh,深红色,深红,深红,深红色,深红,深红
237,163,198,zh,粉色,粉,粉,粉色,粉,粉
10,84,183,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
122,28,223,zh,紫色,紫,紫,紫色,紫,紫
217,244,14,zh,黄色,黄,黄,荧光黄绿,荧光黄绿,荧光黄绿
237,253,149,zh,浅黄绿色,浅黄绿,浅黄绿,鹅黄色,鹅黄,鹅黄
246,104,135,zh,粉红色,粉红,粉红,粉色,粉,粉
216,105,165,zh,粉色,粉,粉,粉色,粉,粉
213,207,127,zh,浅黄色,浅黄,浅黄,淡黄色,淡黄,淡黄
25,185,114,zh,绿色,绿,绿,绿色,绿,绿
160,212,206,zh,浅青绿色,浅青绿,浅青绿,薄荷绿,薄荷绿,薄荷绿
92,215,103,zh,绿色,绿,绿,绿色,绿,绿
221,109,74,zh,橙色,橙,橙,橘红色,橘红,橘红
12,181,78,zh,绿色,绿,绿,绿色,绿,绿
208,207,249,zh,淡紫色,淡紫,淡紫,淡紫色,淡紫,淡紫
146,16,248,zh,紫色,紫,紫,紫色,紫,紫
87,55,176,zh,紫色,紫,紫,紫色,紫,紫
127,9,92,zh,紫红色,紫红,紫红,紫红色,紫红,紫红
253,235,18,zh,黄色,黄,黄,黄色,黄,黄
66,209,230,zh,青色,青,青,天蓝色,天蓝,天蓝
250,46,92,zh,粉红色,粉红,粉红,玫红色,玫瑰,玫瑰
236,89,1,zh,橙色,橙,橙,橙色,橙,橙
140,56,30,zh,棕色,棕,棕,红棕色,红棕,红棕
20,91,166,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
221,253,191,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
13,99,238,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
45,247,113,zh,绿色,绿,绿,绿色,绿,绿
184,96,125,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
93,54,35,zh,棕色,棕,棕,咖啡色,咖啡,咖啡
94,94,131,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
73,13,229,zh,紫色,紫,紫,紫色,紫,紫
219,129,127,zh,粉红色,粉红,粉红,豆沙色,豆沙,豆沙
135,87,134,zh,紫色,紫,紫,紫色,紫,紫
157,235,182,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
133,250,207,zh,薄荷绿,薄荷绿,薄荷绿,薄荷绿,薄荷绿,薄荷绿
80,171,140,zh,绿色,绿,绿,青色,青,青
211,39,110,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
46,155,6,zh,绿色,绿,绿,绿色,绿,绿
184,121,86,zh,棕色,棕,棕,赤褐色,赤褐,赤褐
246,82,177,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
219,167,170,zh,粉色,粉,粉,豆沙粉,豆沙粉,豆沙粉
68,0,158,zh,紫色,紫,紫,紫色,紫,紫
132,109,122,zh,灰色,灰,灰,灰紫色,灰紫,灰紫
140,165,146,zh,灰绿色,灰绿,灰绿,灰绿色,灰绿,灰绿
171,93,79,zh,棕色,棕,棕,砖红色,砖红,砖红
177,96,115,zh,粉色,粉,粉,豆沙色,豆沙,豆沙
233,70,42,zh,红色,红,红,橘红色,橘红,橘红
183,255,230,zh,薄荷绿,薄荷绿,薄荷绿,薄荷绿,薄荷绿,薄荷绿
110,252,67,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
83,238,34,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
195,8,124,zh,洋红,洋红,洋红,紫红色,紫红,紫红
238,33,44,zh,红色,红,红,红色,红,红
231,1,154,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
22,240,217,zh,青绿色,青绿,青绿,青色,青,青
3,201,64,zh,绿色,绿,绿,绿色,绿,绿
32,50,65,zh,深蓝色,深蓝,深蓝,深蓝色,深蓝,深蓝
43,68,126,zh,蓝色,蓝,蓝,深蓝色,深蓝,深蓝
61,184,30,zh,绿色,绿,绿,绿色,绿,绿
24,119,140,zh,青绿色,青绿,青绿,青色,青,青
68,28,207,zh,紫色,紫,紫,靛蓝色,靛,靛
139,239,7,zh,绿色,绿,绿,青柠绿,青柠,青柠
177,186,230,zh,浅蓝色,浅蓝,浅蓝,淡紫色,淡紫,淡紫
121,38,198,zh,紫色,紫,紫,紫色,紫,紫
199,62,105,zh,粉红色,粉红,粉红,枚红色,玫瑰,玫瑰
114,21,80,zh,紫色,紫,紫,深紫色,深紫,深紫
181,50,202,zh,紫色,紫,紫,紫色,紫,紫
171,96,10,zh,棕色,棕,棕,赭色,赭,赭
150,217,19,zh,绿色,绿,绿,青柠绿,青柠,青柠
98,136,62,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
182,3,33,zh,红色,红,红,红色,红,红
213,164,108,zh,浅棕色,浅棕,浅棕,驼色,驼,驼
126,46,212,zh,紫色,紫,紫,紫色,紫,紫
156,50,38,zh,红色,红,红,砖红色,砖红,砖红
202,191,14,zh,黄色,黄,黄,芥末黄,芥末黄,芥末黄
133,1,130,zh,紫色,紫,紫,紫色,紫,紫
96,216,223,zh,青色,青,青,青色,青,青
171,190,169,zh,灰绿色,灰绿,灰绿,灰绿色,灰绿,灰绿
121,200,68,zh,绿色,绿,绿,绿色,绿,绿
122,99,195,zh,紫色,紫,紫,紫色,紫,紫
87,217,103,zh,绿色,绿,绿,绿色,绿,绿
222,124,168,zh,粉色,粉,粉,粉色,粉,粉
245,3,124,zh,品红,品红,品红,品红,品红,品红
134,202,206,zh,浅蓝色,浅蓝,浅蓝,青色,青,青
73,16,188,zh,紫色,紫,紫,紫色,紫,紫
162,56,213,zh,紫色,紫,紫,紫色,紫,紫
139,162,120,zh,绿色,绿,绿,灰绿色,灰绿,灰绿
89,184,77,zh,绿色,绿,绿,绿色,绿,绿
210,248,183,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
40,21,105,zh,紫色,紫,紫,紫色,紫,紫
77,216,104,zh,绿色,绿,绿,绿色,绿,绿
196,65,2,zh,橙色,橙,橙,铁锈色,铁铁铁锈,铁铁铁锈
27,2,118,zh,紫色,紫,紫,深蓝色,深蓝,深蓝
147,246,180,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
1,143,185,zh,蓝色,蓝,蓝,青色,青,青
174,206,188,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
201,118,62,zh,橙色,橙,橙,陶土色,陶土,陶土
41,69,102,zh,深蓝色,深蓝,深蓝,藏蓝色,藏蓝,藏蓝
148,160,15,zh,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿
4,82,45,zh,绿色,绿,绿,墨绿色,墨绿,墨绿
230,148,92,zh,橙色,橙,橙,橙色,橙,橙
166,163,121,zh,卡其色,卡其,卡其,橄榄绿,橄榄绿,橄榄绿
190,152,230,zh,紫色,紫,紫,紫色,紫,紫
46,19,10,zh,棕色,棕,棕,深棕色,深棕,深棕
61,163,24,zh,绿色,绿,绿,绿色,绿,绿
249,190,0,zh,黄色,黄,黄,黄色,黄,黄
149,135,67,zh,卡其色,卡其,卡其,军绿色,军绿,军绿
119,138,104,zh,灰绿色,灰绿,灰绿,军绿色,军绿,军绿
8,79,116,zh,蓝色,蓝,蓝,青色,青,青
173,71,109,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
38,125,238,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
15,74,237,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
246,212,83,zh,黄色,黄,黄,黄色,黄,黄
133,205,110,zh,绿色,绿,绿,浅绿色,浅绿,浅绿
48,8,152,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
182,119,216,zh,紫色,紫,紫,紫色,紫,紫
176,7,202,zh,紫色,紫,紫,紫色,紫,紫
225,202,127,zh,黄色,黄,黄,米黄色,米黄,米黄
123,187,134,zh,绿色,绿,绿,绿色,绿,绿
40,92,228,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
246,147,228,zh,粉色,粉,粉,粉色,粉,粉
164,222,95,zh,浅绿色,浅绿,浅绿,草绿色,草绿,草绿
105,148,101,zh,绿色,绿,绿,军绿色,军绿,军绿
34,12,17,zh,深棕色,深棕,深棕,酱色,酱,酱
23,230,178,zh,绿色,绿,绿,青色,青,青
238,136,53,zh,橙色,橙,橙,橙色,橙,橙
234,25,157,zh,洋红色,洋红,洋红,玫红色,玫瑰,玫瑰
206,139,87,zh,橙色,橙,橙,陶土色,陶土,陶土
113,201,113,zh,绿色,绿,绿,绿色,绿,绿
167,236,79,zh,浅绿色,浅绿,浅绿,亮绿色,亮绿,亮绿
217,107,110,zh,粉色,粉,粉,珊瑚红,珊瑚红,珊瑚红
190,154,234,zh,紫色,紫,紫,淡紫色,淡紫,淡紫
246,19,172,zh,品红,品红,品红,洋红色,洋红,洋红
188,186,180,zh,灰色,灰,灰,灰色,灰,灰
245,61,207,zh,粉色,粉,粉,洋红色,洋红,洋红
133,240,215,zh,薄荷绿,薄荷绿,薄荷绿,薄荷绿,薄荷绿,薄荷绿
0,105,221,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
221,185,114,zh,米色,米,米,卡其色,卡其,卡其
195,135,141,zh,粉红色,粉红,粉红,豆沙色,豆沙,豆沙
106,92,107,zh,灰色,灰,灰,灰紫色,灰紫,灰紫
123,37,164,zh,紫色,紫,紫,紫色,紫,紫
176,134,97,zh,棕色,棕,棕,咖啡色,咖啡,咖啡
104,140,237,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
228,67,218,zh,紫色,紫,紫,品红色,品红,品红
249,105,182,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
39,89,124,zh,蓝色,蓝,蓝,深蓝色,深蓝,深蓝
151,2,105,zh,紫红色,紫红,紫红,品红色,品红,品红
198,100,189,zh,紫色,紫,紫,紫色,紫,紫
213,58,129,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
65,41,59,zh,紫色,紫,紫,深紫色,深紫,深紫
92,57,12,zh,棕色,棕,棕,棕色,棕,棕
200,171,197,zh,淡紫色,淡紫,淡紫,淡紫色,淡紫,淡紫
45,133,55,zh,绿色,绿,绿,绿色,绿,绿
30,86,220,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
76,142,227,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
146,144,15,zh,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿
106,36,97,zh,紫色,紫,紫,紫色,紫,紫
237,209,55,zh,黄色,黄,黄,黄色,黄,黄
163,208,30,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
53,98,140,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
232,33,208,zh,紫红色,紫红,紫红,玫红色,玫瑰,玫瑰
202,150,72,zh,棕色,棕,棕,土黄,土黄,土黄
145,114,26,zh,棕色,棕,棕,青铜色,青铜,青铜
208,99,190,zh,紫色,紫,紫,品红色,品红,品红
229,25,88,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
126,36,132,zh,紫色,紫,紫,紫色,紫,紫
50,217,198,zh,青绿色,青绿,青绿,青色,青,青
28,241,198,zh,青绿色,青绿,青绿,松石绿,松石绿,松石绿
185,107,70,zh,棕色,棕,棕,陶土色,陶土,陶土
255,177,15,zh,橙色,橙,橙,橙色,橙,橙
184,245,210,zh,浅绿色,浅绿,浅绿,淡绿色,淡绿,淡绿
39,131,231,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
31,192,46,zh,绿色,绿,绿,绿色,绿,绿
42,138,61,zh,绿色,绿,绿,绿色,绿,绿
110,190,52,zh,绿色,绿,绿,绿色,绿,绿
129,78,229,zh,紫色,紫,紫,紫色,紫,紫
232,221,59,zh,黄色,黄,黄,黄色,黄,黄
168,202,69,zh,黄绿色,黄绿,黄绿,柠檬绿,柠檬绿,柠檬绿
218,36,129,zh,洋红,洋红,洋红,玫红色,玫瑰,玫瑰
33,42,69,zh,深蓝色,深蓝,深蓝,藏蓝色,藏蓝,藏蓝
199,142,199,zh,淡紫色,淡紫,淡紫,丁香色,丁香,丁香
63,58,173,zh,蓝色,蓝,蓝,靛蓝色,靛,靛
223,45,145,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
224,113,217,zh,粉色,粉,粉,品红色,品红,品红
125,246,0,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
247,235,142,zh,黄色,黄,黄,黄色,黄,黄
140,140,157,zh,灰色,灰,灰,灰紫色,灰紫,灰紫
158,208,206,zh,浅青色,浅青,浅青,青色,青,青
176,11,98,zh,品红,品红,品红,品红,品红,品红
223,44,0,zh,橙色,橙,橙,红色,红,红
68,110,168,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
252,10,156,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
122,131,179,zh,蓝色,蓝,蓝,蓝紫色,蓝紫,蓝紫
39,42,8,zh,深橄榄绿,深橄榄绿,深橄榄绿,橄榄绿,橄榄绿,橄榄绿
167,35,155,zh,紫色,紫,紫,紫色,紫,紫
49,26,233,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
214,158,83,zh,橙色,橙,橙,驼色,驼,驼
112,215,48,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
234,134,110,zh,橙色,橙,橙,珊瑚色,珊瑚,珊瑚
153,158,217,zh,淡紫色,淡紫,淡紫,薰衣草紫,薰衣草,薰衣草
224,4,170,zh,品红,品红,品红,紫红色,紫红,紫红
40,69,164,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
113,35,144,zh,紫色,紫,紫,紫色,紫,紫
129,97,38,zh,棕色,棕,棕,棕色,棕,棕
25,34,228,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
156,131,16,zh,橄榄色,橄榄,橄榄,土黄色,土黄,土黄
69,182,137,zh,绿色,绿,绿,青色,青,青
199,97,182,zh,紫色,紫,紫,紫色,紫,紫
123,139,63,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
210,190,13,zh,黄色,黄,黄,金黄色,金黄,金黄
20,84,167,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
59,168,11,zh,绿色,绿,绿,草绿色,草绿,草绿
147,113,170,zh,紫色,紫,紫,紫色,紫,紫
240,84,218,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
121,28,35,zh,暗红色,暗红,暗红,酒红色,酒红,酒红
47,236,33,zh,绿色,绿,绿,绿色,绿,绿
181,30,34,zh,红色,红,红,红色,红,红
229,208,188,zh,米色,米,米,奶茶色,奶茶,奶茶
187,126,58,zh,棕色,棕,棕,褐色,褐,褐
35,9,186,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
171,224,94,zh,绿色,绿,绿,黄绿色,黄绿,黄绿
125,195,159,zh,绿色,绿,绿,薄荷绿,薄荷绿,薄荷绿
208,93,11,zh,橙色,橙,橙,橙色,橙,橙
156,243,34,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
153,86,105,zh,粉红色,粉红,粉红,豆沙色,豆沙,豆沙
29,12,215,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
25,93,102,zh,青绿色,青绿,青绿,鸭绿色,鸭绿,鸭绿
197,60,8,zh,橙色,橙,橙,橘红色,橘红,橘红
133,212,50,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
1,42,204,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
139,186,72,zh,绿色,绿,绿,青柠色,青柠,青柠
18,12,96,zh,蓝色,蓝,蓝,深蓝色,深蓝,深蓝
212,184,53,zh,黄色,黄,黄,芥末黄,芥末黄,芥末黄
238,175,208,zh,粉色,粉,粉,粉色,粉,粉
8,53,206,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
235,192,41,zh,黄色,黄,黄,芥末黄,芥末黄,芥末黄
185,93,15,zh,橙色,橙,橙,焦糖色,焦糖,焦糖
101,78,191,zh,紫色,紫,紫,紫色,紫,紫
209,117,41,zh,橙色,橙,橙,焦糖色,焦糖,焦糖
184,172,100,zh,卡其色,卡其,卡其,芥末黄,芥末黄,芥末黄
25,143,65,zh,绿色,绿,绿,绿色,绿,绿
164,36,136,zh,紫色,紫,紫,玫红色,玫瑰,玫瑰
23,50,30,zh,深绿色,深绿,深绿,墨绿色,墨绿,墨绿
111,104,178,zh,紫色,紫,紫,紫色,紫,紫
211,108,36,zh,橙色,橙,橙,橙色,橙,橙
92,134,254,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
58,109,202,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
104,168,137,zh,绿色,绿,绿,青色,青,青
222,54,101,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
59,174,234,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
152,88,141,zh,紫色,紫,紫,紫红色,紫红,紫红
40,146,88,zh,绿色,绿,绿,绿色,绿,绿
237,117,7,zh,橙色,橙,橙,橙色,橙,橙
237,201,86,zh,黄色,黄,黄,黄色,黄,黄
167,19,24,zh,红色,红,红,红色,红,红
75,184,141,zh,绿色,绿,绿,青色,青,青
69,144,179,zh,蓝色,蓝,蓝,灰蓝色,灰蓝,灰蓝
88,17,210,zh,紫色,紫,紫,紫色,紫,紫
32,59,235,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
243,102,185,zh,粉色,粉,粉,桃红色,桃红,桃红
215,228,195,zh,浅绿色,浅绿,浅绿,浅绿色,浅绿,浅绿
228,1,131,zh,品红,品红,品红,品红,品红,品红
22,164,120,zh,绿色,绿,绿,松石绿,松石绿,松石绿
12,165,60,zh,绿色,绿,绿,绿色,绿,绿
145,10,212,zh,紫色,紫,紫,紫色,紫,紫
218,204,117,zh,黄色,黄,黄,橄榄绿,橄榄绿,橄榄绿
189,36,202,zh,紫色,紫,紫,紫色,紫,紫
170,251,58,zh,绿色,绿,绿,柠檬绿,柠檬绿,柠檬绿
128,31,231,zh,紫色,紫,紫,紫色,紫,紫
173,72,221,zh,紫色,紫,紫,紫色,紫,紫
97,100,181,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
144,120,187,zh,紫色,紫,紫,紫色,紫,紫
33,172,200,zh,青色,青,青,青色,青,青
178,34,151,zh,紫色,紫,紫,洋红色,洋红,洋红
231,51,155,zh,粉色,粉,粉,亮粉色,亮粉,亮粉
102,4,234,zh,紫色,紫,紫,紫色,紫,紫
230,153,60,zh,橙色,橙,橙,橙色,橙,橙
81,125,155,zh,蓝色,蓝,蓝,灰蓝色,灰蓝,灰蓝
18,189,221,zh,青色,青,青,青色,青,青
30,104,182,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
206,158,119,zh,棕色,棕,棕,焦糖色,焦糖,焦糖
251,17,168,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
88,209,115,zh,绿色,绿,绿,绿色,绿,绿
198,76,251,zh,紫色,紫,紫,紫色,紫,紫
164,168,163,zh,灰色,灰,灰,灰色,灰,灰
236,180,147,zh,肤色,肤,肤,杏色,杏,杏
94,248,219,zh,青绿色,青绿,青绿,湖蓝色,湖蓝,湖蓝
124,37,182,zh,紫色,紫,紫,紫色,紫,紫
144,209,25,zh,绿色,绿,绿,绿色,绿,绿
29,237,118,zh,绿色,绿,绿,绿色,绿,绿
65,81,34,zh,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿
62,140,75,zh,绿色,绿,绿,绿色,绿,绿
100,167,89,zh,绿色,绿,绿,绿色,绿,绿
229,64,226,zh,紫色,紫,紫,玫红色,玫瑰,玫瑰
90,251,148,zh,绿色,绿,绿,鲜绿色,鲜绿,鲜绿
85,206,255,zh,蓝色,蓝,蓝,天蓝色,天蓝,天蓝
137,228,207,zh,浅青绿,浅青绿,浅青绿,薄荷绿,薄荷绿,薄荷绿
76,49,137,zh,紫色,紫,紫,紫色,紫,紫
60,99,229,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
58,12,135,zh,紫色,紫,紫,紫色,紫,紫
208,52,81,zh,红色,红,红,品红,品红,品红
43,25,47,zh,紫色,紫,紫,深紫色,深紫,深紫
202,155,224,zh,紫色,紫,紫,淡紫色,淡紫,淡紫
45,105,174,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
197,8,132,zh,品红,品红,品红,玫红色,玫瑰,玫瑰
120,130,62,zh,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿,橄榄绿
8,177,233,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
223,185,177,zh,粉色,粉,粉,藕粉色,藕粉,藕粉
194,127,73,zh,橙色,橙,橙,焦糖色,焦糖,焦糖
19,154,120,zh,绿色,绿,绿,青色,青,青
74,9,253,zh,紫色,紫,紫,宝蓝色,宝蓝,宝蓝
232,128,142,zh,粉红色,粉红,粉红,粉色,粉,粉
206,109,168,zh,粉色,粉,粉,品红色,品红,品红
3,36,214,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
26,188,103,zh,绿色,绿,绿,绿色,绿,绿
232,249,208,zh,浅绿色,浅绿,浅绿,淡绿色,淡绿,淡绿
108,152,54,zh,绿色,绿,绿,橄榄绿,橄榄绿,橄榄绿
80,51,1,zh,棕色,棕,棕,棕色,棕,棕
186,246,214,zh,薄荷绿,薄荷绿,薄荷绿,淡绿色,淡绿,淡绿
150,76,144,zh,紫色,紫,紫,紫色,紫,紫
75,64,136,zh,紫色,紫,紫,紫色,紫,紫
32,229,139,zh,绿色,绿,绿,翠绿色,翠绿,翠绿
53,134,68,zh,绿色,绿,绿,绿色,绿,绿
146,131,119,zh,灰色,灰,灰,灰褐色,灰褐,灰褐
215,25,10,zh,红色,红,红,红色,红,红
222,66,158,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
165,116,175,zh,紫色,紫,紫,紫色,紫,紫
161,61,65,zh,红色,红,红,暗红色,暗红,暗红
113,216,250,zh,浅蓝色,浅蓝,浅蓝,天蓝色,天蓝,天蓝
215,228,69,zh,黄色,黄,黄,黄绿色,黄绿,黄绿
86,37,244,zh,紫色,紫,紫,紫色,紫,紫
51,106,14,zh,绿色,绿,绿,深绿色,深绿,深绿
126,83,42,zh,棕色,棕,棕,棕色,棕,棕
206,134,57,zh,橙色,橙,橙,焦糖色,焦糖,焦糖
166,171,30,zh,黄绿色,黄绿,黄绿,橄榄绿,橄榄绿,橄榄绿
19,86,230,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
139,140,238,zh,紫色,紫,紫,淡紫色,淡紫,淡紫
9,100,173,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
107,212,128,zh,绿色,绿,绿,绿色,绿,绿
164,188,25,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
251,116,222,zh,粉色,粉,粉,粉色,粉,粉
154,108,102,zh,棕色,棕,棕,豆沙色,豆沙,豆沙
226,41,244,zh,紫色,紫,紫,品红色,品红,品红
139,228,89,zh,绿色,绿,绿,苹果绿,苹果绿,苹果绿
99,11,247,zh,紫色,紫,紫,紫色,紫,紫
163,49,152,zh,紫色,紫,紫,紫色,紫,紫
94,99,159,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
162,201,245,zh,浅蓝色,浅蓝,浅蓝,蓝色,蓝,蓝
240,58,155,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
103,180,87,zh,绿色,绿,绿,绿色,绿,绿
236,15,110,zh,粉色,粉,粉,玫红色,玫瑰,玫瑰
186,234,198,zh,浅绿色,浅绿,浅绿,薄荷绿,薄荷绿,薄荷绿
214,209,44,zh,黄色,黄,黄,绿黄色,黄绿,黄绿
172,92,180,zh,紫色,紫,紫,紫色,紫,紫
49,99,221,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
178,60,135,zh,紫红色,紫红,紫红,品红色,品红,品红
251,253,214,zh,浅黄色,浅黄,浅黄,淡黄色,淡黄,淡黄
254,58,142,zh,粉色,粉,粉,桃红色,桃红,桃红
35,243,186,zh,青绿色,青绿,青绿,青色,青,青
122,42,127,zh,紫色,紫,紫,紫色,紫,紫
111,107,187,zh,紫色,紫,紫,紫色,紫,紫
146,40,21,zh,红色,红,红,砖红色,砖红,砖红
126,113,248,zh,紫色,紫,紫,蓝紫色,蓝紫,蓝紫
10,242,34,zh,绿色,绿,绿,绿色,绿,绿
202,162,102,zh,棕色,棕,棕,卡其色,卡其,卡其
33,93,124,zh,蓝色,蓝,蓝,蓝绿色,蓝绿,蓝绿
104,144,240,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
183,215,82,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
219,96,5,zh,橙色,橙,橙,橙色,橙,橙
208,244,20,zh,黄绿色,黄绿,黄绿,柠檬绿,柠檬绿,柠檬绿
145,53,112,zh,紫色,紫,紫,品红色,品红,品红
189,185,43,zh,黄色,黄,黄,黄绿色,黄绿,黄绿
206,72,249,zh,紫色,紫,紫,紫色,紫,紫
251,250,131,zh,浅黄色,浅黄,浅黄,黄色,黄,黄
207,212,169,zh,浅绿色,浅绿,浅绿,开心果绿,开心果绿,开心果绿
204,107,108,zh,粉红色,粉红,粉红,豆沙色,豆沙,豆沙
50,16,7,zh,棕色,棕,棕,红棕色,红棕,红棕
130,69,195,zh,紫色,紫,紫,紫色,紫,紫
103,19,214,zh,紫色,紫,紫,紫色,紫,紫
109,239,220,zh,青绿色,青绿,青绿,青色,青,青
142,75,136,zh,紫色,紫,紫,紫色,紫,紫
78,1,41,zh,酒红色,酒红,酒红,酒红色,酒红,酒红
58,196,102,zh,绿色,绿,绿,绿色,绿,绿
158,59,193,zh,紫色,紫,紫,紫色,紫,紫
65,200,97,zh,绿色,绿,绿,绿色,绿,绿
36,117,175,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
36,192,196,zh,青绿色,青绿,青绿,青色,青,青
225,205,245,zh,淡紫色,淡紫,淡紫,淡紫色,淡紫,淡紫
114,79,244,zh,紫色,紫,紫,紫色,紫,紫
77,62,177,zh,紫色,紫,紫,紫色,紫,紫
46,253,113,zh,绿色,绿,绿,荧光绿,荧光绿,荧光绿
230,216,167,zh,米色,米,米,米色,米,米
252,2,61,zh,红色,红,红,玫红色,玫瑰,玫瑰
24,61,185,zh,蓝色,蓝,蓝,蓝色,蓝,蓝
161,14,3,zh,红色,红,红,红色,红,红
169,223,41,zh,黄绿色,黄绿,黄绿,黄绿色,黄绿,黄绿
220,4,123,zh,洋红,洋红,洋红,品红色,品红,品红
181,50,38,zh,红色,红,红,砖红色,砖红,砖红
22,225,16,zh,绿色,绿,绿,绿色,绿,绿
239,247,113,zh,黄色,黄,黄,黄色,黄,黄
216,54,184,zh,紫红色,紫红,紫红,品红,品红,品红
69,242,50,zh,绿色,绿,绿,绿色,绿,绿
58,135,139,zh,青绿色,青绿,青绿,绿松石色,绿松石,绿松石
206,124,162,zh,粉色,粉,粉,粉色,粉,粉
18,184,105,zh,绿色,绿,绿,绿色,绿,绿
146,1,114,zh,紫色,紫,紫,紫红色,紫红,紫红
136,31,73,zh,紫红色,紫红,紫红,紫红色,紫红,紫红
38,69,143,zh,蓝色,蓝,蓝,宝蓝色,宝蓝,宝蓝
