r,g,b,lang_code,chatgpt_raw,chatgpt_norm,chatgpt_min,gemini_raw,gemini_norm,gemini_min
0,152,255,en,blue,blue,blue,Blue,blue,blue
0,255,185,en,turquoise,turquoise,turquoise,Spring Green,spring green,springgreen
255,0,24,en,red,red,red,Red,red,red
255,227,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,164,0,en,orange,orange,orange,Orange,orange,orange
197,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,240,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
131,0,255,en,purple,purple,purple,Purple,purple,purple
255,48,0,en,orange,orange,orange,Vermilion,vermilion,vermilion
255,142,0,en,orange,orange,orange,Orange,orange,orange
78,255,0,en,green,green,green,Lime green,lime green,limegreen
0,170,255,en,blue,blue,blue,Blue,blue,blue
156,0,255,en,purple,purple,purple,Purple,purple,purple
0,193,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,8,255,en,blue,blue,blue,Blue,blue,blue
0,255,36,en,green,green,green,Lime green,lime green,limegreen
0,217,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
114,0,255,en,purple,purple,purple,Purple,purple,purple
19,0,255,en,blue,blue,blue,Blue,blue,blue
113,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,50,en,green,green,green,Green,green,green
0,255,52,en,green,green,green,Electric green,electric green,electricgreen
255,0,40,en,red,red,red,Red,red,red
255,0,60,en,red,red,red,Hot Pink,hot pink,hotpink
255,223,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,172,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
6,0,255,en,blue,blue,blue,Blue,blue,blue
255,53,0,en,orange,orange,orange,OrangeRed,orange red,orangered
0,139,255,en,blue,blue,blue,Azure,azure,azure
0,218,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
199,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
32,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,119,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,255,232,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,158,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
255,24,0,en,red,red,red,Red,red,red
255,0,133,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,204,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
235,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,97,0,en,orange,orange,orange,Orange,orange,orange
255,0,181,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
2,0,255,en,blue,blue,blue,Blue,blue,blue
144,0,255,en,purple,purple,purple,Purple,purple,purple
0,163,255,en,blue,blue,blue,Blue,blue,blue
247,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,158,en,green,green,green,Spring Green,spring green,springgreen
0,202,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,98,0,en,orange,orange,orange,Orange,orange,orange
255,0,242,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,174,en,magenta,magenta,magenta,Pink,pink,pink
0,136,255,en,blue,blue,blue,Blue,blue,blue
149,0,255,en,purple,purple,purple,Purple,purple,purple
255,109,0,en,orange,orange,orange,Tangerine,tangerine,tangerine
142,0,255,en,purple,purple,purple,Purple,purple,purple
222,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,225,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,187,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,188,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,42,en,green,green,green,Lime green,lime green,limegreen
255,43,0,en,orange,orange,orange,Scarlet,scarlet,scarlet
25,0,255,en,blue,blue,blue,Blue,blue,blue
174,0,255,en,purple,purple,purple,Purple,purple,purple
0,5,255,en,blue,blue,blue,Blue,blue,blue
0,255,9,en,green,green,green,Lime green,lime green,limegreen
239,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,217,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,34,en,red,red,red,Red,red,red
255,154,0,en,orange,orange,orange,Orange,orange,orange
255,154,0,en,orange,orange,orange,Orange,orange,orange
191,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,182,255,en,blue,blue,blue,Blue,blue,blue
255,212,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,153,255,en,blue,blue,blue,Electric blue,electric blue,electricblue
76,255,0,en,green,green,green,Lime,lime,lime
0,255,50,en,green,green,green,Green,green,green
81,0,255,en,purple,purple,purple,Violet,violet,violet
255,0,45,en,red,red,red,Red,red,red
145,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,37,en,green,green,green,Green,green,green
87,0,255,en,purple,purple,purple,Violet,violet,violet
255,40,0,en,red,red,red,Red-orange,red-orange,redorange
30,0,255,en,blue,blue,blue,Blue,blue,blue
25,255,0,en,green,green,green,Green,green,green
153,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,62,0,en,orange,orange,orange,Red-orange,red-orange,redorange
118,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,119,255,en,blue,blue,blue,Blue,blue,blue
166,0,255,en,purple,purple,purple,Purple,purple,purple
0,201,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
72,0,255,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
0,180,255,en,blue,blue,blue,Deep sky blue,deep sky blue,deepskyblue
255,61,0,en,orange,orange,orange,Red-orange,red-orange,redorange
30,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,189,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,0,150,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,255,93,en,green,green,green,Lime green,lime green,limegreen
202,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,23,255,en,blue,blue,blue,Blue,blue,blue
0,255,251,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,102,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,160,0,en,orange,orange,orange,Orange,orange,orange
131,0,255,en,purple,purple,purple,Violet,violet,violet
0,26,255,en,blue,blue,blue,Blue,blue,blue
124,0,255,en,purple,purple,purple,Violet,violet,violet
11,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,66,en,red,red,red,Cerise,cerise,cerise
102,0,255,en,purple,purple,purple,Violet,violet,violet
0,34,255,en,blue,blue,blue,Blue,blue,blue
32,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,12,en,green,green,green,Green,green,green
0,255,170,en,green,green,green,Turquoise,turquoise,turquoise
159,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
54,255,0,en,green,green,green,Lime Green,lime green,limegreen
254,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,174,en,turquoise,turquoise,turquoise,Aqua,aqua,aqua
0,117,255,en,blue,blue,blue,Blue,blue,blue
76,255,0,en,green,green,green,Lime green,lime green,limegreen
104,0,255,en,purple,purple,purple,Violet,violet,violet
255,0,43,en,red,red,red,Red,red,red
255,247,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
252,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,161,en,pink,pink,pink,Pink,pink,pink
237,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,182,en,magenta,magenta,magenta,Magenta,magenta,magenta
53,0,255,en,blue,blue,blue,Blue,blue,blue
117,0,255,en,purple,purple,purple,Violet,violet,violet
0,128,255,en,blue,blue,blue,Blue,blue,blue
255,0,121,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
0,121,255,en,blue,blue,blue,Electric blue,electric blue,electricblue
30,0,255,en,blue,blue,blue,Blue,blue,blue
36,0,255,en,blue,blue,blue,Electric Blue,electric blue,electricblue
36,0,255,en,blue,blue,blue,Blue,blue,blue
0,181,255,en,cyan,cyan,cyan,Deep Sky Blue,deep sky blue,deepskyblue
5,255,0,en,green,green,green,Green,green,green
27,255,0,en,green,green,green,Lime green,lime green,limegreen
38,255,0,en,green,green,green,Green,green,green
255,223,0,en,yellow,yellow,yellow,yellow,yellow,yellow
145,0,255,en,purple,purple,purple,Purple,purple,purple
0,189,255,en,blue,blue,blue,Cyan,cyan,cyan
0,120,255,en,blue,blue,blue,Blue,blue,blue
134,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,203,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,255,49,en,green,green,green,Lime green,lime green,limegreen
255,245,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,66,0,en,orange,orange,orange,Orange,orange,orange
102,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,210,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,121,en,green,green,green,Spring green,spring green,springgreen
255,0,241,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,38,en,lime,lime,lime,Lime green,lime green,limegreen
0,115,255,en,blue,blue,blue,Bright blue,bright blue,brightblue
255,0,102,en,pink,pink,pink,Hot pink,hot pink,hotpink
31,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,242,en,magenta,magenta,magenta,Magenta,magenta,magenta
127,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,10,en,green,green,green,Green,green,green
255,0,223,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
35,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,66,en,red,red,red,Fuchsia,fuchsia,fuchsia
0,255,169,en,turquoise,turquoise,turquoise,Spring Green,spring green,springgreen
0,163,255,en,blue,blue,blue,Sky blue,sky blue,skyblue
51,0,255,en,blue,blue,blue,Blue,blue,blue
0,37,255,en,blue,blue,blue,Blue,blue,blue
0,255,246,en,cyan,cyan,cyan,Cyan,cyan,cyan
196,0,255,en,magenta,magenta,magenta,Purple,purple,purple
255,0,67,en,red,red,red,Magenta,magenta,magenta
0,255,110,en,green,green,green,Spring green,spring green,springgreen
0,127,255,en,blue,blue,blue,Blue,blue,blue
94,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,51,en,red,red,red,Red,red,red
0,255,148,en,green,green,green,Aqua green,aqua green,aquagreen
50,0,255,en,blue,blue,blue,Blue,blue,blue
216,255,0,en,lime,lime,lime,Neon yellow,neon yellow,neonyellow
183,0,255,en,purple,purple,purple,Purple,purple,purple
102,255,0,en,green,green,green,Lime green,lime green,limegreen
67,0,255,en,blue,blue,blue,Electric Blue,electric blue,electricblue
0,99,255,en,blue,blue,blue,Blue,blue,blue
0,255,213,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,46,255,en,blue,blue,blue,Blue,blue,blue
0,255,87,en,green,green,green,Kelly green,kelly green,kellygreen
196,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
255,16,0,en,red,red,red,Red,red,red
0,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,68,en,green,green,green,Green,green,green
0,255,165,en,turquoise,turquoise,turquoise,Spring green,spring green,springgreen
0,255,77,en,green,green,green,Lime green,lime green,limegreen
0,255,113,en,green,green,green,Neon green,neon green,neongreen
0,255,239,en,cyan,cyan,cyan,Cyan,cyan,cyan
65,255,0,en,green,green,green,Lime green,lime green,limegreen
0,47,255,en,blue,blue,blue,Blue,blue,blue
255,65,0,en,orange,orange,orange,Orange,orange,orange
0,73,255,en,blue,blue,blue,Blue,blue,blue
143,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
29,255,0,en,green,green,green,Green,green,green
161,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
156,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
5,255,0,en,green,green,green,Green,green,green
208,0,255,en,purple,purple,purple,Magenta,magenta,magenta
0,106,255,en,blue,blue,blue,Dodger Blue,dodger blue,dodgerblue
255,0,153,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
0,131,255,en,blue,blue,blue,Blue,blue,blue
255,0,221,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,233,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,178,en,magenta,magenta,magenta,Pink,pink,pink
0,81,255,en,blue,blue,blue,Blue,blue,blue
138,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
122,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
45,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,15,en,red,red,red,Red,red,red
0,242,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
0,255,96,en,green,green,green,Neon green,neon green,neongreen
2,0,255,en,blue,blue,blue,Blue,blue,blue
255,178,0,en,orange,orange,orange,Orange,orange,orange
0,197,255,en,cyan,cyan,cyan,Deep Sky Blue,deep sky blue,deepskyblue
0,96,255,en,blue,blue,blue,Blue,blue,blue
144,0,255,en,purple,purple,purple,Purple,purple,purple
0,117,255,en,blue,blue,blue,Blue,blue,blue
106,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,222,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,255,185,en,turquoise,turquoise,turquoise,Spring green,spring green,springgreen
255,73,0,en,orange,orange,orange,Orange,orange,orange
255,127,0,en,orange,orange,orange,Orange,orange,orange
0,255,251,en,cyan,cyan,cyan,Cyan,cyan,cyan
78,255,0,en,green,green,green,Lime green,lime green,limegreen
255,93,0,en,orange,orange,orange,Orange,orange,orange
178,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
57,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,26,en,red,red,red,Red,red,red
97,0,255,en,purple,purple,purple,Violet,violet,violet
251,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,82,0,en,orange,orange,orange,Orange,orange,orange
160,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,105,255,en,blue,blue,blue,Blue,blue,blue
255,71,0,en,orange,orange,orange,Orange,orange,orange
0,255,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,147,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
0,255,200,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,0,216,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,61,en,red,red,red,Crimson,crimson,crimson
255,0,120,en,pink,pink,pink,Hot pink,hot pink,hotpink
104,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,93,en,pink,pink,pink,Hot pink,hot pink,hotpink
220,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
42,255,0,en,green,green,green,Lime green,lime green,limegreen
23,255,0,en,green,green,green,Lime green,lime green,limegreen
255,11,0,en,red,red,red,Red,red,red
255,118,0,en,orange,orange,orange,Orange,orange,orange
78,0,255,en,purple,purple,purple,Electric blue,electric blue,electricblue
255,115,0,en,orange,orange,orange,Orange,orange,orange
67,0,255,en,purple,purple,purple,Violet,violet,violet
62,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,150,en,green,green,green,Neon green,neon green,neongreen
255,18,0,en,red,red,red,Red,red,red
0,255,65,en,green,green,green,Neon green,neon green,neongreen
255,1,0,en,red,red,red,Red,red,red
176,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,121,en,green,green,green,Spring green,spring green,springgreen
87,255,0,en,green,green,green,Lime green,lime green,limegreen
236,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
48,0,255,en,blue,blue,blue,Blue,blue,blue
198,0,255,en,purple,purple,purple,Magenta,magenta,magenta
92,0,255,en,purple,purple,purple,Violet,violet,violet
255,237,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,246,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,161,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
30,255,0,en,green,green,green,Neon green,neon green,neongreen
255,117,0,en,orange,orange,orange,Orange,orange,orange
62,0,255,en,purple,purple,purple,Electric blue,electric blue,electricblue
127,0,255,en,purple,purple,purple,Purple,purple,purple
97,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,241,en,magenta,magenta,magenta,Magenta,magenta,magenta
182,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,147,en,green,green,green,Spring Green,spring green,springgreen
0,79,255,en,blue,blue,blue,Blue,blue,blue
255,0,139,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
152,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,248,en,cyan,cyan,cyan,Cyan,cyan,cyan
100,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,186,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,7,255,en,blue,blue,blue,Blue,blue,blue
163,0,255,en,purple,purple,purple,Purple,purple,purple
0,206,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,252,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,122,en,green,green,green,Lime green,lime green,limegreen
255,243,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
238,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,22,en,green,green,green,Green,green,green
255,0,244,en,magenta,magenta,magenta,Magenta,magenta,magenta
79,255,0,en,green,green,green,Lime green,lime green,limegreen
255,0,110,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
125,0,255,en,purple,purple,purple,Purple,purple,purple
16,255,0,en,green,green,green,Green,green,green
255,0,99,en,pink,pink,pink,Hot pink,hot pink,hotpink
0,145,255,en,blue,blue,blue,Blue,blue,blue
45,0,255,en,blue,blue,blue,Blue,blue,blue
255,187,0,en,orange,orange,orange,Orange,orange,orange
193,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,255,0,en,green,green,green,Neon green,neon green,neongreen
64,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,211,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
255,0,78,en,red,red,red,Fuchsia,fuchsia,fuchsia
216,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,114,0,en,orange,orange,orange,Orange,orange,orange
0,26,255,en,blue,blue,blue,Blue,blue,blue
0,255,98,en,green,green,green,Green,green,green
255,136,0,en,orange,orange,orange,Orange,orange,orange
0,255,100,en,green,green,green,Spring green,spring green,springgreen
233,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,222,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,163,0,en,orange,orange,orange,Orange,orange,orange
34,0,255,en,blue,blue,blue,Blue,blue,blue
255,96,0,en,orange,orange,orange,Orange,orange,orange
19,0,255,en,blue,blue,blue,Blue,blue,blue
118,0,255,en,purple,purple,purple,Purple,purple,purple
255,203,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,0,119,en,pink,pink,pink,Hot pink,hot pink,hotpink
85,0,255,en,purple,purple,purple,Violet,violet,violet
255,0,229,en,magenta,magenta,magenta,Magenta,magenta,magenta
129,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,246,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,0,107,en,pink,pink,pink,Hot pink,hot pink,hotpink
74,0,255,en,purple,purple,purple,Violet,violet,violet
255,227,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,188,255,en,cyan,cyan,cyan,Sky blue,sky blue,skyblue
255,0,173,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
209,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,51,255,en,blue,blue,blue,Blue,blue,blue
255,131,0,en,orange,orange,orange,Orange,orange,orange
0,78,255,en,blue,blue,blue,Blue,blue,blue
60,0,255,en,blue,blue,blue,Blue,blue,blue
0,247,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
162,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,61,en,green,green,green,Lime green,lime green,limegreen
255,154,0,en,orange,orange,orange,Orange,orange,orange
239,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
56,0,255,en,blue,blue,blue,Blue,blue,blue
0,12,255,en,blue,blue,blue,Blue,blue,blue
0,255,0,en,green,green,green,Lime Green,lime green,limegreen
231,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
31,255,0,en,green,green,green,Green,green,green
255,122,0,en,orange,orange,orange,Orange,orange,orange
49,255,0,en,green,green,green,Neon green,neon green,neongreen
0,255,221,en,cyan,cyan,cyan,Cyan,cyan,cyan
255,153,0,en,orange,orange,orange,Orange,orange,orange
5,255,0,en,green,green,green,Green,green,green
28,0,255,en,blue,blue,blue,Blue,blue,blue
0,177,255,en,blue,blue,blue,Deep sky blue,deep sky blue,deepskyblue
255,5,0,en,red,red,red,Red,red,red
190,0,255,en,purple,purple,purple,Purple,purple,purple
255,41,0,en,orange,orange,orange,Scarlet,scarlet,scarlet
0,155,255,en,blue,blue,blue,Blue,blue,blue
0,96,255,en,blue,blue,blue,Blue,blue,blue
255,131,0,en,orange,orange,orange,Orange,orange,orange
0,20,255,en,blue,blue,blue,Blue,blue,blue
230,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
8,0,255,en,blue,blue,blue,Blue,blue,blue
253,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,172,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
0,33,255,en,blue,blue,blue,Blue,blue,blue
255,191,0,en,yellow,yellow,yellow,Amber,amber,amber
0,255,193,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
255,155,0,en,orange,orange,orange,Orange,orange,orange
240,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,83,255,en,blue,blue,blue,Blue,blue,blue
255,0,234,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,104,en,green,green,green,Spring green,spring green,springgreen
0,121,255,en,blue,blue,blue,Blue,blue,blue
0,21,255,en,blue,blue,blue,Blue,blue,blue
161,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
37,0,255,en,blue,blue,blue,Blue,blue,blue
255,211,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,1,en,green,green,green,Green,green,green
255,135,0,en,orange,orange,orange,Orange,orange,orange
121,0,255,en,purple,purple,purple,Violet,violet,violet
255,118,0,en,orange,orange,orange,Orange,orange,orange
31,255,0,en,green,green,green,Lime green,lime green,limegreen
0,208,255,en,cyan,cyan,cyan,Bright blue,bright blue,brightblue
68,255,0,en,green,green,green,Neon green,neon green,neongreen
191,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
0,255,29,en,lime,lime,lime,Green,green,green
186,0,255,en,purple,purple,purple,Purple,purple,purple
255,8,0,en,red,red,red,Red,red,red
206,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
0,255,90,en,green,green,green,Lime,lime,lime
195,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
255,0,112,en,magenta,magenta,magenta,Hot pink,hot pink,hotpink
0,221,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
109,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
187,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
153,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,199,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
0,255,128,en,green,green,green,Spring green,spring green,springgreen
64,255,0,en,green,green,green,Green,green,green
43,0,255,en,blue,blue,blue,Blue,blue,blue
0,228,255,en,cyan,cyan,cyan,Cyan,cyan,cyan
34,0,255,en,blue,blue,blue,Blue,blue,blue
255,250,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
174,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,96,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,0,165,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,0,169,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,231,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,74,255,en,blue,blue,blue,Blue,blue,blue
45,0,255,en,blue,blue,blue,Blue,blue,blue
0,93,255,en,blue,blue,blue,Blue,blue,blue
0,165,255,en,blue,blue,blue,Electric blue,electric blue,electricblue
0,99,255,en,blue,blue,blue,Blue,blue,blue
255,0,241,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,180,255,en,blue,blue,blue,Deep Sky Blue,deep sky blue,deepskyblue
0,255,146,en,green,green,green,Spring green,spring green,springgreen
138,0,255,en,purple,purple,purple,Purple,purple,purple
255,0,79,en,pink,pink,pink,Hot pink,hot pink,hotpink
172,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
157,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
7,0,255,en,blue,blue,blue,Blue,blue,blue
0,255,158,en,green,green,green,Spring Green,spring green,springgreen
255,0,98,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,216,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
255,106,0,en,orange,orange,orange,Orange,orange,orange
0,255,73,en,green,green,green,Lime green,lime green,limegreen
124,255,0,en,lime,lime,lime,Lime green,lime green,limegreen
255,0,180,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
255,203,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
65,255,0,en,green,green,green,Lime green,lime green,limegreen
255,252,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
215,255,0,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
255,0,223,en,magenta,magenta,magenta,Magenta,magenta,magenta
3,255,0,en,green,green,green,Green,green,green
255,0,207,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,56,0,en,orange,orange,orange,Orange,orange,orange
0,156,255,en,blue,blue,blue,Cerulean,cerulean,cerulean
0,255,189,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
0,255,57,en,green,green,green,Lime green,lime green,limegreen
0,119,255,en,blue,blue,blue,Blue,blue,blue
13,0,255,en,blue,blue,blue,Blue,blue,blue
255,0,241,en,magenta,magenta,magenta,Magenta,magenta,magenta
126,0,255,en,purple,purple,purple,Violet,violet,violet
0,255,42,en,green,green,green,Chroma key green,chroma key green,chromakeygreen
0,172,255,en,blue,blue,blue,Deep Sky Blue,deep sky blue,deepskyblue
141,0,255,en,purple,purple,purple,Purple,purple,purple
0,30,255,en,blue,blue,blue,Blue,blue,blue
237,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
255,0,19,en,red,red,red,Red,red,red
0,255,0,en,green,green,green,Lime green,lime green,limegreen
0,255,59,en,green,green,green,Green,green,green
155,0,255,en,purple,purple,purple,Purple,purple,purple
255,159,0,en,orange,orange,orange,Orange,orange,orange
255,180,0,en,orange,orange,orange,Orange,orange,orange
57,0,255,en,blue,blue,blue,Blue,blue,blue
0,73,255,en,blue,blue,blue,Blue,blue,blue
0,48,255,en,blue,blue,blue,Blue,blue,blue
255,0,102,en,pink,pink,pink,Hot pink,hot pink,hotpink
255,102,0,en,orange,orange,orange,Orange,orange,orange
0,255,37,en,green,green,green,Green,green,green
0,167,255,en,blue,blue,blue,Sky Blue,sky blue,skyblue
212,0,255,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,255,193,en,turquoise,turquoise,turquoise,Cyan,cyan,cyan
255,0,238,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,168,255,en,blue,blue,blue,Sky blue,sky blue,skyblue
255,0,83,en,pink,pink,pink,Magenta,magenta,magenta
255,0,40,en,red,red,red,Red,red,red
0,255,120,en,green,green,green,Green,green,green
136,0,255,en,purple,purple,purple,Purple,purple,purple
0,255,59,en,green,green,green,Green,green,green
0,104,255,en,blue,blue,blue,Blue,blue,blue
255,166,0,en,orange,orange,orange,Orange,orange,orange
255,0,26,en,red,red,red,Red,red,red
255,0,227,en,magenta,magenta,magenta,Magenta,magenta,magenta
0,125,255,en,blue,blue,blue,Dodger Blue,dodger blue,dodgerblue
0,255,185,en,turquoise,turquoise,turquoise,Aqua,aqua,aqua
249,255,0,en,yellow,yellow,yellow,Yellow,yellow,yellow
