r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
121,194,13,en,green,green,green,Lime green,lime green,limegreen
181,251,179,en,light green,light green,lightgreen,Light green,light green,lightgreen
95,216,103,en,green,green,green,Bright green,bright green,brightgreen
173,169,119,en,beige,beige,beige,Olive green,olive green,olivegreen
243,157,139,en,peach,peach,peach,Coral,coral,coral
251,22,243,en,magenta,magenta,magenta,Magenta,magenta,magenta
88,193,101,en,green,green,green,Green,green,green
236,243,237,en,light gray,light gray,lightgray,Pale green,pale green,palegreen
184,62,210,en,purple,purple,purple,Purple,purple,purple
94,185,8,en,green,green,green,Lime green,lime green,limegreen
251,194,139,en,peach,peach,peach,Peach,peach,peach
101,255,117,en,green,green,green,Lime green,lime green,limegreen
107,252,190,en,mint green,mint green,mintgreen,Mint green,mint green,mintgreen
47,214,154,en,green,green,green,Turquoise,turquoise,turquoise
205,3,214,en,magenta,magenta,magenta,Magenta,magenta,magenta
7,114,37,en,green,green,green,Green,green,green
182,97,105,en,rose,rose,rose,Dusty Rose,dusty rose,dustyrose
95,20,197,en,purple,purple,purple,Purple,purple,purple
82,248,165,en,green,green,green,Mint green,mint green,mintgreen
20,251,196,en,turquoise,turquoise,turquoise,Aqua,aqua,aqua
147,168,14,en,green,green,green,Avocado,avocado,avocado
237,153,109,en,orange,orange,orange,Peach,peach,peach
193,90,6,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
26,45,57,en,dark blue,dark blue,darkblue,Dark Teal,dark teal,darkteal
96,26,183,en,purple,purple,purple,Purple,purple,purple
139,73,70,en,brown,brown,brown,Brick Red,brick red,brickred
187,244,188,en,light green,light green,lightgreen,Light green,light green,lightgreen
255,168,194,en,pink,pink,pink,Pink,pink,pink
76,147,103,en,green,green,green,Sea green,sea green,seagreen
247,165,32,en,orange,orange,orange,Orange,orange,orange
145,151,20,en,yellow-green,yellow-green,yellowgreen,Olive green,olive green,olivegreen
44,229,167,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
150,91,234,en,purple,purple,purple,Purple,purple,purple
61,236,214,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
165,59,124,en,purple,purple,purple,Magenta,magenta,magenta
211,163,197,en,pink,pink,pink,Lilac,lilac,lilac
23,240,46,en,green,green,green,Green,green,green
60,120,215,en,blue,blue,blue,Royal Blue,royal blue,royalblue
221,159,221,en,pink,pink,pink,Lavender,lavender,lavender
163,20,20,en,red,red,red,Dark Red,dark red,darkred
57,136,130,en,teal,teal,teal,Teal,teal,teal
93,251,159,en,green,green,green,Spring Green,spring green,springgreen
49,33,42,en,dark brown,dark brown,darkbrown,Plum,plum,plum
109,208,154,en,green,green,green,Emerald green,emerald green,emeraldgreen
252,250,37,en,yellow,yellow,yellow,Yellow,yellow,yellow
237,193,162,en,peach,peach,peach,Peach,peach,peach
115,93,247,en,purple,purple,purple,Purple,purple,purple
232,247,200,en,light green,light green,lightgreen,Pale green,pale green,palegreen
153,8,11,en,red,red,red,Maroon,maroon,maroon
7,33,230,en,blue,blue,blue,Blue,blue,blue
217,75,210,en,magenta,magenta,magenta,Magenta,magenta,magenta
20,71,176,en,blue,blue,blue,Blue,blue,blue
165,135,219,en,purple,purple,purple,Lavender,lavender,lavender
69,51,10,en,brown,brown,brown,Olive drab,olive drab,olivedrab
105,210,58,en,green,green,green,Lime green,lime green,limegreen
52,154,216,en,blue,blue,blue,Blue,blue,blue
231,9,114,en,pink,pink,pink,Magenta,magenta,magenta
210,199,99,en,yellow,yellow,yellow,Olive yellow,olive yellow,oliveyellow
162,132,95,en,tan,tan,tan,Caramel,caramel,caramel
14,53,250,en,blue,blue,blue,Blue,blue,blue
50,123,73,en,green,green,green,Forest green,forest green,forestgreen
190,246,106,en,light green,light green,lightgreen,Lime green,lime green,limegreen
73,35,192,en,purple,purple,purple,Violet,violet,violet
3,253,129,en,green,green,green,Spring Green,spring green,springgreen
194,250,105,en,lime,lime,lime,Lime green,lime green,limegreen
121,167,195,en,blue,blue,blue,Cadet blue,cadet blue,cadetblue
20,1,220,en,blue,blue,blue,Blue,blue,blue
221,69,127,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
215,156,134,en,peach,peach,peach,Terracotta,terracotta,terracotta
96,39,35,en,maroon,maroon,maroon,Maroon,maroon,maroon
60,226,8,en,green,green,green,Lime green,lime green,limegreen
187,120,129,en,pink,pink,pink,Mauve,mauve,mauve
155,84,242,en,purple,purple,purple,Purple,purple,purple
6,221,159,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
174,201,19,en,yellow-green,yellow-green,yellowgreen,Lime green,lime green,limegreen
139,16,248,en,purple,purple,purple,Purple,purple,purple
147,59,54,en,brown,brown,brown,Brick red,brick red,brickred
66,196,122,en,green,green,green,Green,green,green
212,219,10,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
196,114,174,en,pink,pink,pink,Orchid,orchid,orchid
233,50,105,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
70,143,54,en,green,green,green,Kelly green,kelly green,kellygreen
96,14,80,en,purple,purple,purple,Purple,purple,purple
232,32,225,en,magenta,magenta,magenta,Magenta,magenta,magenta
177,189,30,en,yellow,yellow,yellow,Olive,olive,olive
109,235,167,en,green,green,green,Mint green,mint green,mintgreen
75,147,196,en,blue,blue,blue,Steel Blue,steel blue,steelblue
108,2,76,en,purple,purple,purple,Dark purple,dark purple,darkpurple
56,133,160,en,teal,teal,teal,Teal,teal,teal
207,186,164,en,beige,beige,beige,Tan,tan,tan
93,155,69,en,green,green,green,Moss green,moss green,mossgreen
234,14,109,en,pink,pink,pink,Magenta,magenta,magenta
194,26,148,en,magenta,magenta,magenta,Magenta,magenta,magenta
29,167,150,en,teal,teal,teal,Teal,teal,teal
243,218,249,en,lavender,lavender,lavender,Lavender,lavender,lavender
27,255,141,en,green,green,green,Spring Green,spring green,springgreen
198,0,128,en,magenta,magenta,magenta,Magenta,magenta,magenta
137,99,185,en,purple,purple,purple,Purple,purple,purple
63,166,127,en,green,green,green,Teal,teal,teal
233,163,248,en,pink,pink,pink,Lavender,lavender,lavender
99,45,67,en,maroon,maroon,maroon,Burgundy,burgundy,burgundy
120,39,251,en,purple,purple,purple,Purple,purple,purple
201,204,243,en,light blue,light blue,lightblue,Lavender,lavender,lavender
251,74,150,en,pink,pink,pink,Hot pink,hot pink,hotpink
20,32,222,en,blue,blue,blue,Blue,blue,blue
169,214,28,en,lime,lime,lime,Lime green,lime green,limegreen
249,6,230,en,magenta,magenta,magenta,Magenta,magenta,magenta
106,30,23,en,brown,brown,brown,Maroon,maroon,maroon
79,201,78,en,green,green,green,Green,green,green
239,142,239,en,pink,pink,pink,Violet,violet,violet
26,250,21,en,green,green,green,Green,green,green
106,45,142,en,purple,purple,purple,Purple,purple,purple
193,242,140,en,light green,light green,lightgreen,Mint green,mint green,mintgreen
248,121,36,en,orange,orange,orange,Orange,orange,orange
133,97,183,en,purple,purple,purple,Amethyst,amethyst,amethyst
159,56,155,en,purple,purple,purple,Purple,purple,purple
12,44,99,en,blue,blue,blue,Dark blue,dark blue,darkblue
201,226,56,en,lime,lime,lime,Lime green,lime green,limegreen
55,163,155,en,teal,teal,teal,Teal,teal,teal
228,5,206,en,magenta,magenta,magenta,Magenta,magenta,magenta
199,227,21,en,lime,lime,lime,Lime green,lime green,limegreen
55,23,195,en,blue,blue,blue,Indigo,indigo,indigo
7,201,98,en,green,green,green,Green,green,green
103,75,212,en,purple,purple,purple,Violet,violet,violet
131,184,120,en,light green,light green,lightgreen,Sage green,sage green,sagegreen
151,189,221,en,light blue,light blue,lightblue,Sky blue,sky blue,skyblue
11,155,130,en,teal,teal,teal,Teal,teal,teal
204,103,244,en,purple,purple,purple,Purple,purple,purple
161,144,124,en,gray,gray,gray,Taupe,taupe,taupe
148,134,69,en,olive,olive,olive,Olive Green,olive green,olivegreen
195,93,236,en,purple,purple,purple,Purple,purple,purple
85,188,208,en,cyan,cyan,cyan,Turquoise,turquoise,turquoise
224,205,114,en,yellow,yellow,yellow,Gold,gold,gold
48,223,184,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
227,156,249,en,lavender,lavender,lavender,Lilac,lilac,lilac
194,134,91,en,brown,brown,brown,Rust,rust,rust
41,246,239,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
109,191,13,en,green,green,green,Lime green,lime green,limegreen
232,161,220,en,pink,pink,pink,Lavender,lavender,lavender
197,10,181,en,magenta,magenta,magenta,Magenta,magenta,magenta
133,152,225,en,blue,blue,blue,Periwinkle,periwinkle,periwinkle
230,128,37,en,orange,orange,orange,Orange,orange,orange
255,161,133,en,salmon,salmon,salmon,Salmon,salmon,salmon
240,214,116,en,yellow,yellow,yellow,Pale yellow,pale yellow,paleyellow
218,153,127,en,peach,peach,peach,Terracotta,terracotta,terracotta
223,2,76,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
165,97,103,en,pink,pink,pink,Dusty rose,dusty rose,dustyrose
5,41,83,en,blue,blue,blue,Navy blue,navy blue,navyblue
62,249,142,en,green,green,green,Spring green,spring green,springgreen
166,43,136,en,purple,purple,purple,Magenta,magenta,magenta
12,8,81,en,indigo,indigo,indigo,Navy blue,navy blue,navyblue
88,127,93,en,green,green,green,Sage green,sage green,sagegreen
122,2,136,en,purple,purple,purple,Purple,purple,purple
30,3,67,en,purple,purple,purple,Dark purple,dark purple,darkpurple
4,244,35,en,green,green,green,Green,green,green
223,247,253,en,light blue,light blue,lightblue,Light blue,light blue,lightblue
145,150,44,en,olive,olive,olive,Olive green,olive green,olivegreen
87,249,3,en,green,green,green,Lime green,lime green,limegreen
107,236,199,en,turquoise,turquoise,turquoise,Mint green,mint green,mintgreen
46,164,107,en,green,green,green,Green,green,green
86,152,226,en,blue,blue,blue,Royal blue,royal blue,royalblue
64,47,217,en,purple,purple,purple,Blue-violet,blue-violet,blueviolet
226,203,193,en,beige,beige,beige,Blush,blush,blush
64,178,139,en,green,green,green,Sea Green,sea green,seagreen
70,46,69,en,purple,purple,purple,Plum,plum,plum
211,142,86,en,orange,orange,orange,Tawny,tawny,tawny
123,240,38,en,green,green,green,Lime green,lime green,limegreen
169,218,232,en,light blue,light blue,lightblue,Baby blue,baby blue,babyblue
68,37,240,en,purple,purple,purple,Violet,violet,violet
247,208,93,en,yellow,yellow,yellow,Sunglow,sunglow,sunglow
252,135,208,en,pink,pink,pink,Pink,pink,pink
194,172,81,en,goldenrod,goldenrod,goldenrod,Mustard,mustard,mustard
158,174,3,en,olive green,olive green,olivegreen,Olive green,olive green,olivegreen
232,40,237,en,magenta,magenta,magenta,Magenta,magenta,magenta
11,97,81,en,teal,teal,teal,Teal,teal,teal
227,142,238,en,lavender,lavender,lavender,Orchid,orchid,orchid
184,203,193,en,sage,sage,sage,Sage green,sage green,sagegreen
0,87,195,en,blue,blue,blue,Blue,blue,blue
230,42,60,en,red,red,red,Red,red,red
59,42,97,en,purple,purple,purple,Dark purple,dark purple,darkpurple
79,253,60,en,green,green,green,Lime green,lime green,limegreen
94,49,94,en,purple,purple,purple,Plum,plum,plum
254,150,50,en,orange,orange,orange,Orange,orange,orange
241,100,103,en,coral,coral,coral,Coral,coral,coral
30,168,117,en,green,green,green,Emerald Green,emerald green,emeraldgreen
42,15,101,en,purple,purple,purple,Dark Purple,dark purple,darkpurple
97,234,169,en,green,green,green,Mint green,mint green,mintgreen
31,68,42,en,dark green,dark green,darkgreen,Dark green,dark green,darkgreen
8,178,38,en,green,green,green,Green,green,green
116,96,214,en,purple,purple,purple,Violet,violet,violet
235,146,167,en,pink,pink,pink,Pink,pink,pink
0,95,12,en,green,green,green,Forest green,forest green,forestgreen
213,187,65,en,yellow,yellow,yellow,Mustard,mustard,mustard
3,225,71,en,green,green,green,Green,green,green
60,30,214,en,blue,blue,blue,Royal Blue,royal blue,royalblue
0,186,210,en,cyan,cyan,cyan,Cyan,cyan,cyan
55,238,40,en,green,green,green,Green,green,green
212,55,142,en,pink,pink,pink,Magenta,magenta,magenta
55,10,164,en,purple,purple,purple,purple,purple,purple
124,105,21,en,olive,olive,olive,Olive,olive,olive
223,28,3,en,red,red,red,Red,red,red
237,189,163,en,peach,peach,peach,Peach,peach,peach
84,239,205,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
55,206,144,en,green,green,green,Spring green,spring green,springgreen
115,138,228,en,blue,blue,blue,Cornflower blue,cornflower blue,cornflowerblue
65,226,197,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
47,79,19,en,green,green,green,Dark Green,dark green,darkgreen
203,29,5,en,red,red,red,Red,red,red
204,233,247,en,light blue,light blue,lightblue,Light blue,light blue,lightblue
5,199,211,en,cyan,cyan,cyan,Cyan,cyan,cyan
181,211,62,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
82,27,198,en,purple,purple,purple,Purple,purple,purple
119,57,249,en,purple,purple,purple,Purple,purple,purple
0,86,12,en,green,green,green,Dark green,dark green,darkgreen
45,37,67,en,purple,purple,purple,Dark purple,dark purple,darkpurple
76,63,46,en,brown,brown,brown,Dark Brown,dark brown,darkbrown
83,201,29,en,green,green,green,Lime green,lime green,limegreen
138,20,98,en,purple,purple,purple,Magenta,magenta,magenta
108,206,80,en,green,green,green,Lime green,lime green,limegreen
158,105,65,en,brown,brown,brown,Terracotta,terracotta,terracotta
114,122,215,en,blue,blue,blue,Periwinkle,periwinkle,periwinkle
48,76,223,en,blue,blue,blue,Royal blue,royal blue,royalblue
120,26,213,en,purple,purple,purple,Purple,purple,purple
228,187,211,en,pink,pink,pink,Pink,pink,pink
96,54,188,en,purple,purple,purple,Violet,violet,violet
179,102,19,en,orange,orange,orange,Rust,rust,rust
46,188,134,en,green,green,green,Kelly green,kelly green,kellygreen
198,102,200,en,purple,purple,purple,Orchid,orchid,orchid
220,34,223,en,magenta,magenta,magenta,Magenta,magenta,magenta
165,108,221,en,purple,purple,purple,Violet,violet,violet
3,168,11,en,green,green,green,Green,green,green
25,99,58,en,green,green,green,Green,green,green
38,198,190,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
225,188,40,en,yellow,yellow,yellow,Mustard,mustard,mustard
117,47,35,en,brown,brown,brown,Rust,rust,rust
255,127,134,en,pink,pink,pink,Pink,pink,pink
87,117,40,en,green,green,green,Olive green,olive green,olivegreen
74,157,9,en,green,green,green,Kelly green,kelly green,kellygreen
235,5,125,en,magenta,magenta,magenta,Fuchsia,fuchsia,fuchsia
13,35,21,en,dark green,dark green,darkgreen,Dark green,dark green,darkgreen
146,152,234,en,lavender,lavender,lavender,Periwinkle,periwinkle,periwinkle
162,96,83,en,brown,brown,brown,Terracotta,terracotta,terracotta
220,235,109,en,yellow,yellow,yellow,Lime green,lime green,limegreen
103,77,196,en,purple,purple,purple,Purple,purple,purple
28,222,33,en,green,green,green,Green,green,green
47,83,56,en,green,green,green,Forest green,forest green,forestgreen
47,7,130,en,purple,purple,purple,Deep violet,deep violet,deepviolet
24,207,155,en,green,green,green,Turquoise,turquoise,turquoise
246,234,79,en,yellow,yellow,yellow,Lemon yellow,lemon yellow,lemonyellow
221,240,236,en,pale turquoise,pale turquoise,paleturquoise,Pale blue,pale blue,paleblue
119,106,168,en,purple,purple,purple,Purple,purple,purple
201,196,73,en,yellow,yellow,yellow,Olive,olive,olive
221,226,226,en,gray,gray,gray,Light Grey,light grey,lightgrey
67,117,75,en,green,green,green,Forest green,forest green,forestgreen
196,186,138,en,beige,beige,beige,Khaki,khaki,khaki
69,26,34,en,maroon,maroon,maroon,Maroon,maroon,maroon
189,244,215,en,mint green,mint green,mintgreen,Mint green,mint green,mintgreen
254,120,75,en,orange,orange,orange,Coral,coral,coral
42,198,73,en,green,green,green,Green,green,green
122,58,12,en,brown,brown,brown,Saddle brown,saddle brown,saddlebrown
37,18,168,en,blue,blue,blue,Royal blue,royal blue,royalblue
188,230,110,en,light green,light green,lightgreen,Lime green,lime green,limegreen
216,135,76,en,orange,orange,orange,Burnt Orange,burnt orange,burntorange
160,246,114,en,light green,light green,lightgreen,Lime green,lime green,limegreen
37,145,103,en,green,green,green,Green,green,green
3,64,24,en,green,green,green,Dark Green,dark green,darkgreen
210,215,40,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
102,86,241,en,purple,purple,purple,Blue Violet,blue violet,blueviolet
214,197,140,en,beige,beige,beige,Tan,tan,tan
180,104,47,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
120,128,185,en,lavender,lavender,lavender,Periwinkle,periwinkle,periwinkle
209,185,37,en,yellow,yellow,yellow,Gold,gold,gold
153,201,39,en,yellow-green,yellow-green,yellowgreen,Lime green,lime green,limegreen
85,218,208,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
90,230,217,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
232,46,112,en,pink,pink,pink,Fuchsia,fuchsia,fuchsia
178,87,37,en,orange,orange,orange,Terracotta,terracotta,terracotta
216,144,193,en,pink,pink,pink,Pink,pink,pink
96,73,173,en,purple,purple,purple,Purple,purple,purple
160,147,49,en,olive,olive,olive,Olive green,olive green,olivegreen
173,191,13,en,yellow-green,yellow-green,yellowgreen,Lime green,lime green,limegreen
236,206,254,en,lavender,lavender,lavender,Lavender,lavender,lavender
235,249,13,en,yellow,yellow,yellow,Yellow,yellow,yellow
203,217,86,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
108,116,140,en,gray,gray,gray,Slate blue,slate blue,slateblue
188,154,160,en,pink,pink,pink,Dusty rose,dusty rose,dustyrose
48,6,65,en,purple,purple,purple,Deep purple,deep purple,deeppurple
93,245,230,en,turquoise,turquoise,turquoise,Aqua,aqua,aqua
233,119,84,en,orange,orange,orange,Coral,coral,coral
234,109,171,en,pink,pink,pink,Pink,pink,pink
72,196,215,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
168,47,183,en,purple,purple,purple,Purple,purple,purple
168,22,166,en,purple,purple,purple,Magenta,magenta,magenta
178,240,212,en,mint green,mint green,mintgreen,mint green,mint green,mintgreen
223,255,49,en,lime,lime,lime,Chartreuse,chartreuse,chartreuse
142,228,27,en,lime green,lime green,limegreen,Lime green,lime green,limegreen
45,4,237,en,blue,blue,blue,Electric Blue,electric blue,electricblue
188,206,144,en,light green,light green,lightgreen,Pistachio,pistachio,pistachio
160,160,98,en,olive,olive,olive,Olive Green,olive green,olivegreen
177,38,238,en,purple,purple,purple,Purple,purple,purple
168,61,248,en,purple,purple,purple,Purple,purple,purple
67,167,255,en,blue,blue,blue,Sky blue,sky blue,skyblue
159,221,165,en,light green,light green,lightgreen,Light green,light green,lightgreen
190,190,61,en,yellow,yellow,yellow,Yellow-green,yellow-green,yellowgreen
5,192,232,en,cyan,cyan,cyan,Cyan,cyan,cyan
22,217,1,en,green,green,green,Green,green,green
197,119,32,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
195,237,113,en,light green,light green,lightgreen,Lime green,lime green,limegreen
34,64,56,en,dark green,dark green,darkgreen,Teal,teal,teal
215,77,218,en,magenta,magenta,magenta,Magenta,magenta,magenta
168,219,93,en,green,green,green,Lime green,lime green,limegreen
180,122,151,en,pink,pink,pink,Mauve,mauve,mauve
71,74,195,en,blue,blue,blue,Indigo,indigo,indigo
141,246,186,en,mint green,mint green,mintgreen,Mint green,mint green,mintgreen
15,87,6,en,green,green,green,Dark green,dark green,darkgreen
156,172,188,en,gray,gray,gray,Slate blue,slate blue,slateblue
74,121,101,en,green,green,green,Jungle green,jungle green,junglegreen
250,43,153,en,pink,pink,pink,Hot pink,hot pink,hotpink
93,90,191,en,purple,purple,purple,Violet,violet,violet
122,11,20,en,maroon,maroon,maroon,Burgundy,burgundy,burgundy
63,93,24,en,green,green,green,Army green,army green,armygreen
244,211,26,en,yellow,yellow,yellow,Yellow,yellow,yellow
110,39,46,en,maroon,maroon,maroon,Maroon,maroon,maroon
172,142,50,en,goldenrod,goldenrod,goldenrod,Mustard,mustard,mustard
139,202,11,en,green,green,green,Lime green,lime green,limegreen
45,0,110,en,purple,purple,purple,Indigo,indigo,indigo
195,88,79,en,salmon,salmon,salmon,Terracotta,terracotta,terracotta
109,63,225,en,purple,purple,purple,Purple,purple,purple
193,117,17,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
152,41,117,en,purple,purple,purple,Magenta,magenta,magenta
206,11,95,en,magenta,magenta,magenta,Magenta,magenta,magenta
72,3,118,en,purple,purple,purple,Purple,purple,purple
199,193,178,en,beige,beige,beige,Greige,greige,greige
107,230,163,en,green,green,green,Spring green,spring green,springgreen
77,73,51,en,olive,olive,olive,Olive green,olive green,olivegreen
21,130,248,en,blue,blue,blue,Dodger blue,dodger blue,dodgerblue
124,222,120,en,light green,light green,lightgreen,Light green,light green,lightgreen
217,85,202,en,pink,pink,pink,Orchid,orchid,orchid
121,187,132,en,green,green,green,Sage green,sage green,sagegreen
175,50,188,en,purple,purple,purple,Purple,purple,purple
245,238,244,en,light pink,light pink,lightpink,Pale pink,pale pink,palepink
211,211,14,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
34,178,172,en,turquoise,turquoise,turquoise,Teal,teal,teal
212,189,217,en,lavender,lavender,lavender,Lavender,lavender,lavender
108,127,97,en,green,green,green,Olive green,olive green,olivegreen
70,247,197,en,turquoise,turquoise,turquoise,Aqua,aqua,aqua
254,103,209,en,pink,pink,pink,Pink,pink,pink
186,175,56,en,olive,olive,olive,Mustard,mustard,mustard
175,63,139,en,magenta,magenta,magenta,Magenta,magenta,magenta
238,255,117,en,yellow,yellow,yellow,Lemon yellow,lemon yellow,lemonyellow
68,217,216,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
225,27,142,en,magenta,magenta,magenta,Magenta,magenta,magenta
245,243,35,en,yellow,yellow,yellow,Yellow,yellow,yellow
20,243,227,en,cyan,cyan,cyan,Cyan,cyan,cyan
149,87,58,en,brown,brown,brown,Russet,russet,russet
91,86,4,en,olive,olive,olive,Olive green,olive green,olivegreen
148,176,88,en,green,green,green,Olive green,olive green,olivegreen
128,94,253,en,purple,purple,purple,Violet,violet,violet
229,31,129,en,pink,pink,pink,Magenta,magenta,magenta
160,11,180,en,purple,purple,purple,Purple,purple,purple
226,28,204,en,magenta,magenta,magenta,Magenta,magenta,magenta
173,0,130,en,magenta,magenta,magenta,Magenta,magenta,magenta
66,227,140,en,green,green,green,Mint green,mint green,mintgreen
37,131,227,en,blue,blue,blue,Dodger Blue,dodger blue,dodgerblue
78,155,212,en,blue,blue,blue,Blue,blue,blue
141,17,181,en,purple,purple,purple,Purple,purple,purple
189,196,95,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
80,162,51,en,green,green,green,Kelly green,kelly green,kellygreen
172,125,116,en,mauve,mauve,mauve,Rose taupe,rose taupe,rosetaupe
85,252,229,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
145,163,6,en,olive green,olive green,olivegreen,Olive,olive,olive
245,213,105,en,yellow,yellow,yellow,Butter yellow,butter yellow,butteryellow
141,150,237,en,lavender,lavender,lavender,Lavender,lavender,lavender
237,97,88,en,coral,coral,coral,Coral,coral,coral
103,213,223,en,cyan,cyan,cyan,Turquoise,turquoise,turquoise
181,82,167,en,purple,purple,purple,Orchid,orchid,orchid
6,12,8,en,black,black,black,Black,black,black
72,39,124,en,purple,purple,purple,Indigo,indigo,indigo
255,3,186,en,magenta,magenta,magenta,Magenta,magenta,magenta
208,49,109,en,pink,pink,pink,Magenta,magenta,magenta
164,170,157,en,gray,gray,gray,Sage green,sage green,sagegreen
50,221,89,en,green,green,green,Green,green,green
7,165,198,en,teal,teal,teal,Cyan,cyan,cyan
198,100,126,en,pink,pink,pink,Rose,rose,rose
198,239,82,en,lime,lime,lime,Lime green,lime green,limegreen
225,190,39,en,yellow,yellow,yellow,Goldenrod,goldenrod,goldenrod
45,200,0,en,green,green,green,Lime green,lime green,limegreen
141,223,222,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
248,117,63,en,orange,orange,orange,Orange,orange,orange
123,184,113,en,green,green,green,Sage green,sage green,sagegreen
165,199,255,en,light blue,light blue,lightblue,Light blue,light blue,lightblue
167,255,181,en,light green,light green,lightgreen,Mint green,mint green,mintgreen
184,152,173,en,lavender,lavender,lavender,Mauve,mauve,mauve
251,220,207,en,peach,peach,peach,Peach,peach,peach
194,238,163,en,light green,light green,lightgreen,Light green,light green,lightgreen
93,218,18,en,green,green,green,Lime green,lime green,limegreen
68,130,150,en,teal,teal,teal,Teal,teal,teal
215,73,187,en,pink,pink,pink,Magenta,magenta,magenta
187,62,31,en,orange,orange,orange,Burnt orange,burnt orange,burntorange
125,61,172,en,purple,purple,purple,Purple,purple,purple
143,122,155,en,purple,purple,purple,Mauve,mauve,mauve
170,131,128,en,mauve,mauve,mauve,Dusty rose,dusty rose,dustyrose
205,186,245,en,lavender,lavender,lavender,Lavender,lavender,lavender
8,233,138,en,green,green,green,Spring green,spring green,springgreen
98,58,243,en,purple,purple,purple,Violet,violet,violet
157,102,164,en,purple,purple,purple,Orchid,orchid,orchid
7,239,156,en,green,green,green,Spring green,spring green,springgreen
68,66,216,en,blue,blue,blue,Royal blue,royal blue,royalblue
224,126,213,en,pink,pink,pink,Orchid,orchid,orchid
201,214,143,en,light green,light green,lightgreen,Pistachio,pistachio,pistachio
209,243,26,en,lime,lime,lime,Lime green,lime green,limegreen
112,140,103,en,green,green,green,Army green,army green,armygreen
116,250,177,en,mint green,mint green,mintgreen,Mint green,mint green,mintgreen
51,198,193,en,turquoise,turquoise,turquoise,Turquoise,turquoise,turquoise
40,47,91,en,navy,navy,navy,Dark blue,dark blue,darkblue
80,124,8,en,green,green,green,Olive green,olive green,olivegreen
211,111,237,en,purple,purple,purple,Orchid,orchid,orchid
124,24,33,en,maroon,maroon,maroon,Maroon,maroon,maroon
128,78,117,en,purple,purple,purple,Plum,plum,plum
159,79,170,en,purple,purple,purple,Purple,purple,purple
7,143,104,en,green,green,green,Viridian,viridian,viridian
35,145,82,en,green,green,green,Green,green,green
96,108,177,en,blue,blue,blue,Periwinkle,periwinkle,periwinkle
78,179,157,en,teal,teal,teal,Teal,teal,teal
37,104,35,en,green,green,green,Forest Green,forest green,forestgreen
227,29,235,en,magenta,magenta,magenta,Magenta,magenta,magenta
84,231,30,en,green,green,green,Lime green,lime green,limegreen
30,32,118,en,blue,blue,blue,Navy blue,navy blue,navyblue
15,32,24,en,dark green,dark green,darkgreen,Dark Green,dark green,darkgreen
188,52,34,en,red,red,red,Burnt Sienna,burnt sienna,burntsienna
202,190,50,en,yellow,yellow,yellow,Chartreuse,chartreuse,chartreuse
166,58,52,en,red,red,red,Rust,rust,rust
175,201,181,en,sage green,sage green,sagegreen,Mint green,mint green,mintgreen
26,229,75,en,green,green,green,Lime green,lime green,limegreen
240,162,16,en,orange,orange,orange,Orange,orange,orange
215,112,202,en,pink,pink,pink,Orchid,orchid,orchid
55,247,252,en,cyan,cyan,cyan,Cyan,cyan,cyan
1,253,8,en,green,green,green,Green,green,green
203,46,248,en,purple,purple,purple,Purple,purple,purple
240,70,57,en,red,red,red,Vermilion,vermilion,vermilion
51,103,45,en,green,green,green,Forest green,forest green,forestgreen
238,242,97,en,yellow,yellow,yellow,Lemon yellow,lemon yellow,lemonyellow
66,192,74,en,green,green,green,Green,green,green
54,145,77,en,green,green,green,Sea Green,sea green,seagreen
22,143,147,en,teal,teal,teal,Teal,teal,teal
114,220,169,en,mint green,mint green,mintgreen,Mint green,mint green,mintgreen
80,234,248,en,cyan,cyan,cyan,Cyan,cyan,cyan
211,199,189,en,beige,beige,beige,Greige,greige,greige
