r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
233,174,12,ko,노랑,노랑,노랑,황금색,황금,황금
204,125,150,ko,분홍색,분홍,분홍,말린장미색,말린장미,말린장미
73,33,68,ko,자주색,자주,자주,가지색,가지,가지
147,81,8,ko,갈색,갈,갈,갈색,갈,갈
33,9,61,ko,보라색,보라,보라,남색,남,남
184,135,45,ko,금색,금,금,황토색,황토,황토
56,199,67,ko,초록색,초록,초록,라임색,라임,라임
49,188,24,ko,초록색,초록,초록,라임색,라임,라임
174,236,157,ko,연두색,연두,연두,연두색,연두,연두
54,73,7,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
96,7,78,ko,자주색,자주,자주,자주색,자주,자주
11,220,11,ko,초록색,초록,초록,초록색,초록,초록
207,33,192,ko,마젠타,마젠타,마젠타,마젠타,마젠타,마젠타
75,37,133,ko,보라색,보라,보라,보라색,보라,보라
50,111,248,ko,파란색,파랑,파랑,파란색,파랑,파랑
74,64,135,ko,보라색,보라,보라,보라색,보라,보라
52,157,204,ko,하늘색,하늘,하늘,파란색,파랑,파랑
8,90,21,ko,초록색,초록,초록,진녹색,진녹,진녹
230,45,121,ko,분홍색,분홍,분홍,핑크,핑크,핑크
24,241,31,ko,초록색,초록,초록,초록색,초록,초록
128,55,190,ko,보라색,보라,보라,보라색,보라,보라
178,74,97,ko,분홍색,분홍,분홍,진분홍,진분홍,진분홍
22,11,169,ko,파랑,파랑,파랑,파란색,파랑,파랑
72,77,207,ko,파랑,파랑,파랑,로얄 블루,로얄 블루,로얄블루
53,169,67,ko,초록색,초록,초록,초록색,초록,초록
70,63,167,ko,보라색,보라,보라,청보라색,청보라,청보라
124,228,129,ko,연두색,연두,연두,연두색,연두,연두
71,231,36,ko,연두색,연두,연두,라임색,라임,라임
136,67,111,ko,자주색,자주,자주,자주색,자주,자주
144,192,6,ko,연두색,연두,연두,라임색,라임,라임
142,141,215,ko,보라색,보라,보라,연보라색,연보라,연보라
60,246,86,ko,연두색,연두,연두,초록색,초록,초록
102,109,153,ko,보라색,보라,보라,청보라색,청보라,청보라
110,127,78,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
24,67,150,ko,파랑,파랑,파랑,로열블루,로열블루,로열블루
12,50,187,ko,파랑,파랑,파랑,파랑,파랑,파랑
0,132,241,ko,파란색,파랑,파랑,파랑,파랑,파랑
187,39,138,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
237,131,168,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
109,61,232,ko,보라색,보라,보라,보라색,보라,보라
173,19,69,ko,자주색,자주,자주,자홍색,자홍,자홍
22,175,193,ko,청록색,청록,청록,터키색,터키,터키
196,251,52,ko,연두색,연두,연두,라임색,라임,라임
91,253,178,ko,민트색,민트,민트,민트색,민트,민트
149,42,225,ko,보라색,보라,보라,보라색,보라,보라
212,187,141,ko,베이지,베이지,베이지,베이지,베이지,베이지
134,232,249,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
175,165,3,ko,노란색,노랑,노랑,올리브색,올리브,올리브
210,244,67,ko,연두색,연두,연두,라임색,라임,라임
253,214,246,ko,연분홍,연분홍,연분홍,분홍색,분홍,분홍
104,253,82,ko,연두색,연두,연두,연두색,연두,연두
65,153,47,ko,초록색,초록,초록,초록색,초록,초록
97,125,105,ko,회색,회,회,쑥색,쑥,쑥
192,74,181,ko,보라색,보라,보라,자주색,자주,자주
86,40,81,ko,보라색,보라,보라,가지색,가지,가지
49,9,192,ko,보라색,보라,보라,남색,남,남
235,206,32,ko,노란색,노랑,노랑,노랑,노랑,노랑
177,146,100,ko,베이지,베이지,베이지,황갈색,황갈,황갈
63,10,181,ko,보라색,보라,보라,청보라색,청보라,청보라
83,216,38,ko,연두색,연두,연두,연두색,연두,연두
6,59,102,ko,파란색,파랑,파랑,남색,남,남
182,201,117,ko,연두색,연두,연두,연두색,연두,연두
251,47,164,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
107,225,222,ko,민트색,민트,민트,청록색,청록,청록
112,109,32,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
68,31,186,ko,보라색,보라,보라,남보라색,남보라,남보라
89,230,112,ko,연두색,연두,연두,연두색,연두,연두
152,96,125,ko,자주색,자주,자주,모브,모브,모브
85,109,68,ko,카키색,카키,카키,국방색,국방,국방
68,83,178,ko,파랑,파랑,파랑,군청색,군청,군청
191,178,178,ko,회갈색,회갈,회갈,옅은 회색,옅은 회,옅은회
2,159,48,ko,초록색,초록,초록,초록색,초록,초록
14,55,34,ko,짙은 초록색,짙은 초록,짙은초록,진초록,진초록,진초록
51,248,159,ko,민트색,민트,민트,라임색,라임,라임
6,161,30,ko,초록색,초록,초록,초록색,초록,초록
229,177,40,ko,노란색,노랑,노랑,황토색,황토,황토
75,48,112,ko,보라색,보라,보라,가지색,가지,가지
232,246,39,ko,노란색,노랑,노랑,노란색,노랑,노랑
83,215,250,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
83,184,133,ko,초록색,초록,초록,민트색,민트,민트
131,152,154,ko,회색,회,회,회청색,회청,회청
232,179,254,ko,연보라,연보라,연보라,연보라색,연보라,연보라
58,77,163,ko,파란색,파랑,파랑,파란색,파랑,파랑
91,135,163,ko,청회색,청회,청회,파란색,파랑,파랑
15,99,127,ko,청록색,청록,청록,청록색,청록,청록
196,9,179,ko,보라색,보라,보라,마젠타,마젠타,마젠타
152,64,233,ko,보라색,보라,보라,보라색,보라,보라
51,228,118,ko,연두색,연두,연두,초록,초록,초록
141,171,81,ko,연두색,연두,연두,올리브 그린,올리브 그린,올리브그린
225,176,31,ko,노랑,노랑,노랑,황금색,황금,황금
194,232,198,ko,연두색,연두,연두,민트색,민트,민트
108,25,197,ko,보라색,보라,보라,보라색,보라,보라
153,180,149,ko,연두색,연두,연두,쑥색,쑥,쑥
96,201,196,ko,청록색,청록,청록,청록색,청록,청록
178,158,192,ko,연보라색,연보라,연보라,라벤더색,라벤더,라벤더
152,43,206,ko,보라색,보라,보라,보라색,보라,보라
105,16,248,ko,보라색,보라,보라,보라색,보라,보라
62,93,16,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
237,179,40,ko,노란색,노랑,노랑,귤색,귤,귤
232,2,92,ko,분홍색,분홍,분홍,진분홍,진분홍,진분홍
194,5,60,ko,진홍색,진홍,진홍,진홍색,진홍,진홍
43,109,208,ko,파란색,파랑,파랑,파란색,파랑,파랑
106,190,227,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
192,29,130,ko,자주색,자주,자주,마젠타,마젠타,마젠타
33,25,206,ko,파랑,파랑,파랑,파란색,파랑,파랑
132,28,66,ko,자주색,자주,자주,자주색,자주,자주
159,105,195,ko,보라색,보라,보라,보라색,보라,보라
219,152,86,ko,주황색,주황,주황,황토색,황토,황토
217,181,148,ko,베이지색,베이지,베이지,베이지,베이지,베이지
85,193,96,ko,초록색,초록,초록,초록,초록,초록
82,34,29,ko,갈색,갈,갈,밤색,밤,밤
191,46,68,ko,빨강,빨강,빨강,진홍색,진홍,진홍
190,93,132,ko,분홍색,분홍,분홍,자홍색,자홍,자홍
139,230,178,ko,연두색,연두,연두,민트색,민트,민트
253,74,213,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
88,92,62,ko,카키색,카키,카키,국방색,국방,국방
253,222,245,ko,연분홍,연분홍,연분홍,연분홍,연분홍,연분홍
34,238,81,ko,초록색,초록,초록,초록색,초록,초록
239,235,65,ko,노란색,노랑,노랑,노란색,노랑,노랑
82,233,240,ko,청록색,청록,청록,청록색,청록,청록
90,34,212,ko,보라색,보라,보라,보라색,보라,보라
57,239,185,ko,민트색,민트,민트,민트색,민트,민트
8,137,56,ko,초록색,초록,초록,초록색,초록,초록
219,189,85,ko,노란색,노랑,노랑,황금색,황금,황금
245,7,114,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
76,144,7,ko,연두색,연두,연두,올리브 그린,올리브 그린,올리브그린
111,1,117,ko,보라색,보라,보라,보라색,보라,보라
129,109,16,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
50,137,216,ko,파란색,파랑,파랑,파랑,파랑,파랑
184,206,29,ko,연두색,연두,연두,연두색,연두,연두
252,194,45,ko,노란색,노랑,노랑,귤색,귤,귤
118,186,92,ko,연두색,연두,연두,초록,초록,초록
227,32,101,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
41,109,251,ko,파랑,파랑,파랑,파랑,파랑,파랑
170,143,194,ko,연보라,연보라,연보라,보라색,보라,보라
1,21,7,ko,초록색,초록,초록,짙은 초록,짙은 초록,짙은초록
5,174,253,ko,하늘색,하늘,하늘,파란색,파랑,파랑
145,64,236,ko,보라색,보라,보라,보라색,보라,보라
150,177,82,ko,연두색,연두,연두,올리브색,올리브,올리브
111,138,132,ko,회녹색,회녹,회녹,비취색,비취,비취
213,4,174,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
150,29,159,ko,보라색,보라,보라,보라색,보라,보라
56,184,105,ko,초록색,초록,초록,초록색,초록,초록
118,149,6,ko,연두색,연두,연두,올리브색,올리브,올리브
193,84,21,ko,주황색,주황,주황,벽돌색,벽돌,벽돌
244,188,114,ko,주황색,주황,주황,살구색,살구,살구
178,177,218,ko,연보라색,연보라,연보라,라벤더색,라벤더,라벤더
18,161,14,ko,초록색,초록,초록,초록색,초록,초록
120,129,136,ko,회색,회,회,청회색,청회,청회
3,43,124,ko,파란색,파랑,파랑,남색,남,남
6,125,242,ko,파란색,파랑,파랑,파란색,파랑,파랑
113,137,51,ko,올리브색,올리브,올리브,국방색,국방,국방
24,169,33,ko,초록색,초록,초록,초록,초록,초록
179,216,17,ko,연두색,연두,연두,연두색,연두,연두
48,159,128,ko,청록색,청록,청록,청록색,청록,청록
252,115,96,ko,코랄,코랄,코랄,다홍색,다홍,다홍
66,41,251,ko,파랑,파랑,파랑,파란색,파랑,파랑
195,28,185,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
178,255,139,ko,연두색,연두,연두,연두색,연두,연두
249,60,95,ko,분홍색,분홍,분홍,핫핑크색,핫핑크,핫핑크
53,196,221,ko,청록색,청록,청록,터키색,터키,터키
118,5,58,ko,자주색,자주,자주,버건디,버건디,버건디
243,253,192,ko,연두색,연두,연두,연노랑,연노랑,연노랑
29,63,189,ko,파랑,파랑,파랑,파란색,파랑,파랑
16,2,213,ko,파랑,파랑,파랑,파란색,파랑,파랑
130,74,188,ko,보라색,보라,보라,보라색,보라,보라
225,58,144,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
181,110,146,ko,분홍색,분홍,분홍,장미색,장미,장미
200,165,232,ko,연보라색,연보라,연보라,연보라색,연보라,연보라
176,241,8,ko,연두색,연두,연두,연두색,연두,연두
135,184,243,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
24,122,170,ko,파란색,파랑,파랑,파란색,파랑,파랑
118,31,174,ko,보라색,보라,보라,보라색,보라,보라
180,231,181,ko,연두색,연두,연두,연두색,연두,연두
43,31,128,ko,남색,남,남,남색,남,남
37,173,88,ko,초록색,초록,초록,초록,초록,초록
202,179,149,ko,베이지,베이지,베이지,베이지색,베이지,베이지
146,177,28,ko,연두색,연두,연두,연두색,연두,연두
141,41,20,ko,적갈색,적갈,적갈,벽돌색,벽돌,벽돌
172,2,166,ko,보라색,보라,보라,자주색,자주,자주
224,130,63,ko,주황색,주황,주황,주황색,주황,주황
247,86,222,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
130,136,9,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
231,211,233,ko,연보라,연보라,연보라,연보라색,연보라,연보라
227,33,59,ko,빨간색,빨강,빨강,빨강,빨강,빨강
133,139,150,ko,회색,회,회,청회색,청회,청회
152,215,132,ko,연두색,연두,연두,연두색,연두,연두
195,42,54,ko,빨강,빨강,빨강,빨간색,빨강,빨강
206,253,136,ko,연두색,연두,연두,연두색,연두,연두
73,141,55,ko,초록색,초록,초록,초록,초록,초록
31,89,180,ko,파랑,파랑,파랑,파란색,파랑,파랑
48,132,10,ko,초록색,초록,초록,초록색,초록,초록
253,97,137,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
27,23,132,ko,남색,남,남,남색,남,남
17,142,233,ko,파랑,파랑,파랑,파란색,파랑,파랑
55,180,78,ko,초록색,초록,초록,초록색,초록,초록
173,93,243,ko,보라색,보라,보라,보라색,보라,보라
59,231,163,ko,민트색,민트,민트,민트색,민트,민트
58,66,136,ko,남색,남,남,남색,남,남
172,63,163,ko,보라색,보라,보라,보라색,보라,보라
95,106,46,ko,올리브색,올리브,올리브,국방색,국방,국방
159,108,99,ko,갈색,갈,갈,벽돌색,벽돌,벽돌
119,85,144,ko,보라색,보라,보라,보라색,보라,보라
143,63,68,ko,갈색,갈,갈,벽돌색,벽돌,벽돌
248,28,211,ko,분홍색,분홍,분홍,마젠타,마젠타,마젠타
163,124,255,ko,보라색,보라,보라,보라색,보라,보라
32,181,13,ko,초록색,초록,초록,초록색,초록,초록
17,64,27,ko,진한 초록색,진 초록,진초록,짙은 초록,짙은 초록,짙은초록
73,86,170,ko,보라색,보라,보라,남색,남,남
46,207,205,ko,청록색,청록,청록,청록색,청록,청록
43,16,55,ko,보라색,보라,보라,자색,자,자
81,42,196,ko,보라색,보라,보라,보라색,보라,보라
146,188,156,ko,연두색,연두,연두,쑥색,쑥,쑥
252,121,11,ko,주황색,주황,주황,주황색,주황,주황
69,122,144,ko,청록색,청록,청록,물색,물,물
115,165,199,ko,하늘색,하늘,하늘,파란색,파랑,파랑
216,54,236,ko,보라색,보라,보라,자주색,자주,자주
182,1,193,ko,보라색,보라,보라,자주색,자주,자주
233,200,253,ko,연보라,연보라,연보라,연보라색,연보라,연보라
29,195,92,ko,초록색,초록,초록,초록색,초록,초록
199,55,153,ko,자주색,자주,자주,자홍색,자홍,자홍
144,54,211,ko,보라색,보라,보라,보라색,보라,보라
22,166,149,ko,청록색,청록,청록,청록색,청록,청록
66,229,148,ko,연두색,연두,연두,민트색,민트,민트
130,176,127,ko,연두색,연두,연두,회녹색,회녹,회녹
103,102,93,ko,회색,회,회,올리브 회색,올리브 회,올리브회
190,192,55,ko,노란색,노랑,노랑,연두색,연두,연두
11,129,238,ko,파란색,파랑,파랑,파란색,파랑,파랑
32,28,174,ko,파란색,파랑,파랑,남색,남,남
126,184,122,ko,연두색,연두,연두,녹색,녹,녹
63,168,197,ko,청록색,청록,청록,터키옥색,터키옥,터키옥
159,91,113,ko,장미색,장미,장미,자주색,자주,자주
3,98,68,ko,청록색,청록,청록,진초록,진초록,진초록
106,232,103,ko,연두색,연두,연두,연두색,연두,연두
160,90,69,ko,갈색,갈,갈,벽돌색,벽돌,벽돌
160,145,47,ko,올리브색,올리브,올리브,올리브 그린,올리브 그린,올리브그린
225,99,61,ko,주황색,주황,주황,다홍색,다홍,다홍
1,19,52,ko,남색,남,남,남색,남,남
130,253,247,ko,민트색,민트,민트,하늘색,하늘,하늘
238,52,145,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
172,170,46,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
204,79,160,ko,분홍색,분홍,분홍,자주색,자주,자주
80,63,228,ko,보라색,보라,보라,코발트 블루,코발트 블루,코발트블루
169,91,87,ko,분홍색,분홍,분홍,테라코타,테라코타,테라코타
231,112,132,ko,연분홍,연분홍,연분홍,장미색,장미,장미
88,112,206,ko,파란색,파랑,파랑,블루 바이올렛,블루 바이올렛,블루바이올렛
213,98,252,ko,보라색,보라,보라,보라색,보라,보라
157,245,186,ko,연두색,연두,연두,민트색,민트,민트
62,14,201,ko,보라색,보라,보라,보라색,보라,보라
244,233,70,ko,노란색,노랑,노랑,레몬색,레몬,레몬
251,255,80,ko,노란색,노랑,노랑,노란색,노랑,노랑
196,105,241,ko,보라색,보라,보라,보라색,보라,보라
42,76,60,ko,짙은 초록색,짙은 초록,짙은초록,진초록,진초록,진초록
60,105,222,ko,파랑,파랑,파랑,로열블루,로열블루,로열블루
109,61,144,ko,보라색,보라,보라,보라색,보라,보라
62,229,99,ko,초록색,초록,초록,연두색,연두,연두
3,209,233,ko,하늘색,하늘,하늘,청록색,청록,청록
125,76,194,ko,보라색,보라,보라,보라색,보라,보라
229,47,70,ko,빨강,빨강,빨강,빨간색,빨강,빨강
29,160,124,ko,청록색,청록,청록,청록색,청록,청록
173,193,155,ko,연두색,연두,연두,쑥색,쑥,쑥
100,248,8,ko,연두색,연두,연두,라임색,라임,라임
96,49,207,ko,보라색,보라,보라,보라색,보라,보라
42,94,28,ko,초록색,초록,초록,짙은 초록,짙은 초록,짙은초록
161,18,188,ko,보라색,보라,보라,보라색,보라,보라
123,0,110,ko,보라색,보라,보라,자주색,자주,자주
205,184,72,ko,노란색,노랑,노랑,겨자색,겨자,겨자
62,50,46,ko,갈색,갈,갈,고동색,고동,고동
80,84,86,ko,회색,회,회,진회색,진회,진회
218,220,166,ko,연두색,연두,연두,라임색,라임,라임
147,26,5,ko,적갈색,적갈,적갈,벽돌색,벽돌,벽돌
144,171,227,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
58,251,129,ko,연두색,연두,연두,연두색,연두,연두
232,181,230,ko,연보라,연보라,연보라,연보라색,연보라,연보라
236,141,34,ko,주황색,주황,주황,주황색,주황,주황
45,63,178,ko,파랑,파랑,파랑,군청색,군청,군청
197,37,109,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
134,53,40,ko,갈색,갈,갈,벽돌색,벽돌,벽돌
73,223,80,ko,연두색,연두,연두,연두색,연두,연두
155,49,234,ko,보라색,보라,보라,보라색,보라,보라
234,198,95,ko,노란색,노랑,노랑,겨자색,겨자,겨자
105,84,98,ko,보라색,보라,보라,자주색,자주,자주
12,205,109,ko,초록색,초록,초록,초록색,초록,초록
107,236,139,ko,연두색,연두,연두,연두색,연두,연두
101,124,15,ko,올리브색,올리브,올리브,올리브색,올리브,올리브
202,56,16,ko,주황색,주황,주황,다홍색,다홍,다홍
19,89,28,ko,초록색,초록,초록,짙은 녹색,짙은 녹,짙은녹
210,112,138,ko,분홍색,분홍,분홍,장미색,장미,장미
35,19,245,ko,파란색,파랑,파랑,파란색,파랑,파랑
41,250,164,ko,민트색,민트,민트,민트색,민트,민트
253,163,102,ko,살구색,살구,살구,살구색,살구,살구
219,125,224,ko,연보라,연보라,연보라,자주색,자주,자주
120,112,12,ko,카키색,카키,카키,올리브색,올리브,올리브
71,51,115,ko,보라색,보라,보라,자주색,자주,자주
211,167,66,ko,겨자색,겨자,겨자,겨자색,겨자,겨자
31,179,230,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
13,61,246,ko,파란색,파랑,파랑,파란색,파랑,파랑
108,33,22,ko,갈색,갈,갈,고동색,고동,고동
161,69,125,ko,자주색,자주,자주,자주색,자주,자주
41,165,83,ko,초록색,초록,초록,초록,초록,초록
141,19,120,ko,보라색,보라,보라,자주색,자주,자주
54,245,215,ko,청록색,청록,청록,청록색,청록,청록
72,109,58,ko,초록색,초록,초록,진녹색,진녹,진녹
47,246,231,ko,청록색,청록,청록,아쿠아색,아쿠아,아쿠아
73,108,42,ko,초록색,초록,초록,올리브색,올리브,올리브
9,131,228,ko,파랑,파랑,파랑,파란색,파랑,파랑
74,134,70,ko,초록색,초록,초록,진녹색,진녹,진녹
59,0,44,ko,자주색,자주,자주,보라색,보라,보라
230,80,188,ko,분홍색,분홍,분홍,핑크,핑크,핑크
140,110,80,ko,갈색,갈,갈,갈색,갈,갈
86,230,220,ko,민트색,민트,민트,청록색,청록,청록
59,21,9,ko,갈색,갈,갈,고동색,고동,고동
18,200,117,ko,초록색,초록,초록,초록색,초록,초록
217,32,98,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
235,30,106,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
44,58,158,ko,파랑,파랑,파랑,감청색,감청,감청
100,192,115,ko,연두색,연두,연두,초록색,초록,초록
66,77,116,ko,남색,남,남,청회색,청회,청회
142,147,120,ko,카키색,카키,카키,올리브 그린,올리브 그린,올리브그린
161,33,5,ko,주황색,주황,주황,적갈색,적갈,적갈
131,82,217,ko,보라색,보라,보라,보라색,보라,보라
155,50,237,ko,보라색,보라,보라,보라색,보라,보라
42,136,15,ko,초록색,초록,초록,초록,초록,초록
108,14,128,ko,보라색,보라,보라,보라색,보라,보라
8,174,14,ko,초록색,초록,초록,초록색,초록,초록
67,170,91,ko,초록색,초록,초록,초록색,초록,초록
103,174,44,ko,초록색,초록,초록,연두색,연두,연두
235,127,15,ko,주황색,주황,주황,주황색,주황,주황
115,196,224,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
190,186,121,ko,카키색,카키,카키,올리브 그린,올리브 그린,올리브그린
170,65,135,ko,보라색,보라,보라,자주색,자주,자주
179,169,169,ko,회갈색,회갈,회갈,모브,모브,모브
193,27,233,ko,보라색,보라,보라,자주색,자주,자주
199,139,249,ko,연보라,연보라,연보라,연보라색,연보라,연보라
127,102,220,ko,보라색,보라,보라,보라색,보라,보라
26,237,94,ko,초록색,초록,초록,라임색,라임,라임
206,221,51,ko,노란색,노랑,노랑,연두색,연두,연두
16,250,37,ko,형광초록,형광초록,형광초록,초록색,초록,초록
102,233,181,ko,민트색,민트,민트,민트색,민트,민트
142,209,170,ko,연두색,연두,연두,민트색,민트,민트
98,145,175,ko,파란색,파랑,파랑,스틸블루,스틸블루,스틸블루
20,136,62,ko,초록색,초록,초록,초록색,초록,초록
7,195,12,ko,초록색,초록,초록,초록색,초록,초록
237,130,152,ko,분홍색,분홍,분홍,분홍,분홍,분홍
94,41,99,ko,보라색,보라,보라,가지색,가지,가지
45,60,59,ko,짙은 회청색,짙은 회청,짙은회청,짙은 청록색,짙은 청록,짙은청록
222,7,69,ko,진홍색,진홍,진홍,핫핑크,핫핑크,핫핑크
0,176,43,ko,초록색,초록,초록,풀색,풀,풀
224,97,242,ko,보라색,보라,보라,자주색,자주,자주
7,26,45,ko,남색,남,남,남색,남,남
237,78,212,ko,분홍색,분홍,분홍,핑크,핑크,핑크
44,105,48,ko,초록색,초록,초록,짙은 녹색,짙은 녹,짙은녹
70,142,36,ko,초록색,초록,초록,녹색,녹,녹
157,92,178,ko,보라색,보라,보라,보라색,보라,보라
108,243,0,ko,연두색,연두,연두,연두색,연두,연두
194,11,186,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
235,190,248,ko,연보라,연보라,연보라,연보라색,연보라,연보라
11,94,47,ko,초록색,초록,초록,진녹색,진녹,진녹
72,195,98,ko,초록색,초록,초록,초록색,초록,초록
80,252,153,ko,민트색,민트,민트,청록색,청록,청록
128,185,116,ko,연두색,연두,연두,쑥색,쑥,쑥
46,109,134,ko,청록색,청록,청록,청록색,청록,청록
131,61,98,ko,자주색,자주,자주,자주색,자주,자주
190,113,235,ko,보라색,보라,보라,보라색,보라,보라
52,222,57,ko,연두색,연두,연두,연두색,연두,연두
159,181,113,ko,연두색,연두,연두,카키색,카키,카키
251,153,177,ko,분홍색,분홍,분홍,분홍색,분홍,분홍
87,82,121,ko,보라색,보라,보라,가지색,가지,가지
77,22,186,ko,보라색,보라,보라,보라색,보라,보라
117,187,54,ko,연두색,연두,연두,연두색,연두,연두
133,34,127,ko,보라색,보라,보라,자주색,자주,자주
55,150,45,ko,초록색,초록,초록,초록,초록,초록
37,112,138,ko,청록색,청록,청록,청록색,청록,청록
110,80,244,ko,보라색,보라,보라,보라색,보라,보라
146,5,104,ko,자주색,자주,자주,자홍색,자홍,자홍
156,178,186,ko,회색,회,회,회청색,회청,회청
188,103,36,ko,주황색,주황,주황,적갈색,적갈,적갈
22,88,238,ko,파랑,파랑,파랑,파란색,파랑,파랑
152,103,6,ko,갈색,갈,갈,밤색,밤,밤
216,4,209,ko,자주색,자주,자주,자주색,자주,자주
183,163,66,ko,올리브색,올리브,올리브,겨자색,겨자,겨자
76,146,12,ko,초록색,초록,초록,초록색,초록,초록
29,226,106,ko,초록색,초록,초록,연두색,연두,연두
84,56,254,ko,보라색,보라,보라,청보라색,청보라,청보라
185,148,140,ko,분홍색,분홍,분홍,말린 장미색,말린 장미,말린장미
36,22,138,ko,남색,남,남,청보라색,청보라,청보라
79,22,4,ko,갈색,갈,갈,고동색,고동,고동
207,75,64,ko,주황색,주황,주황,다홍색,다홍,다홍
77,171,246,ko,하늘색,하늘,하늘,파란색,파랑,파랑
234,63,88,ko,분홍색,분홍,분홍,진분홍색,진분홍,진분홍
241,20,74,ko,분홍색,분홍,분홍,선홍색,선홍,선홍
129,90,14,ko,갈색,갈,갈,갈색,갈,갈
176,209,1,ko,연두색,연두,연두,연두색,연두,연두
145,60,128,ko,보라색,보라,보라,자주색,자주,자주
79,136,132,ko,청록색,청록,청록,청록색,청록,청록
27,238,181,ko,민트색,민트,민트,청록색,청록,청록
242,251,90,ko,노란색,노랑,노랑,노란색,노랑,노랑
168,104,130,ko,자주색,자주,자주,자주색,자주,자주
167,12,73,ko,자주색,자주,자주,자주색,자주,자주
160,56,251,ko,보라색,보라,보라,보라색,보라,보라
131,95,196,ko,보라색,보라,보라,보라색,보라,보라
98,225,31,ko,초록색,초록,초록,연두색,연두,연두
78,148,215,ko,파란색,파랑,파랑,파랑,파랑,파랑
169,69,196,ko,보라색,보라,보라,보라색,보라,보라
107,126,68,ko,카키색,카키,카키,올리브색,올리브,올리브
0,201,228,ko,청록색,청록,청록,하늘색,하늘,하늘
132,2,23,ko,버건디,버건디,버건디,진홍색,진홍,진홍
20,151,244,ko,파란색,파랑,파랑,파란색,파랑,파랑
41,25,15,ko,갈색,갈,갈,고동색,고동,고동
151,169,47,ko,연두색,연두,연두,연두색,연두,연두
34,172,215,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
153,164,202,ko,연보라색,연보라,연보라,라벤더색,라벤더,라벤더
43,95,171,ko,파란색,파랑,파랑,파란색,파랑,파랑
109,87,216,ko,보라색,보라,보라,남보라색,남보라,남보라
21,125,239,ko,파랑,파랑,파랑,파란색,파랑,파랑
163,233,54,ko,연두색,연두,연두,연두색,연두,연두
212,207,211,ko,연보라,연보라,연보라,연보라색,연보라,연보라
84,167,59,ko,초록색,초록,초록,초록색,초록,초록
2,237,212,ko,청록색,청록,청록,청록색,청록,청록
20,234,115,ko,초록색,초록,초록,라임색,라임,라임
109,229,93,ko,연두색,연두,연두,연두색,연두,연두
124,249,125,ko,연두색,연두,연두,연두색,연두,연두
82,64,136,ko,보라색,보라,보라,짙은 보라색,짙은 보라,짙은보라
19,45,201,ko,파랑,파랑,파랑,파란색,파랑,파랑
21,11,1,ko,갈색,갈,갈,흑갈색,흑갈,흑갈
108,238,120,ko,연두색,연두,연두,연두색,연두,연두
252,51,118,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
74,159,117,ko,초록색,초록,초록,청록색,청록,청록
163,45,192,ko,보라색,보라,보라,보라색,보라,보라
164,153,153,ko,회갈색,회갈,회갈,모브색,모브,모브
51,136,38,ko,초록색,초록,초록,초록색,초록,초록
118,137,166,ko,회청색,회청,회청,청회색,청회,청회
142,175,112,ko,연두색,연두,연두,쑥색,쑥,쑥
246,61,16,ko,주황색,주황,주황,다홍색,다홍,다홍
166,215,173,ko,연두색,연두,연두,연두색,연두,연두
27,59,115,ko,파랑,파랑,파랑,파란색,파랑,파랑
220,17,9,ko,빨강,빨강,빨강,빨간색,빨강,빨강
140,78,15,ko,갈색,갈,갈,갈색,갈,갈
211,129,215,ko,보라색,보라,보라,라벤더색,라벤더,라벤더
188,5,249,ko,보라색,보라,보라,보라색,보라,보라
5,99,82,ko,청록색,청록,청록,청록색,청록,청록
