r,g,b,lang_code,gpt_raw,gpt_norm,gpt_min,gemini_raw,gemini_norm,gemini_min
255,155,0,ko,주황색,주황,주황,주황색,주황,주황
0,208,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
255,0,197,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
255,15,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
42,255,0,ko,연두색,연두,연두,라임색,라임,라임
92,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,255,100,ko,연두색,연두,연두,연두색,연두,연두
1,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,223,ko,청록색,청록,청록,청록색,청록,청록
255,0,131,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
0,255,104,ko,초록색,초록,초록,초록색,초록,초록
174,255,0,ko,연두색,연두,연두,형광 연두색,형광 연두,형광연두
255,0,209,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
0,240,255,ko,청록색,청록,청록,청록색,청록,청록
0,255,98,ko,초록색,초록,초록,초록색,초록,초록
255,0,69,ko,분홍색,분홍,분홍,쇼킹 핑크,쇼킹 핑크,쇼킹핑크
0,238,255,ko,시안,시안,시안,청록색,청록,청록
255,150,0,ko,주황색,주황,주황,주황색,주황,주황
255,155,0,ko,주황색,주황,주황,주황색,주황,주황
0,209,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
0,42,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
2,255,0,ko,초록색,초록,초록,초록색,초록,초록
255,0,209,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
181,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,0,241,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
85,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,255,96,ko,형광초록,형광초록,형광초록,형광 초록색,형광 초록,형광초록
169,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,113,0,ko,주황색,주황,주황,주황색,주황,주황
188,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,7,ko,빨강,빨강,빨강,빨간색,빨강,빨강
0,21,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,44,ko,초록색,초록,초록,초록,초록,초록
85,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,244,255,ko,시안,시안,시안,사이언,사이언,사이언
255,0,128,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
3,255,0,ko,초록색,초록,초록,초록색,초록,초록
0,255,178,ko,청록색,청록,청록,청록색,청록,청록
101,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,254,ko,자홍색,자홍,자홍,자홍색,자홍,자홍
121,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,141,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,255,200,ko,민트색,민트,민트,청록색,청록,청록
0,213,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
255,0,19,ko,빨강,빨강,빨강,빨간색,빨강,빨강
0,186,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
32,255,0,ko,연두색,연두,연두,초록색,초록,초록
0,255,94,ko,형광초록,형광초록,형광초록,연두색,연두,연두
255,0,124,ko,자홍색,자홍,자홍,핫핑크색,핫핑크,핫핑크
255,0,216,ko,분홍색,분홍,분홍,마젠타색,마젠타,마젠타
255,73,0,ko,주황색,주황,주황,주황색,주황,주황
241,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,255,177,ko,청록색,청록,청록,청록색,청록,청록
145,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,45,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,0,234,ko,분홍색,분홍,분홍,마젠타,마젠타,마젠타
0,255,232,ko,청록색,청록,청록,청록색,청록,청록
255,199,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
172,0,255,ko,보라색,보라,보라,보라색,보라,보라
254,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,30,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
129,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,148,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,205,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,124,0,ko,주황색,주황,주황,주황색,주황,주황
255,246,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,255,187,ko,민트색,민트,민트,청록색,청록,청록
0,233,255,ko,하늘색,하늘,하늘,시안,시안,시안
0,255,167,ko,청록색,청록,청록,청록색,청록,청록
255,52,0,ko,주황색,주황,주황,다홍색,다홍,다홍
0,106,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
72,255,0,ko,연두색,연두,연두,초록색,초록,초록
59,255,0,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
0,176,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
0,178,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
255,14,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
0,255,184,ko,청록색,청록,청록,청록색,청록,청록
218,255,0,ko,연두색,연두,연두,노란색,노랑,노랑
0,255,237,ko,청록색,청록,청록,청록색,청록,청록
0,249,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
196,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,185,ko,청록색,청록,청록,청록색,청록,청록
0,255,107,ko,초록색,초록,초록,초록색,초록,초록
0,255,92,ko,초록색,초록,초록,형광 초록색,형광 초록,형광초록
255,0,147,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
255,0,101,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
0,184,255,ko,하늘색,하늘,하늘,파란색,파랑,파랑
255,138,0,ko,주황색,주황,주황,주황색,주황,주황
105,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,204,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,44,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
132,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,196,ko,분홍색,분홍,분홍,마젠타,마젠타,마젠타
113,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,242,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
152,255,0,ko,연두색,연두,연두,연두색,연두,연두
232,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,0,172,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
255,5,0,ko,빨간색,빨강,빨강,빨강,빨강,빨강
0,255,221,ko,청록색,청록,청록,아쿠아색,아쿠아,아쿠아
0,246,255,ko,청록색,청록,청록,시안,시안,시안
255,0,225,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,19,0,ko,빨간색,빨강,빨강,빨간색,빨강,빨강
255,0,227,ko,분홍색,분홍,분홍,마젠타,마젠타,마젠타
0,255,77,ko,초록색,초록,초록,초록색,초록,초록
5,255,0,ko,초록색,초록,초록,형광 초록색,형광 초록,형광초록
255,68,0,ko,주황색,주황,주황,주황색,주황,주황
255,155,0,ko,주황색,주황,주황,주황색,주황,주황
0,153,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
0,255,92,ko,초록색,초록,초록,연두색,연두,연두
0,255,153,ko,청록색,청록,청록,초록색,초록,초록
91,0,255,ko,보라색,보라,보라,보라색,보라,보라
20,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,39,0,ko,주황색,주황,주황,다홍,다홍,다홍
0,128,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,5,0,ko,빨강,빨강,빨강,빨간색,빨강,빨강
255,52,0,ko,주황색,주황,주황,다홍색,다홍,다홍
0,255,25,ko,연두색,연두,연두,초록,초록,초록
171,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,0,240,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,138,ko,청록색,청록,청록,연두색,연두,연두
0,192,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
255,0,140,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
96,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,255,143,ko,민트색,민트,민트,민트색,민트,민트
0,255,59,ko,형광초록,형광초록,형광초록,초록색,초록,초록
232,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,127,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,53,ko,초록색,초록,초록,초록색,초록,초록
255,0,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
255,0,57,ko,빨간색,빨강,빨강,선홍색,선홍,선홍
0,255,162,ko,청록색,청록,청록,청록색,청록,청록
255,87,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,145,ko,분홍색,분홍,분홍,쇼킹핑크,쇼킹핑크,쇼킹핑크
85,255,0,ko,형광 연두색,형광 연두,형광연두,형광 초록색,형광 초록,형광초록
0,217,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
255,107,0,ko,주황색,주황,주황,주황색,주황,주황
29,255,0,ko,라임색,라임,라임,연두색,연두,연두
255,69,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,137,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
0,4,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,182,ko,민트색,민트,민트,청록색,청록,청록
248,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
255,28,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
0,92,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,102,0,ko,주황색,주황,주황,주황색,주황,주황
177,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,51,0,ko,주황색,주황,주황,다홍색,다홍,다홍
0,255,167,ko,청록색,청록,청록,청록색,청록,청록
0,255,182,ko,민트색,민트,민트,청록색,청록,청록
195,255,0,ko,연두색,연두,연두,형광 연두색,형광 연두,형광연두
0,255,195,ko,청록색,청록,청록,청록색,청록,청록
255,160,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,0,ko,빨간색,빨강,빨강,빨간색,빨강,빨강
255,0,73,ko,분홍색,분홍,분홍,자홍색,자홍,자홍
138,0,255,ko,보라색,보라,보라,보라색,보라,보라
180,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,11,ko,빨간색,빨강,빨강,빨강,빨강,빨강
255,0,95,ko,분홍색,분홍,분홍,자주색,자주,자주
0,255,231,ko,청록색,청록,청록,청록색,청록,청록
203,255,0,ko,연두색,연두,연두,형광 연두색,형광 연두,형광연두
255,0,173,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
0,255,173,ko,민트색,민트,민트,민트색,민트,민트
0,54,255,ko,파란색,파랑,파랑,파랑,파랑,파랑
255,144,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,107,ko,형광초록,형광초록,형광초록,초록색,초록,초록
0,33,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
255,13,0,ko,빨간색,빨강,빨강,빨간색,빨강,빨강
0,255,76,ko,연두색,연두,연두,초록색,초록,초록
255,0,103,ko,분홍색,분홍,분홍,핑크색,핑크,핑크
0,255,145,ko,청록색,청록,청록,형광 초록색,형광 초록,형광초록
255,172,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,52,ko,빨강,빨강,빨강,선홍색,선홍,선홍
255,11,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
149,255,0,ko,연두색,연두,연두,연두색,연두,연두
235,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,198,ko,청록색,청록,청록,터콰이즈색,터콰이즈,터콰이즈
0,255,226,ko,청록색,청록,청록,청록색,청록,청록
138,255,0,ko,연두색,연두,연두,연두색,연두,연두
99,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,78,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
0,255,33,ko,연두색,연두,연두,초록색,초록,초록
0,255,82,ko,형광초록,형광초록,형광초록,연두색,연두,연두
113,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,170,0,ko,주황색,주황,주황,주황색,주황,주황
0,199,255,ko,하늘색,하늘,하늘,사이언,사이언,사이언
107,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,64,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,76,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
56,255,0,ko,연두색,연두,연두,초록색,초록,초록
0,255,157,ko,민트색,민트,민트,밝은 녹색,밝은 녹,밝은녹
255,0,82,ko,분홍색,분홍,분홍,진분홍,진분홍,진분홍
255,0,250,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
255,0,143,ko,분홍색,분홍,분홍,핑크색,핑크,핑크
0,236,255,ko,청록색,청록,청록,하늘색,하늘,하늘
220,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,255,5,ko,초록색,초록,초록,초록색,초록,초록
255,128,0,ko,주황색,주황,주황,주황색,주황,주황
255,57,0,ko,주황색,주황,주황,주황색,주황,주황
0,218,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
75,0,255,ko,보라색,보라,보라,청보라색,청보라,청보라
0,255,62,ko,초록색,초록,초록,초록색,초록,초록
0,71,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,73,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,224,255,ko,청록색,청록,청록,파란색,파랑,파랑
29,255,0,ko,연두색,연두,연두,초록색,초록,초록
0,255,134,ko,연두색,연두,연두,초록색,초록,초록
7,255,0,ko,연두색,연두,연두,초록색,초록,초록
255,184,0,ko,노란색,노랑,노랑,귤색,귤,귤
255,113,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,76,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
0,255,45,ko,연두색,연두,연두,초록색,초록,초록
0,249,255,ko,시안,시안,시안,사이안색,사이안,사이안
202,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
106,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,136,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
255,0,132,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
220,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,29,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
255,169,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,102,ko,연두색,연두,연두,초록,초록,초록
0,42,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,104,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,122,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
255,181,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,153,ko,민트색,민트,민트,초록색,초록,초록
0,39,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
130,255,0,ko,형광초록,형광초록,형광초록,라임색,라임,라임
204,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,25,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,128,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,109,255,ko,파랑,파랑,파랑,청색,청,청
0,255,32,ko,초록색,초록,초록,초록색,초록,초록
255,154,0,ko,주황색,주황,주황,주황색,주황,주황
0,76,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
99,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,237,255,ko,청록색,청록,청록,청록색,청록,청록
144,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,69,0,ko,주황색,주황,주황,주황색,주황,주황
124,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,0,93,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
236,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
36,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
36,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,107,ko,초록색,초록,초록,초록색,초록,초록
0,167,255,ko,하늘색,하늘,하늘,파란색,파랑,파랑
33,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,118,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,254,ko,청록색,청록,청록,청록색,청록,청록
255,0,148,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
186,0,255,ko,자주색,자주,자주,자주색,자주,자주
0,80,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,127,255,ko,파랑,파랑,파랑,밝은 파란색,밝은 파랑,밝은파랑
96,0,255,ko,보라색,보라,보라,청보라색,청보라,청보라
0,255,11,ko,연두색,연두,연두,형광 초록색,형광 초록,형광초록
255,133,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,246,ko,청록색,청록,청록,청록색,청록,청록
255,0,70,ko,분홍색,분홍,분홍,자주색,자주,자주
255,51,0,ko,주황색,주황,주황,다홍,다홍,다홍
0,104,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
255,67,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,57,ko,연두색,연두,연두,초록색,초록,초록
0,255,198,ko,청록색,청록,청록,터키옥색,터키옥,터키옥
255,110,0,ko,주황색,주황,주황,주황색,주황,주황
255,0,196,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
125,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,194,ko,청록색,청록,청록,청록색,청록,청록
165,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,255,39,ko,연두색,연두,연두,초록색,초록,초록
0,255,226,ko,청록색,청록,청록,청록색,청록,청록
0,106,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,255,45,ko,초록색,초록,초록,초록색,초록,초록
0,204,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
255,239,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
238,0,255,ko,마젠타,마젠타,마젠타,마젠타,마젠타,마젠타
0,255,243,ko,청록색,청록,청록,아쿠아색,아쿠아,아쿠아
0,255,47,ko,초록색,초록,초록,초록색,초록,초록
255,165,0,ko,주황색,주황,주황,주황색,주황,주황
0,254,255,ko,청록색,청록,청록,청록색,청록,청록
218,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
0,119,255,ko,파랑,파랑,파랑,코발트블루,코발트블루,코발트블루
89,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,189,ko,분홍색,분홍,분홍,마젠타색,마젠타,마젠타
0,255,47,ko,초록색,초록,초록,초록색,초록,초록
255,0,162,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
255,14,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
255,0,239,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
194,255,0,ko,라임색,라임,라임,라임색,라임,라임
0,255,183,ko,민트색,민트,민트,청록색,청록,청록
255,0,39,ko,빨간색,빨강,빨강,빨강,빨강,빨강
255,0,176,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
255,124,0,ko,주황색,주황,주황,주황색,주황,주황
0,195,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
0,200,255,ko,하늘색,하늘,하늘,파란색,파랑,파랑
0,255,189,ko,청록색,청록,청록,민트색,민트,민트
255,14,0,ko,빨강,빨강,빨강,빨간색,빨강,빨강
0,255,11,ko,초록색,초록,초록,초록색,초록,초록
255,0,243,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
0,247,255,ko,청록색,청록,청록,청록색,청록,청록
16,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
242,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
194,0,255,ko,보라색,보라,보라,자주색,자주,자주
121,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,59,0,ko,주황색,주황,주황,다홍색,다홍,다홍
104,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,76,0,ko,주황색,주황,주황,주황색,주황,주황
131,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,40,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
223,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
0,255,45,ko,초록색,초록,초록,초록색,초록,초록
0,45,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,185,0,ko,노란색,노랑,노랑,주황색,주황,주황
255,0,79,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
0,229,255,ko,청록색,청록,청록,청록색,청록,청록
255,0,141,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
255,0,212,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,141,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
39,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,0,72,ko,분홍색,분홍,분홍,자홍색,자홍,자홍
255,215,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
150,255,0,ko,연두색,연두,연두,라임색,라임,라임
151,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,147,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
255,0,190,ko,분홍색,분홍,분홍,자주,자주,자주
0,255,209,ko,청록색,청록,청록,청록색,청록,청록
255,172,0,ko,주황색,주황,주황,주황색,주황,주황
255,65,0,ko,주황색,주황,주황,주황색,주황,주황
89,0,255,ko,보라색,보라,보라,청보라색,청보라,청보라
0,114,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,86,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,98,0,ko,주황색,주황,주황,주황색,주황,주황
255,240,0,ko,노란색,노랑,노랑,노랑,노랑,노랑
14,0,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
23,255,0,ko,형광초록,형광초록,형광초록,형광 초록색,형광 초록,형광초록
0,255,45,ko,연두색,연두,연두,초록색,초록,초록
255,189,0,ko,주황색,주황,주황,주황색,주황,주황
0,69,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,102,0,ko,주황색,주황,주황,주황색,주황,주황
179,0,255,ko,보라색,보라,보라,보라색,보라,보라
167,0,255,ko,보라색,보라,보라,보라색,보라,보라
0,27,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
141,255,0,ko,연두색,연두,연두,연두색,연두,연두
30,255,0,ko,초록색,초록,초록,형광 초록색,형광 초록,형광초록
0,255,213,ko,청록색,청록,청록,아쿠아색,아쿠아,아쿠아
255,14,0,ko,빨강,빨강,빨강,빨강,빨강,빨강
0,207,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
255,0,17,ko,빨강,빨강,빨강,빨강,빨강,빨강
84,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,144,0,ko,주황색,주황,주황,주황색,주황,주황
93,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,0,82,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
255,0,54,ko,빨간색,빨강,빨강,자홍색,자홍,자홍
0,255,56,ko,초록색,초록,초록,초록색,초록,초록
79,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,251,0,ko,노랑,노랑,노랑,노란색,노랑,노랑
255,187,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,46,ko,형광 초록,형광 초록,형광초록,초록색,초록,초록
91,0,255,ko,보라색,보라,보라,보라색,보라,보라
245,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
0,111,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
62,255,0,ko,형광녹색,형광녹,형광녹,형광 초록색,형광 초록,형광초록
121,255,0,ko,연두색,연두,연두,연두색,연두,연두
204,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
134,255,0,ko,연두색,연두,연두,연두색,연두,연두
0,234,255,ko,하늘색,하늘,하늘,시안색,시안,시안
0,255,231,ko,청록색,청록,청록,시안,시안,시안
0,225,255,ko,하늘색,하늘,하늘,청록색,청록,청록
0,255,33,ko,초록색,초록,초록,초록색,초록,초록
255,0,45,ko,빨간색,빨강,빨강,빨강,빨강,빨강
255,0,229,ko,자홍색,자홍,자홍,마젠타색,마젠타,마젠타
255,0,11,ko,빨강,빨강,빨강,빨간색,빨강,빨강
226,0,255,ko,마젠타,마젠타,마젠타,마젠타,마젠타,마젠타
0,255,153,ko,민트색,민트,민트,에메랄드색,에메랄드,에메랄드
255,0,133,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
203,255,0,ko,연두색,연두,연두,연두색,연두,연두
255,45,0,ko,빨강,빨강,빨강,다홍,다홍,다홍
144,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,99,0,ko,주황색,주황,주황,주황색,주황,주황
255,213,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
0,255,159,ko,민트색,민트,민트,청록색,청록,청록
255,166,0,ko,주황색,주황,주황,주황색,주황,주황
40,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
0,76,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,50,0,ko,주황색,주황,주황,다홍색,다홍,다홍
0,255,246,ko,청록색,청록,청록,청록색,청록,청록
255,0,132,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
239,0,255,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
174,255,0,ko,연두색,연두,연두,라임색,라임,라임
0,145,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,0,166,ko,분홍색,분홍,분홍,핑크색,핑크,핑크
0,200,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
212,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
0,226,255,ko,하늘색,하늘,하늘,청록색,청록,청록
0,212,255,ko,청록색,청록,청록,하늘색,하늘,하늘
0,214,255,ko,하늘색,하늘,하늘,청록색,청록,청록
255,252,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
60,0,255,ko,보라색,보라,보라,파란색,파랑,파랑
42,0,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,0,246,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
50,0,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
111,0,255,ko,보라색,보라,보라,보라색,보라,보라
255,0,21,ko,빨강,빨강,빨강,빨간색,빨강,빨강
0,212,255,ko,하늘색,하늘,하늘,하늘색,하늘,하늘
0,115,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
255,0,20,ko,빨강,빨강,빨강,빨간색,빨강,빨강
0,255,25,ko,초록색,초록,초록,초록색,초록,초록
255,131,0,ko,주황색,주황,주황,주황색,주황,주황
0,255,144,ko,초록색,초록,초록,초록색,초록,초록
255,90,0,ko,주황색,주황,주황,주황색,주황,주황
168,255,0,ko,형광초록,형광초록,형광초록,라임색,라임,라임
255,0,144,ko,분홍색,분홍,분홍,핫핑크,핫핑크,핫핑크
11,0,255,ko,파랑,파랑,파랑,파랑,파랑,파랑
255,0,70,ko,분홍색,분홍,분홍,마젠타색,마젠타,마젠타
203,0,255,ko,보라색,보라,보라,자주색,자주,자주
204,255,0,ko,연두색,연두,연두,형광 연두색,형광 연두,형광연두
255,0,240,ko,자홍색,자홍,자홍,마젠타,마젠타,마젠타
229,0,255,ko,보라색,보라,보라,마젠타,마젠타,마젠타
0,31,255,ko,파랑,파랑,파랑,파란색,파랑,파랑
255,0,38,ko,빨강,빨강,빨강,빨간색,빨강,빨강
0,255,186,ko,민트색,민트,민트,청록색,청록,청록
0,255,198,ko,청록색,청록,청록,청록색,청록,청록
255,0,119,ko,분홍색,분홍,분홍,자홍색,자홍,자홍
122,0,255,ko,보라색,보라,보라,보라색,보라,보라
234,255,0,ko,노란색,노랑,노랑,노란색,노랑,노랑
126,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,0,177,ko,자홍색,자홍,자홍,핫핑크,핫핑크,핫핑크
98,255,0,ko,연두색,연두,연두,라임색,라임,라임
255,90,0,ko,주황색,주황,주황,주황색,주황,주황
0,79,255,ko,파란색,파랑,파랑,파란색,파랑,파랑
