r,g,b,lang_code,chatgpt,gemini
0,132,255,en,blue,Blue
178,0,255,en,purple,Purple
24,0,255,en,blue,Blue
0,255,179,en,turquoise,Turquoise
255,0,59,en,red,Cerise
255,189,0,en,orange,Amber
255,237,0,en,yellow,Yellow
0,255,66,en,green,Green
0,255,136,en,green,Spring Green
0,255,147,en,green,Spring Green
0,249,255,en,cyan,Cyan
92,255,0,en,lime,Lime green
255,0,44,en,red,Red
0,255,130,en,green,Spring green
0,118,255,en,blue,Blue
255,0,45,en,red,Red
204,0,255,en,purple,Magenta
199,0,255,en,purple,Magenta
255,6,0,en,red,Red
255,124,0,en,orange,Orange
0,119,255,en,blue,Blue
255,0,67,en,red,Magenta
46,255,0,en,green,Lime
0,255,251,en,cyan,Cyan
0,255,78,en,green,Lime green
0,220,255,en,cyan,Cyan
146,255,0,en,lime,Chartreuse
255,0,90,en,red,Hot pink
109,255,0,en,lime,Lime green
255,251,0,en,yellow,Yellow
255,178,0,en,orange,Orange
255,0,87,en,pink,Hot pink
255,36,0,en,red,Red-orange
214,255,0,en,lime,Chartreuse
255,0,47,en,red,Red
255,10,0,en,red,Red
255,0,0,en,red,Red
255,132,0,en,orange,Orange
255,0,77,en,red,Fuchsia
0,159,255,en,blue,Electric blue
90,255,0,en,green,Lime green
175,255,0,en,lime,Lime green
254,0,255,en,magenta,Magenta
119,255,0,en,lime,Lime green
255,0,116,en,pink,Hot pink
110,0,255,en,purple,Violet
8,255,0,en,green,Lime green
0,203,255,en,cyan,Cyan
0,175,255,en,blue,Cyan
255,229,0,en,yellow,Yellow
218,0,255,en,magenta,Magenta
0,255,86,en,green,Bright green
242,255,0,en,yellow,Yellow
255,139,0,en,orange,Orange
239,0,255,en,magenta,Magenta
255,0,76,en,pink,Fuchsia
255,172,0,en,orange,Orange
125,0,255,en,purple,Purple
0,255,182,en,turquoise,Aqua
0,255,15,en,green,Bright green
219,0,255,en,purple,Magenta
0,161,255,en,blue,Bright blue
255,0,160,en,magenta,Hot Pink
255,127,0,en,orange,Orange
0,255,138,en,green,Spring green
0,255,40,en,green,Green
0,28,255,en,blue,Blue
255,0,30,en,red,Red
0,255,152,en,green,Spring Green
0,0,255,en,blue,Blue
153,0,255,en,purple,Purple
26,0,255,en,blue,Blue
255,0,167,en,magenta,Fuchsia
255,0,178,en,pink,Magenta
0,255,152,en,green,Spring Green
255,0,16,en,red,Red
0,236,255,en,cyan,Cyan
0,215,255,en,cyan,Cyan
0,235,255,en,cyan,Cyan
255,0,19,en,red,Red
255,237,0,en,yellow,Yellow
138,255,0,en,lime,Lime green
255,0,198,en,magenta,Fuchsia
99,255,0,en,lime,Lime green
0,33,255,en,blue,Blue
0,168,255,en,blue,Blue
135,255,0,en,lime,Lime green
255,16,0,en,red,Red
0,255,42,en,green,Lime green
0,255,95,en,green,Lime green
253,0,255,en,magenta,Magenta
0,233,255,en,cyan,Cyan
255,174,0,en,orange,Orange
0,255,222,en,turquoise,Cyan
255,179,0,en,orange,Orange
14,255,0,en,green,Lime green
255,57,0,en,orange,Orange
213,0,255,en,magenta,Magenta
83,255,0,en,green,Lime green
255,0,52,en,red,Magenta
255,15,0,en,red,Red
158,0,255,en,purple,Purple
79,255,0,en,green,Lime green
123,255,0,en,green,Lime green
0,79,255,en,blue,Blue
0,81,255,en,blue,Blue
0,255,76,en,green,lime green
255,66,0,en,orange,Orange
0,255,247,en,cyan,Cyan
222,0,255,en,magenta,Magenta
255,0,2,en,red,Red
158,255,0,en,lime,Lime green
218,255,0,en,yellow,Chartreuse
255,139,0,en,orange,Orange
0,33,255,en,blue,Blue
255,67,0,en,orange,Orange
180,255,0,en,chartreuse,Lime green
255,0,223,en,magenta,Magenta
0,255,116,en,green,Spring green
255,187,0,en,orange,Goldenrod
247,255,0,en,yellow,Yellow
0,255,240,en,cyan,Cyan
214,0,255,en,magenta,Magenta
57,0,255,en,blue,Blue
0,255,142,en,green,Spring Green
0,255,250,en,cyan,Cyan
0,255,9,en,green,Green
0,114,255,en,blue,Blue
0,136,255,en,blue,Blue
198,0,255,en,purple,Purple
0,250,255,en,cyan,Cyan
255,253,0,en,yellow,Yellow
255,0,43,en,red,Red
0,255,149,en,green,Cyan
19,0,255,en,blue,Blue
127,0,255,en,purple,Purple
0,255,19,en,green,Lime Green
255,0,121,en,pink,Hot pink
255,0,171,en,magenta,Fuchsia
118,255,0,en,lime,Lime green
255,60,0,en,orange,Vermilion
238,0,255,en,magenta,Magenta
0,14,255,en,blue,Blue
255,111,0,en,orange,Orange
83,0,255,en,purple,Violet
0,255,181,en,green,Cyan
104,255,0,en,green,Neon green
18,255,0,en,green,Green
0,235,255,en,cyan,Cyan
22,0,255,en,blue,Blue
255,0,78,en,pink,Magenta
0,255,36,en,green,Lime
255,131,0,en,orange,Orange
10,0,255,en,blue,Blue
0,125,255,en,blue,Dodger Blue
255,0,240,en,magenta,Magenta
254,255,0,en,yellow,Yellow
0,255,190,en,turquoise,Turquoise
255,43,0,en,orange,Red-orange
21,255,0,en,green,Lime green
255,0,114,en,pink,Magenta
0,207,255,en,cyan,Cyan
0,181,255,en,cyan,Blue
0,255,215,en,turquoise,Cyan
0,255,84,en,green,Bright green
255,0,223,en,magenta,Magenta
113,255,0,en,bright green,Lime green
182,0,255,en,purple,Electric purple
115,0,255,en,purple,Violet
255,150,0,en,orange,Orange
255,0,227,en,magenta,Magenta
255,0,96,en,pink,Hot pink
255,71,0,en,orange,Orange
0,184,255,en,blue,Cyan
115,0,255,en,purple,Purple
255,0,100,en,pink,Fuchsia
13,0,255,en,blue,Blue
32,0,255,en,blue,Blue
231,255,0,en,yellow,Yellow
132,0,255,en,purple,Violet
172,0,255,en,purple,Purple
0,255,8,en,green,Lime green
255,0,23,en,red,Red
165,255,0,en,lime,Lime green
255,0,56,en,red,Fuchsia
32,255,0,en,lime,Green
0,255,134,en,green,Spring green
0,15,255,en,blue,Blue
128,255,0,en,lime,Lime green
255,186,0,en,orange,Orange
0,0,255,en,blue,Blue
0,255,78,en,green,Lime
0,255,128,en,green,Spring green
0,255,3,en,lime,Green
0,96,255,en,blue,Blue
0,27,255,en,blue,Blue
255,56,0,en,orange,Red-orange
255,163,0,en,orange,Orange
0,255,80,en,green,Neon green
255,240,0,en,yellow,Yellow
255,194,0,en,orange,Yellow
47,0,255,en,blue,Blue
255,26,0,en,red,Red
57,0,255,en,blue,Blue
187,255,0,en,lime,Lime green
50,255,0,en,lime,Lime green
0,255,86,en,green,Lime green
3,0,255,en,blue,Blue
255,0,137,en,magenta,Hot pink
255,104,0,en,orange,Orange
255,0,180,en,magenta,Hot pink
222,255,0,en,yellow,Neon yellow
0,255,119,en,green,Spring green
0,255,147,en,green,Spring Green
37,0,255,en,blue,Blue
255,0,169,en,magenta,Magenta
171,255,0,en,lime,Lime green
255,0,186,en,magenta,Fuchsia
0,255,138,en,green,Spring Green
0,255,192,en,turquoise,Spring green
255,0,79,en,pink,Magenta
0,255,129,en,green,Spring green
255,0,12,en,red,Red
153,255,0,en,lime,Lime green
255,0,153,en,pink,Fuchsia
0,132,255,en,blue,Blue
0,255,178,en,turquoise,Medium Spring Green
0,255,189,en,turquoise,Turquoise
6,255,0,en,green,Green
0,211,255,en,cyan,Cyan
255,0,252,en,magenta,Fuchsia
0,10,255,en,blue,Blue
255,47,0,en,orange,Vermilion
0,168,255,en,blue,Deep sky blue
255,0,107,en,pink,Fuchsia
0,247,255,en,cyan,Cyan
255,0,129,en,pink,Hot pink
176,255,0,en,lime,Lime green
26,0,255,en,blue,Blue
33,0,255,en,blue,Blue
255,82,0,en,orange,Orange
255,0,181,en,magenta,Magenta
0,98,255,en,blue,Blue
0,152,255,en,blue,Blue
0,149,255,en,blue,Electric blue
0,255,22,en,green,Green
38,255,0,en,green,Green
255,0,49,en,red,Fuchsia
116,0,255,en,purple,Purple
255,255,0,en,yellow,Yellow
255,0,117,en,pink,Hot Pink
255,235,0,en,yellow,Yellow
211,255,0,en,lime,Lime Green
0,93,255,en,blue,Blue
0,255,117,en,green,Bright green
0,255,23,en,green,Neon Green
0,255,8,en,green,Lime green
0,22,255,en,blue,Blue
43,255,0,en,green,Lime green
255,0,71,en,red,Hot Pink
232,255,0,en,yellow,Yellow
167,0,255,en,purple,Purple
141,0,255,en,purple,Purple
0,124,255,en,blue,Blue
255,0,1,en,red,Red
144,255,0,en,lime,Lime green
105,0,255,en,purple,Violet
0,252,255,en,cyan,cyan
0,245,255,en,cyan,Cyan
76,0,255,en,purple,Royal blue
0,255,194,en,cyan,Aqua
175,255,0,en,lime,Lime green
0,255,105,en,green,Lime green
0,255,188,en,turquoise,Cyan
255,243,0,en,yellow,Yellow
255,219,0,en,yellow,Yellow
0,255,31,en,green,Green
255,31,0,en,orange,Red
190,255,0,en,lime,Lime green
255,0,102,en,pink,Hot Pink
181,255,0,en,lime,Lime green
255,68,0,en,orange,Red-orange
0,250,255,en,cyan,Cyan
0,255,49,en,green,Lime green
63,0,255,en,purple,Electric blue
255,0,206,en,magenta,Magenta
255,0,21,en,red,Red
218,255,0,en,chartreuse,Chartreuse
0,200,255,en,cyan,Cyan
255,0,234,en,magenta,Magenta
147,255,0,en,lime,Lime green
0,79,255,en,blue,Blue
0,255,122,en,green,Neon Green
255,0,119,en,pink,Hot pink
137,0,255,en,purple,Purple
0,18,255,en,blue,Blue
0,255,201,en,turquoise,Aqua
0,22,255,en,blue,Blue
10,255,0,en,green,Green
255,0,134,en,pink,Hot pink
0,189,255,en,cyan,Cyan
158,0,255,en,purple,Violet
255,0,204,en,magenta,Magenta
255,0,209,en,magenta,Pink
0,87,255,en,blue,Blue
243,255,0,en,yellow,Yellow
255,46,0,en,orange,Red-orange
255,0,11,en,red,Red
166,255,0,en,lime,Chartreuse
0,255,151,en,green,Spring Green
151,255,0,en,lime,Lime green
0,255,14,en,green,Lime green
0,255,117,en,green,Neon green
0,255,37,en,green,Lime green
0,255,156,en,green,Cyan
255,0,247,en,magenta,Magenta
0,255,177,en,turquoise,Aqua
0,255,205,en,cyan,Aqua
0,255,100,en,green,Spring Green
0,255,175,en,turquoise,Aqua
0,255,204,en,turquoise,Turquoise
206,255,0,en,lime,Lime green
255,0,208,en,magenta,Magenta
0,255,149,en,green,Spring Green
255,48,0,en,orange,Orange-red
0,255,151,en,green,Spring Green
255,21,0,en,red,Red
30,0,255,en,blue,Blue
246,255,0,en,yellow,Yellow
218,255,0,en,lime,Neon yellow
0,255,185,en,turquoise,Cyan
0,255,186,en,cyan,Turquoise
0,255,96,en,green,Green
0,209,255,en,cyan,Cyan
47,255,0,en,green,Lime green
29,255,0,en,lime,Lime green
114,255,0,en,lime,Lime green
0,255,89,en,green,Lime green
255,2,0,en,red,Red
255,177,0,en,orange,Orange
0,255,168,en,cyan,Caribbean Green
255,214,0,en,yellow,Yellow
18,0,255,en,blue,Blue
255,126,0,en,orange,Orange
0,8,255,en,blue,Blue
18,0,255,en,blue,Blue
19,255,0,en,green,Electric green
255,0,3,en,red,Red
39,255,0,en,green,Lime green
255,104,0,en,orange,Orange
90,0,255,en,purple,Violet
0,255,44,en,green,Lime green
70,255,0,en,green,Lime green
255,0,157,en,magenta,Fuchsia
0,255,222,en,turquoise,Cyan
0,96,255,en,blue,Blue
255,90,0,en,orange,Orange
164,0,255,en,purple,Purple
255,0,161,en,magenta,Hot pink
110,255,0,en,lime,Lime green
170,255,0,en,lime,Chartreuse
0,66,255,en,blue,Blue
64,255,0,en,green,Lime green
255,0,14,en,red,Red
255,0,72,en,red,Magenta
255,0,98,en,pink,Hot pink
0,255,14,en,green,Lime green
0,255,17,en,green,Lime green
255,0,78,en,red,Magenta
0,35,255,en,blue,Blue
0,255,232,en,cyan,Cyan
250,0,255,en,magenta,Magenta
255,193,0,en,orange,Gold
0,255,85,en,green,Green
255,0,242,en,magenta,Magenta
159,255,0,en,lime,Lime green
255,0,141,en,pink,Hot pink
0,255,172,en,turquoise,Spring green
255,64,0,en,orange,Red-orange
0,255,45,en,green,Green
255,100,0,en,orange,Orange
0,255,59,en,green,Green
255,127,0,en,orange,Orange
255,0,97,en,pink,Hot pink
255,252,0,en,yellow,Yellow
255,120,0,en,orange,Orange
255,137,0,en,orange,Orange
0,56,255,en,blue,Blue
98,255,0,en,lime,Lime green
255,102,0,en,orange,Orange
41,255,0,en,green,Lime green
36,0,255,en,blue,Blue
209,255,0,en,lime,Lime green
187,255,0,en,lime,Lime green
0,79,255,en,blue,Blue
0,116,255,en,blue,Blue
255,0,87,en,pink,Fuchsia
0,0,255,en,blue,Blue
0,255,78,en,green,Lime green
209,255,0,en,lime,Lime green
0,130,255,en,blue,Dodger Blue
116,255,0,en,lime,Lime green
255,228,0,en,yellow,Yellow
255,159,0,en,orange,Orange
255,0,176,en,magenta,Fuchsia
0,255,12,en,green,Lime green
0,255,16,en,green,Green
255,0,164,en,magenta,Hot pink
255,139,0,en,orange,Orange
107,0,255,en,purple,Blue Violet
251,255,0,en,yellow,Yellow
0,72,255,en,blue,Blue
255,0,17,en,red,Red
23,0,255,en,blue,Blue
12,255,0,en,green,Lime green
203,0,255,en,purple,Magenta
0,118,255,en,blue,Blue
0,255,63,en,green,Green
0,166,255,en,blue,Blue
203,255,0,en,chartreuse,Lime green
100,255,0,en,lime,Lime green
33,0,255,en,blue,Blue
255,210,0,en,yellow,Yellow
218,255,0,en,yellow,Lime Green
0,65,255,en,blue,Electric blue
0,239,255,en,cyan,Cyan
42,0,255,en,blue,Blue
0,255,169,en,green,Cyan
235,255,0,en,yellow,Yellow
0,255,58,en,green,Bright green
0,255,84,en,green,Lime green
0,227,255,en,cyan,Cyan
255,148,0,en,orange,Orange
34,0,255,en,blue,Blue
207,0,255,en,magenta,Magenta
128,255,0,en,lime,Lime green
255,0,10,en,red,Red
148,255,0,en,lime,Lime green
255,0,20,en,red,Red
0,152,255,en,blue,Azure
164,255,0,en,lime,Lime green
0,255,221,en,turquoise,Cyan
0,57,255,en,blue,Blue
0,255,119,en,green,Spring Green
255,0,18,en,red,Red
120,0,255,en,purple,Purple
240,255,0,en,yellow,Yellow
255,75,0,en,orange,Orange
0,152,255,en,blue,Blue
0,255,185,en,turquoise,Spring Green
255,0,24,en,red,Red
255,227,0,en,yellow,Yellow
255,164,0,en,orange,Orange
197,0,255,en,magenta,Magenta
0,240,255,en,cyan,Cyan
131,0,255,en,purple,Purple
255,48,0,en,orange,Vermilion
255,142,0,en,orange,Orange
78,255,0,en,green,Lime green
0,170,255,en,blue,Blue
156,0,255,en,purple,Purple
0,193,255,en,cyan,Cyan
0,8,255,en,blue,Blue
0,255,36,en,green,Lime green
0,217,255,en,cyan,Cyan
114,0,255,en,purple,Purple
19,0,255,en,blue,Blue
113,0,255,en,purple,Violet
0,255,50,en,green,Green
0,255,52,en,green,Electric green
255,0,40,en,red,Red
255,0,60,en,red,Hot Pink
255,223,0,en,yellow,Yellow
0,172,255,en,blue,Bright blue
6,0,255,en,blue,Blue
255,53,0,en,orange,OrangeRed
0,139,255,en,blue,Azure
0,218,255,en,cyan,Cyan
199,255,0,en,lime,Lime green
32,255,0,en,green,Lime green
255,0,119,en,pink,Hot pink
0,255,232,en,cyan,Cyan
255,0,158,en,magenta,Hot pink
255,24,0,en,red,Red
255,0,133,en,pink,Hot pink
255,204,0,en,yellow,Yellow
235,255,0,en,yellow,Yellow
255,97,0,en,orange,Orange
255,0,181,en,magenta,Fuchsia
2,0,255,en,blue,Blue
144,0,255,en,purple,Purple
0,163,255,en,blue,Blue
247,0,255,en,magenta,Magenta
0,255,158,en,green,Spring Green
0,202,255,en,cyan,Cyan
255,98,0,en,orange,Orange
255,0,242,en,magenta,Magenta
255,0,174,en,magenta,Pink
0,136,255,en,blue,Blue
149,0,255,en,purple,Purple
255,109,0,en,orange,Tangerine
142,0,255,en,purple,Purple
222,0,255,en,magenta,Magenta
255,225,0,en,yellow,Yellow
255,0,187,en,magenta,Magenta
255,0,188,en,magenta,Magenta
0,255,42,en,green,Lime green
255,43,0,en,orange,Scarlet
25,0,255,en,blue,Blue
174,0,255,en,purple,Purple
0,5,255,en,blue,Blue
0,255,9,en,green,Lime green
239,255,0,en,yellow,Yellow
255,0,217,en,magenta,Magenta
255,0,34,en,red,Red
255,154,0,en,orange,Orange
255,154,0,en,orange,Orange
191,255,0,en,lime,Chartreuse
0,182,255,en,blue,Blue
255,212,0,en,yellow,Yellow
0,153,255,en,blue,Electric blue
76,255,0,en,green,Lime
0,255,50,en,green,Green
81,0,255,en,purple,Violet
255,0,45,en,red,Red
145,0,255,en,purple,Purple
0,255,37,en,green,Green
87,0,255,en,purple,Violet
255,40,0,en,red,Red-orange
30,0,255,en,blue,Blue
25,255,0,en,green,Green
153,255,0,en,lime,Lime green
255,62,0,en,orange,Red-orange
118,255,0,en,lime,Lime green
0,119,255,en,blue,Blue
166,0,255,en,purple,Purple
0,201,255,en,cyan,Cyan
72,0,255,en,purple,Blue-violet
0,180,255,en,blue,Deep sky blue
255,61,0,en,orange,Red-orange
30,0,255,en,blue,Blue
255,0,189,en,magenta,Fuchsia
255,0,150,en,magenta,Fuchsia
0,255,93,en,green,Lime green
202,255,0,en,lime,Chartreuse
0,23,255,en,blue,Blue
0,255,251,en,cyan,Cyan
255,0,102,en,pink,Hot pink
255,160,0,en,orange,Orange
131,0,255,en,purple,Violet
0,26,255,en,blue,Blue
124,0,255,en,purple,Violet
11,0,255,en,blue,Blue
255,0,66,en,red,Cerise
102,0,255,en,purple,Violet
0,34,255,en,blue,Blue
32,0,255,en,blue,Blue
0,255,12,en,green,Green
0,255,170,en,green,Turquoise
159,255,0,en,lime,Lime green
54,255,0,en,green,Lime Green
254,255,0,en,yellow,Yellow
0,255,174,en,turquoise,Aqua
0,117,255,en,blue,Blue
76,255,0,en,green,Lime green
104,0,255,en,purple,Violet
255,0,43,en,red,Red
255,247,0,en,yellow,Yellow
252,0,255,en,magenta,Magenta
255,0,161,en,pink,Pink
237,0,255,en,magenta,Magenta
255,0,182,en,magenta,Magenta
53,0,255,en,blue,Blue
117,0,255,en,purple,Violet
0,128,255,en,blue,Blue
255,0,121,en,pink,Fuchsia
0,121,255,en,blue,Electric blue
30,0,255,en,blue,Blue
36,0,255,en,blue,Electric Blue
36,0,255,en,blue,Blue
0,181,255,en,cyan,Deep Sky Blue
5,255,0,en,green,Green
27,255,0,en,green,Lime green
38,255,0,en,green,Green
255,223,0,en,yellow,yellow
145,0,255,en,purple,Purple
0,189,255,en,blue,Cyan
0,120,255,en,blue,Blue
134,255,0,en,lime,Lime green
0,255,203,en,turquoise,Cyan
0,255,49,en,green,Lime green
255,245,0,en,yellow,Yellow
255,66,0,en,orange,Orange
102,255,0,en,lime,Lime green
255,210,0,en,yellow,Yellow
0,255,121,en,green,Spring green
255,0,241,en,magenta,Magenta
0,255,38,en,lime,Lime green
0,115,255,en,blue,Bright blue
255,0,102,en,pink,Hot pink
31,0,255,en,blue,Blue
255,0,242,en,magenta,Magenta
127,0,255,en,purple,Violet
0,255,10,en,green,Green
255,0,223,en,magenta,Fuchsia
35,0,255,en,blue,Blue
255,0,66,en,red,Fuchsia
0,255,169,en,turquoise,Spring Green
0,163,255,en,blue,Sky blue
51,0,255,en,blue,Blue
0,37,255,en,blue,Blue
0,255,246,en,cyan,Cyan
196,0,255,en,magenta,Purple
255,0,67,en,red,Magenta
0,255,110,en,green,Spring green
0,127,255,en,blue,Blue
94,0,255,en,purple,Purple
255,0,51,en,red,Red
0,255,148,en,green,Aqua green
50,0,255,en,blue,Blue
216,255,0,en,lime,Neon yellow
183,0,255,en,purple,Purple
102,255,0,en,green,Lime green
67,0,255,en,blue,Electric Blue
0,99,255,en,blue,Blue
0,255,213,en,cyan,Cyan
0,46,255,en,blue,Blue
0,255,87,en,green,Kelly green
196,255,0,en,lime,Chartreuse
255,16,0,en,red,Red
0,0,255,en,blue,Blue
0,255,68,en,green,Green
0,255,165,en,turquoise,Spring green
0,255,77,en,green,Lime green
0,255,113,en,green,Neon green
0,255,239,en,cyan,Cyan
65,255,0,en,green,Lime green
0,47,255,en,blue,Blue
255,65,0,en,orange,Orange
0,73,255,en,blue,Blue
143,255,0,en,lime,Lime green
29,255,0,en,green,Green
161,255,0,en,lime,Lime green
156,255,0,en,lime,Lime green
5,255,0,en,green,Green
208,0,255,en,purple,Magenta
0,106,255,en,blue,Dodger Blue
255,0,153,en,magenta,Fuchsia
0,131,255,en,blue,Blue
255,0,221,en,magenta,Fuchsia
255,233,0,en,yellow,Yellow
255,0,178,en,magenta,Pink
0,81,255,en,blue,Blue
138,255,0,en,lime,Lime green
122,255,0,en,lime,Lime green
45,255,0,en,green,Lime green
255,0,15,en,red,Red
0,242,255,en,cyan,Cyan
0,255,96,en,green,Neon green
2,0,255,en,blue,Blue
255,178,0,en,orange,Orange
0,197,255,en,cyan,Deep Sky Blue
0,96,255,en,blue,Blue
144,0,255,en,purple,Purple
0,117,255,en,blue,Blue
106,255,0,en,lime,Lime green
0,255,222,en,turquoise,Cyan
0,255,185,en,turquoise,Spring green
255,73,0,en,orange,Orange
255,127,0,en,orange,Orange
0,255,251,en,cyan,Cyan
78,255,0,en,green,Lime green
255,93,0,en,orange,Orange
178,255,0,en,lime,Lime green
57,0,255,en,blue,Blue
255,0,26,en,red,Red
97,0,255,en,purple,Violet
251,0,255,en,magenta,Magenta
255,82,0,en,orange,Orange
160,255,0,en,lime,Lime green
0,105,255,en,blue,Blue
255,71,0,en,orange,Orange
0,255,255,en,cyan,Cyan
255,0,147,en,pink,Fuchsia
0,255,200,en,turquoise,Cyan
255,0,216,en,magenta,Magenta
255,0,61,en,red,Crimson
255,0,120,en,pink,Hot pink
104,0,255,en,purple,Purple
255,0,93,en,pink,Hot pink
220,0,255,en,magenta,Magenta
42,255,0,en,green,Lime green
23,255,0,en,green,Lime green
255,11,0,en,red,Red
255,118,0,en,orange,Orange
78,0,255,en,purple,Electric blue
255,115,0,en,orange,Orange
67,0,255,en,purple,Violet
62,255,0,en,lime,Lime green
0,255,150,en,green,Neon green
255,18,0,en,red,Red
0,255,65,en,green,Neon green
255,1,0,en,red,Red
176,255,0,en,lime,Lime green
0,255,121,en,green,Spring green
87,255,0,en,green,Lime green
236,0,255,en,magenta,Magenta
48,0,255,en,blue,Blue
198,0,255,en,purple,Magenta
92,0,255,en,purple,Violet
255,237,0,en,yellow,Yellow
255,246,0,en,yellow,Yellow
255,0,161,en,magenta,Hot pink
30,255,0,en,green,Neon green
255,117,0,en,orange,Orange
62,0,255,en,purple,Electric blue
127,0,255,en,purple,Purple
97,255,0,en,lime,Lime green
255,0,241,en,magenta,Magenta
182,0,255,en,purple,Purple
0,255,147,en,green,Spring Green
0,79,255,en,blue,Blue
255,0,139,en,magenta,Fuchsia
152,0,255,en,purple,Violet
0,255,248,en,cyan,Cyan
100,255,0,en,lime,Lime green
0,255,186,en,turquoise,Cyan
0,7,255,en,blue,Blue
163,0,255,en,purple,Purple
0,206,255,en,cyan,Cyan
255,252,0,en,yellow,Yellow
0,255,122,en,green,Lime green
255,243,0,en,yellow,Yellow
238,255,0,en,yellow,Yellow
0,255,22,en,green,Green
255,0,244,en,magenta,Magenta
79,255,0,en,green,Lime green
255,0,110,en,pink,Fuchsia
125,0,255,en,purple,Purple
16,255,0,en,green,Green
255,0,99,en,pink,Hot pink
0,145,255,en,blue,Blue
45,0,255,en,blue,Blue
255,187,0,en,orange,Orange
193,255,0,en,lime,Chartreuse
0,255,0,en,green,Neon green
64,255,0,en,green,Lime green
0,255,211,en,turquoise,Turquoise
255,0,78,en,red,Fuchsia
216,0,255,en,magenta,Magenta
255,114,0,en,orange,Orange
0,26,255,en,blue,Blue
0,255,98,en,green,Green
255,136,0,en,orange,Orange
0,255,100,en,green,Spring green
233,0,255,en,magenta,Magenta
255,0,222,en,magenta,Magenta
255,163,0,en,orange,Orange
34,0,255,en,blue,Blue
255,96,0,en,orange,Orange
19,0,255,en,blue,Blue
118,0,255,en,purple,Purple
255,203,0,en,yellow,Yellow
255,0,119,en,pink,Hot pink
85,0,255,en,purple,Violet
255,0,229,en,magenta,Magenta
129,0,255,en,purple,Violet
0,255,246,en,cyan,Cyan
255,0,107,en,pink,Hot pink
74,0,255,en,purple,Violet
255,227,0,en,yellow,Yellow
0,188,255,en,cyan,Sky blue
255,0,173,en,magenta,Fuchsia
209,255,0,en,lime,Chartreuse
0,51,255,en,blue,Blue
255,131,0,en,orange,Orange
0,78,255,en,blue,Blue
60,0,255,en,blue,Blue
0,247,255,en,cyan,Cyan
162,0,255,en,purple,Purple
0,255,61,en,green,Lime green
255,154,0,en,orange,Orange
239,255,0,en,yellow,Yellow
56,0,255,en,blue,Blue
0,12,255,en,blue,Blue
0,255,0,en,green,Lime Green
231,255,0,en,yellow,Yellow
31,255,0,en,green,Green
255,122,0,en,orange,Orange
49,255,0,en,green,Neon green
0,255,221,en,cyan,Cyan
255,153,0,en,orange,Orange
5,255,0,en,green,Green
28,0,255,en,blue,Blue
0,177,255,en,blue,Deep sky blue
255,5,0,en,red,Red
190,0,255,en,purple,Purple
255,41,0,en,orange,Scarlet
0,155,255,en,blue,Blue
0,96,255,en,blue,Blue
255,131,0,en,orange,Orange
0,20,255,en,blue,Blue
230,255,0,en,yellow,Yellow
8,0,255,en,blue,Blue
253,0,255,en,magenta,Magenta
0,255,172,en,turquoise,Turquoise
0,33,255,en,blue,Blue
255,191,0,en,yellow,Amber
0,255,193,en,turquoise,Turquoise
255,155,0,en,orange,Orange
240,0,255,en,magenta,Magenta
0,83,255,en,blue,Blue
255,0,234,en,magenta,Magenta
0,255,104,en,green,Spring green
0,121,255,en,blue,Blue
0,21,255,en,blue,Blue
161,255,0,en,lime,Lime green
37,0,255,en,blue,Blue
255,211,0,en,yellow,Yellow
0,255,1,en,green,Green
255,135,0,en,orange,Orange
121,0,255,en,purple,Violet
255,118,0,en,orange,Orange
31,255,0,en,green,Lime green
0,208,255,en,cyan,Bright blue
68,255,0,en,green,Neon green
191,255,0,en,lime,Lime green
0,255,29,en,lime,Green
186,0,255,en,purple,Purple
255,8,0,en,red,Red
206,255,0,en,lime,Chartreuse
0,255,90,en,green,Lime
195,255,0,en,lime,Chartreuse
255,0,112,en,magenta,Hot pink
0,221,255,en,cyan,Cyan
109,255,0,en,lime,Lime green
187,255,0,en,lime,Lime green
153,255,0,en,lime,Lime green
255,199,0,en,yellow,Yellow
0,255,128,en,green,Spring green
64,255,0,en,green,Green
43,0,255,en,blue,Blue
0,228,255,en,cyan,Cyan
34,0,255,en,blue,Blue
255,250,0,en,yellow,Yellow
174,0,255,en,purple,Purple
255,0,96,en,pink,Hot pink
255,0,165,en,magenta,Fuchsia
255,0,169,en,magenta,Magenta
255,0,231,en,magenta,Magenta
0,74,255,en,blue,Blue
45,0,255,en,blue,Blue
0,93,255,en,blue,Blue
0,165,255,en,blue,Electric blue
0,99,255,en,blue,Blue
255,0,241,en,magenta,Magenta
0,180,255,en,blue,Deep Sky Blue
0,255,146,en,green,Spring green
138,0,255,en,purple,Purple
255,0,79,en,pink,Hot pink
172,255,0,en,lime,Lime green
157,255,0,en,lime,Lime green
7,0,255,en,blue,Blue
0,255,158,en,green,Spring Green
255,0,98,en,pink,Hot pink
255,216,0,en,yellow,Yellow
255,106,0,en,orange,Orange
0,255,73,en,green,Lime green
124,255,0,en,lime,Lime green
255,0,180,en,magenta,Fuchsia
255,203,0,en,yellow,Yellow
65,255,0,en,green,Lime green
255,252,0,en,yellow,Yellow
215,255,0,en,lime,Chartreuse
255,0,223,en,magenta,Magenta
3,255,0,en,green,Green
255,0,207,en,magenta,Magenta
255,56,0,en,orange,Orange
0,156,255,en,blue,Cerulean
0,255,189,en,turquoise,Cyan
0,255,57,en,green,Lime green
0,119,255,en,blue,Blue
