r,g,b,lang_code,chatgpt,gemini
98,59,104,en,purple,Dark purple
77,112,189,en,blue,Royal blue
194,74,132,en,pink,Fuchsia
104,236,55,en,green,Lime green
245,29,48,en,red,Red
185,209,46,en,yellow-green,Lime green
149,156,181,en,gray,Blue-grey
164,244,115,en,light green,Lime green
123,150,3,en,green,Olive green
120,19,48,en,maroon,Maroon
249,33,106,en,pink,Hot pink
45,210,183,en,turquoise,Turquoise
55,69,143,en,blue,Ultramarine
165,237,246,en,light cyan,Light blue
223,155,155,en,pink,Dusty pink
174,202,45,en,yellow-green,Lime green
101,162,143,en,green,Teal
61,49,95,en,purple,Dark purple
18,184,206,en,cyan,Cyan
165,121,169,en,purple,Orchid
11,104,159,en,blue,Ocean blue
104,139,82,en,green,Olive green
117,25,35,en,maroon,Maroon
103,174,94,en,green,Green
153,63,141,en,purple,Purple
4,62,239,en,blue,Blue
108,174,193,en,light blue,Cadet Blue
8,146,147,en,teal,Teal
81,194,194,en,turquoise,Turquoise
56,243,190,en,turquoise,Aquamarine
125,14,109,en,purple,Deep purple
136,60,236,en,purple,Purple
202,241,149,en,light green,Pale green
199,60,197,en,purple,Purple
219,14,84,en,red,Magenta
214,18,27,en,red,Red
120,18,206,en,purple,Purple
165,140,193,en,purple,Lavender
232,209,152,en,beige,Beige
31,235,220,en,turquoise,Cyan
250,89,247,en,pink,Pink
131,187,128,en,green,Sage green
17,246,195,en,turquoise,Turquoise
71,7,91,en,purple,Deep purple
124,50,114,en,purple,Purple
223,25,205,en,magenta,Magenta
77,145,127,en,green,Teal
190,187,228,en,lavender,Lavender
111,107,37,en,olive,Olive green
222,157,3,en,orange,Goldenrod
226,116,198,en,pink,Pink
141,117,1,en,olive,Olive
219,67,95,en,coral,Raspberry
19,39,86,en,navy,Navy blue
98,40,4,en,brown,Brown
168,138,219,en,purple,Lavender
98,80,245,en,purple,Violet
95,57,248,en,purple,Violet
231,59,133,en,pink,Hot pink
117,165,112,en,green,Moss green
47,88,7,en,green,Forest green
69,192,19,en,green,Lime green
22,203,136,en,green,Medium sea green
24,209,19,en,green,Green
70,131,156,en,teal,Teal
249,137,120,en,salmon,Coral
115,189,0,en,green,Lime green
103,137,91,en,green,Olive green
79,169,142,en,green,Teal
106,218,250,en,light blue,Sky blue
26,115,199,en,blue,Blue
100,32,59,en,maroon,Maroon
49,253,46,en,green,Lime Green
144,151,250,en,lavender,Periwinkle
63,161,143,en,green,Teal
31,167,33,en,green,Green
169,113,235,en,purple,Purple
216,97,210,en,purple,Orchid
70,101,71,en,green,Hunter green
179,184,15,en,yellow,Chartreuse
180,185,81,en,yellow-green,Olive green
104,157,247,en,blue,Blue
8,41,163,en,blue,Blue
71,155,55,en,green,Grass green
30,210,155,en,turquoise,Teal
223,178,84,en,goldenrod,Mustard
168,18,228,en,purple,Dark Violet
58,226,205,en,turquoise,Turquoise
214,67,218,en,magenta,Magenta
65,142,66,en,green,Forest green
156,152,46,en,olive,Olive green
49,165,245,en,blue,Dodger Blue
151,96,187,en,purple,Purple
250,130,193,en,pink,Pink
118,30,28,en,dark red,Maroon
202,170,233,en,lavender,Lavender
205,161,137,en,beige,Tuscan Tan
248,233,139,en,yellow,Pale yellow
40,232,216,en,turquoise,Turquoise
67,119,82,en,green,Hunter Green
47,71,147,en,blue,Royal Blue
245,166,201,en,pink,Pink
178,7,132,en,magenta,Magenta
253,11,77,en,red,Hot pink
121,88,123,en,purple,Mauve
88,93,171,en,purple,Violet
245,77,193,en,pink,Hot pink
99,153,173,en,teal,Cadet Blue
191,24,193,en,magenta,Magenta
196,111,115,en,pink,Rose
245,29,161,en,magenta,Hot pink
130,98,151,en,purple,Purple
52,32,112,en,purple,Indigo
53,219,191,en,turquoise,Turquoise
25,23,119,en,blue,Dark blue
83,206,8,en,green,Lime green
194,7,172,en,magenta,Magenta
51,56,198,en,blue,Royal blue
102,57,135,en,purple,Purple
147,213,194,en,mint green,Mint green
33,230,35,en,green,Green
160,66,241,en,purple,Purple
230,8,184,en,magenta,Magenta
197,3,28,en,red,Red
126,90,191,en,purple,Purple
132,217,109,en,green,Lime green
189,1,152,en,magenta,Magenta
37,186,73,en,green,Green
7,239,61,en,green,Bright green
155,110,92,en,brown,Terracotta
118,242,149,en,green,Mint green
8,199,40,en,green,Green
146,45,0,en,brown,Rust
180,70,215,en,purple,Dark Orchid
87,37,36,en,maroon,Maroon
12,236,174,en,turquoise,Turquoise
183,25,43,en,red,Red
102,109,185,en,blue,Iris
33,242,93,en,green,Lime green
126,112,214,en,purple,Purple
83,158,178,en,teal,Turquoise
102,103,237,en,purple,Periwinkle
93,22,129,en,purple,Purple
16,146,28,en,green,Green
24,27,89,en,dark blue,Dark blue
63,102,124,en,blue,Steel blue
158,99,107,en,mauve,Rose Taupe
58,247,14,en,green,Lime green
43,247,131,en,green,Spring Green
99,190,58,en,green,Lime green
119,232,158,en,light green,Mint green
76,24,215,en,purple,Violet
117,23,241,en,purple,Violet
180,23,29,en,red,Red
144,22,200,en,purple,Purple
111,252,32,en,lime,Lime green
12,36,255,en,blue,Blue
191,66,100,en,pink,Raspberry
63,126,106,en,green,Dark Teal
91,85,47,en,olive,Olive green
182,93,167,en,purple,Orchid
185,86,35,en,orange,Burnt orange
85,238,38,en,green,Lime green
186,23,106,en,magenta,Magenta
220,232,177,en,light green,Pistachio
236,172,95,en,orange,Tan
89,174,87,en,green,Grass green
21,116,193,en,blue,Blue
109,68,127,en,purple,Plum
175,169,119,en,khaki,Olive green
249,211,248,en,pink,Pink
185,201,228,en,light blue,Light blue
12,215,43,en,green,Green
193,215,26,en,yellow,Lime green
114,55,50,en,brown,Chestnut
10,90,242,en,blue,Blue
93,152,187,en,blue,Steel blue
133,45,87,en,maroon,Plum
8,24,35,en,dark teal,Dark teal
134,20,20,en,red,Dark red
200,23,62,en,red,Crimson
140,252,49,en,lime green,Lime green
131,91,89,en,brown,Plum
221,4,148,en,magenta,Fuchsia
111,126,45,en,olive green,Olive green
138,101,57,en,brown,Saddle brown
31,153,219,en,blue,Sky blue
32,78,229,en,blue,Royal blue
232,114,68,en,orange,Persimmon
145,19,232,en,purple,Purple
56,63,184,en,blue,Royal blue
41,12,45,en,purple,Dark purple
8,1,237,en,blue,Blue
204,241,3,en,lime,Chartreuse
87,219,80,en,green,Lime green
132,205,5,en,green,Lime green
47,189,231,en,blue,Deep sky blue
8,190,228,en,cyan,Cyan
100,191,215,en,cyan,Sky blue
56,1,100,en,purple,Purple
132,34,202,en,purple,Purple
112,96,50,en,olive,Olive Drab
192,113,231,en,purple,Orchid
132,178,60,en,green,Lime green
246,154,68,en,orange,Orange
193,177,212,en,lavender,Lavender
147,155,223,en,purple,Lavender
134,42,197,en,purple,Purple
144,234,194,en,mint green,Mint green
142,85,61,en,brown,Terracotta
207,5,244,en,magenta,Magenta
247,190,37,en,yellow,Goldenrod
55,156,164,en,teal,Teal
50,173,161,en,turquoise,Teal
152,217,134,en,light green,Light green
34,187,8,en,green,Green
207,136,168,en,pink,Rose
228,145,78,en,orange,Burnt orange
233,109,125,en,pink,Cerise
86,91,172,en,purple,Indigo
214,164,251,en,lavender,Lavender
104,183,195,en,turquoise,Turquoise
67,69,160,en,purple,Indigo
155,210,72,en,green,Lime green
124,84,249,en,purple,Purple
47,172,21,en,green,Green
161,146,223,en,lavender,Lavender
168,231,174,en,light green,Light green
44,45,52,en,dark gray,Charcoal Grey
15,239,38,en,green,Green
178,237,236,en,light cyan,Aqua
168,107,70,en,brown,Terracotta
130,36,148,en,purple,Purple
181,226,76,en,lime green,Lime green
200,168,80,en,goldenrod,Mustard
93,34,0,en,brown,Brown
236,172,199,en,pink,Pink
10,152,10,en,green,Green
4,187,149,en,turquoise,Turquoise
33,207,193,en,turquoise,Turquoise
184,179,121,en,khaki,Olive green
81,51,62,en,maroon,Plum
235,137,83,en,orange,Tangerine
33,203,234,en,cyan,Cyan
198,249,93,en,lime,Lime green
242,159,29,en,orange,Orange
60,62,245,en,blue,Royal Blue
85,237,245,en,cyan,Cyan
11,231,176,en,turquoise,Turquoise
21,86,223,en,blue,Blue
36,216,85,en,green,Lime green
170,54,230,en,purple,Purple
240,23,76,en,red,Red
138,146,241,en,lavender,Periwinkle
204,187,2,en,yellow,Gold
172,6,226,en,purple,Purple
224,231,207,en,pale green,Pistachio
164,188,200,en,light blue,Dusty blue
166,251,18,en,lime,lime green
197,186,176,en,beige,Taupe
139,139,182,en,lavender,Lavender
126,146,242,en,blue,Periwinkle
76,204,36,en,green,Lime green
39,219,177,en,turquoise,Turquoise
28,59,36,en,dark green,Dark Green
197,197,19,en,yellow,Chartreuse
23,27,26,en,black,Black
43,180,154,en,turquoise,Teal
139,104,82,en,brown,Russet
44,197,27,en,green,Green
117,136,165,en,gray,Slate blue
71,106,253,en,blue,Royal blue
116,197,221,en,light blue,Sky blue
8,159,42,en,green,Green
69,117,137,en,blue,Slate blue
98,214,125,en,green,Lime green
212,175,79,en,goldenrod,Mustard
63,101,128,en,blue,Blue-gray
174,248,24,en,lime,Lime green
51,76,101,en,blue,Blue-gray
250,140,200,en,pink,Pink
150,181,254,en,blue,Cornflower blue
207,170,169,en,pink,Dusty rose
241,137,75,en,orange,Orange
55,181,223,en,cyan,Deep Sky Blue
142,79,139,en,purple,Purple
208,135,110,en,salmon,Terracotta
37,110,72,en,green,Forest green
75,76,237,en,blue,Royal Blue
232,230,42,en,yellow,Yellow
87,29,187,en,purple,Purple
74,249,232,en,turquoise,Turquoise
38,65,63,en,dark teal,DarkSlateGray
187,82,199,en,purple,Orchid
115,128,9,en,olive,Olive green
2,187,152,en,teal,Turquoise
4,218,66,en,green,Green
58,81,218,en,blue,Royal blue
219,101,113,en,salmon,Rose
237,105,12,en,orange,Orange
117,108,76,en,olive,Olive Drab
198,1,167,en,magenta,Magenta
255,65,245,en,magenta,Fuchsia
202,144,191,en,pink,Lavender
218,240,74,en,yellow,Lime green
170,161,152,en,gray,Taupe
55,255,18,en,green,Lime green
124,93,187,en,purple,Purple
50,228,184,en,turquoise,Turquoise
54,54,48,en,dark gray,Charcoal gray
109,125,171,en,blue,Slate blue
101,68,141,en,purple,Purple
207,0,110,en,pink,Fuchsia
107,17,164,en,purple,Purple
57,170,176,en,teal,Turquoise
40,254,43,en,green,Neon green
112,129,206,en,blue,Periwinkle
78,196,250,en,light blue,Sky blue
100,56,186,en,purple,Purple
2,83,57,en,green,Dark green
25,229,100,en,green,Lime green
212,28,30,en,red,Red
204,217,103,en,light green,Pistachio
176,205,71,en,yellow-green,Lime green
91,119,11,en,olive green,Olive
18,26,125,en,blue,Deep blue
120,118,5,en,olive,Olive
0,14,152,en,blue,Blue
166,208,85,en,light green,Lime green
69,50,76,en,purple,Plum
13,187,196,en,cyan,Cyan
215,214,9,en,yellow,Lemon yellow
24,15,42,en,dark purple,Dark purple
70,199,248,en,light blue,Blue
79,212,76,en,green,Lime green
156,29,81,en,maroon,Magenta
105,159,146,en,teal,Teal
223,231,205,en,light green,Pale green
1,159,77,en,green,Green
120,64,36,en,brown,Rust
248,78,162,en,pink,Hot Pink
252,188,189,en,pink,Light pink
164,58,36,en,red,Rust
38,124,145,en,teal,Teal
36,213,34,en,green,Lime green
89,38,244,en,purple,Violet
123,120,36,en,olive,Olive green
147,106,15,en,brown,Russet
165,55,89,en,maroon,Mulberry
33,100,75,en,green,Hunter green
164,108,57,en,brown,Caramel
230,118,14,en,orange,Orange
139,245,88,en,green,Lime green
247,245,223,en,beige,Cream
120,195,214,en,light blue,Sky blue
130,44,189,en,purple,Purple
103,88,132,en,purple,Slate purple
186,219,215,en,light blue,Pale turquoise
240,224,33,en,yellow,Yellow
144,6,9,en,red,Dark red
115,75,43,en,brown,Brown
117,127,220,en,blue,Periwinkle
139,26,83,en,maroon,Magenta
36,12,66,en,purple,Dark purple
50,207,15,en,green,Lime green
88,224,249,en,cyan,Cyan
135,55,176,en,purple,Purple
37,29,219,en,blue,Blue
158,4,79,en,magenta,Magenta
110,24,160,en,purple,purple
30,177,149,en,teal,Teal
178,255,125,en,light green,Lime green
14,78,248,en,blue,Blue
92,198,144,en,green,Medium Sea Green
171,120,168,en,purple,Purple
50,66,76,en,dark gray,Slate blue
23,111,193,en,blue,Blue
81,24,234,en,purple,Violet
152,23,214,en,purple,Purple
39,134,134,en,teal,Teal
128,82,222,en,purple,Purple
200,222,237,en,light blue,Light blue
111,67,249,en,purple,Violet
1,14,32,en,dark blue,Dark blue
251,98,28,en,orange,Orange
69,104,209,en,blue,Royal Blue
152,144,16,en,olive,Olive
202,163,223,en,lavender,Lavender
242,66,57,en,red,Red
22,242,224,en,turquoise,Cyan
146,96,109,en,mauve,Rose Taupe
116,36,98,en,purple,Purple
77,53,173,en,purple,Purple
96,13,10,en,maroon,Maroon
145,123,104,en,brown,Taupe
41,56,34,en,dark green,Dark green
195,118,68,en,orange,Terracotta
251,157,44,en,orange,Orange
121,150,140,en,sage,Sage green
110,199,100,en,green,Lime green
239,195,49,en,yellow,Golden yellow
193,253,162,en,light green,Pale green
229,204,115,en,yellow,Goldenrod
164,31,221,en,purple,Purple
47,253,107,en,green,Lime green
114,128,188,en,purple,Periwinkle
114,255,235,en,turquoise,Aqua
208,118,87,en,salmon,Terracotta
190,73,79,en,red,Brick red
130,242,14,en,lime,Lime green
241,32,206,en,magenta,Magenta
18,111,45,en,green,Green
35,51,217,en,blue,Blue
185,78,248,en,purple,Purple
167,225,139,en,light green,Pale green
232,126,139,en,pink,Rose
101,11,11,en,dark red,Maroon
31,27,162,en,blue,Blue
225,25,130,en,pink,Hot pink
177,167,110,en,khaki,Olive
196,66,202,en,magenta,Magenta
18,222,188,en,turquoise,Turquoise
65,166,122,en,green,Jade
17,26,109,en,blue,Navy blue
93,33,156,en,purple,Purple
51,76,146,en,blue,Royal blue
51,91,5,en,green,Forest green
81,184,32,en,green,Lime green
114,253,82,en,green,Lime green
141,144,215,en,lavender,Mediumpurple
207,49,85,en,red,Crimson
53,164,201,en,cyan,Cyan
28,46,136,en,blue,Dark blue
61,118,205,en,blue,Royal blue
224,230,12,en,yellow,Yellow
24,24,195,en,blue,Blue
53,12,82,en,purple,Purple
51,225,198,en,turquoise,Teal
127,87,176,en,purple,Purple
121,203,108,en,green,Lime green
101,194,93,en,green,Lime green
6,117,180,en,blue,Cobalt Blue
131,93,159,en,purple,Purple
34,88,85,en,teal,Teal
117,138,236,en,blue,Periwinkle
253,158,48,en,orange,Orange
32,108,197,en,blue,Blue
164,181,125,en,green,Olive green
82,129,80,en,green,Forest Green
160,157,195,en,lavender,Lavender
205,22,63,en,red,Crimson
27,118,98,en,teal,Teal
15,169,159,en,teal,Teal
60,152,15,en,green,Kelly green
249,63,61,en,red,Poppy red
14,236,43,en,green,Green
180,163,63,en,mustard,Mustard
2,27,25,en,dark green,Dark green
190,222,117,en,light green,Light yellow-green
209,17,128,en,magenta,Fuchsia
76,27,0,en,brown,Dark brown
89,221,26,en,green,Lime green
62,186,96,en,green,Medium green
236,16,226,en,magenta,Magenta
17,232,20,en,green,Green
206,83,193,en,magenta,Magenta
199,42,89,en,magenta,Raspberry
201,171,1,en,yellow,Mustard
118,245,134,en,green,Lime green
28,99,225,en,blue,Royal blue
197,66,14,en,orange,Burnt orange
6,19,6,en,dark green,Black
227,60,23,en,orange,Vermilion
66,17,141,en,purple,Purple
225,151,29,en,orange,Ochre
217,215,33,en,yellow,Chartreuse
108,133,188,en,blue,Periwinkle
147,239,60,en,lime green,Lime green
213,226,39,en,yellow,Chartreuse
234,251,37,en,yellow,Yellow
100,69,196,en,purple,Purple
87,163,247,en,blue,Sky blue
163,158,112,en,olive,Olive Green
104,89,109,en,purple,Plum
11,7,90,en,navy,Navy Blue
167,150,220,en,purple,Lavender
79,25,16,en,brown,Maroon
65,137,233,en,blue,Blue
4,43,114,en,blue,Navy blue
191,147,117,en,tan,Sienna
23,81,138,en,blue,Royal Blue
171,130,60,en,mustard,Ochre
132,35,193,en,purple,Purple
42,212,88,en,green,Kelly green
31,74,40,en,green,Dark green
70,242,20,en,green,Lime green
11,243,155,en,green,Spring green
49,81,110,en,blue,Steel Blue
231,141,254,en,purple,Lavender
236,177,127,en,peach,Apricot
4,238,77,en,green,Kelly green
242,59,206,en,pink,Fuchsia
237,243,133,en,yellow,Light yellow
243,166,168,en,pink,Blush pink
26,102,117,en,teal,Dark teal
99,31,19,en,brown,Chestnut
131,179,49,en,green,Pea green
114,218,124,en,green,Lime green
225,180,245,en,lavender,Lavender
54,174,116,en,green,Emerald green
190,121,46,en,orange,Rust
142,71,11,en,orange,Sienna
54,176,214,en,blue,Cyan
173,244,232,en,turquoise,Aqua
246,192,244,en,pink,Pink
42,1,208,en,blue,Blue
124,198,141,en,green,Celadon
212,140,213,en,purple,Orchid
65,206,65,en,green,Lime green
47,168,177,en,turquoise,Teal
29,228,12,en,green,Green
58,7,120,en,purple,Purple
231,63,179,en,pink,Pink
37,83,200,en,blue,Royal Blue
196,71,75,en,red,Brick red
77,13,135,en,purple,Purple
126,73,170,en,purple,Purple
231,164,218,en,pink,Lavender
98,140,169,en,blue,Cadet Blue
68,140,110,en,green,Teal
102,33,223,en,purple,Purple
242,19,220,en,magenta,Magenta
59,47,214,en,blue,Royal blue
60,219,222,en,turquoise,Turquoise
235,30,24,en,red,Red
148,37,218,en,purple,Violet
87,89,43,en,olive,Olive green
231,31,27,en,red,Red
12,172,120,en,green,Emerald
14,101,212,en,blue,Blue
109,120,207,en,blue,Blue-violet
194,234,72,en,lime green,Lime green
200,116,74,en,orange,Terracotta
80,141,112,en,green,Sage green
131,64,92,en,maroon,Plum
195,87,24,en,orange,Burnt orange
2,167,130,en,teal,Teal
39,229,79,en,green,Green
149,10,50,en,red,Burgundy
27,137,77,en,green,Green
100,51,168,en,purple,Purple
37,233,113,en,green,Lime green
201,22,120,en,magenta,Magenta
185,165,170,en,pink,Mauve
241,42,185,en,magenta,Fuchsia
81,165,56,en,green,Kelly green
20,91,4,en,green,Green
188,20,206,en,purple,DarkViolet
55,231,30,en,green,Lime green
140,62,199,en,purple,Purple
146,107,113,en,rose taupe,Rose taupe
118,4,188,en,purple,Purple
77,53,2,en,brown,Dark brown
210,129,19,en,orange,Burnt orange
80,144,222,en,blue,Royal Blue
231,39,12,en,red,Vermilion
223,143,152,en,pink,Rose pink
73,70,14,en,olive,Olive
42,149,23,en,green,Green
220,122,161,en,pink,Pink
138,135,216,en,purple,Lavender
206,212,118,en,yellow,Pistachio
152,184,133,en,green,Sage green
57,210,103,en,green,Kelly green
29,221,234,en,cyan,Cyan
41,78,235,en,blue,Royal blue
173,112,34,en,orange,Caramel
123,58,162,en,purple,Purple
74,206,130,en,green,Spring green
69,67,125,en,purple,Purple
202,254,201,en,light green,Pale green
131,136,146,en,gray,Slate grey
15,184,134,en,green,Emerald green
39,187,119,en,green,MediumSeaGreen
230,106,190,en,pink,Hot pink
157,166,246,en,lavender,Periwinkle
225,1,47,en,red,Red
198,42,207,en,purple,Magenta
47,200,182,en,turquoise,Turquoise
206,8,151,en,magenta,Magenta
176,82,69,en,orange,Terra cotta
155,45,228,en,purple,Purple
173,150,200,en,lavender,Purple
60,109,175,en,blue,Blue
214,184,143,en,tan,Tan
86,142,239,en,blue,Cornflower blue
251,135,35,en,orange,Orange
213,255,185,en,light green,Pale green
152,252,151,en,light green,Light green
21,78,25,en,green,Dark green
231,144,195,en,pink,Pink
42,183,130,en,green,Medium sea green
84,204,120,en,green,Bright green
176,197,12,en,yellow-green,Chartreuse
139,173,180,en,gray,Dusty blue
156,132,198,en,purple,Lavender
13,254,185,en,turquoise,Turquoise
225,2,59,en,red,Carmine
96,44,5,en,brown,Chocolate brown
197,54,129,en,pink,Magenta
46,249,80,en,green,Lime green
99,91,191,en,purple,Violet
80,51,21,en,brown,Brown
63,97,81,en,green,Forest green
232,132,172,en,pink,Pink
169,243,91,en,light green,Lime green
217,2,94,en,magenta,Magenta
109,145,172,en,blue,Steel blue
25,1,133,en,purple,Royal Blue
239,142,60,en,orange,Orange
162,26,130,en,purple,Magenta
229,179,57,en,golden yellow,Gold
220,227,195,en,light green,Honeydydew
158,245,81,en,green,Lime green
146,163,31,en,green,Olive green
124,232,176,en,mint green,Mint green
124,142,22,en,olive,Olive green
203,165,91,en,goldenrod,Ochre
182,73,249,en,purple,Purple
215,5,187,en,magenta,Magenta
127,205,198,en,turquoise,Turquoise
72,245,243,en,cyan,Cyan
43,152,10,en,green,Green
230,79,67,en,red,Red-orange
65,166,184,en,turquoise,Turquoise
30,233,29,en,green,Green
89,128,167,en,blue,Steel blue
229,139,159,en,pink,Rose pink
5,59,130,en,blue,Blue
172,249,147,en,light green,Lime green
89,46,135,en,purple,Purple
44,235,179,en,teal,Turquoise
123,45,102,en,purple,Plum
245,219,196,en,beige,Peach
138,20,193,en,purple,Purple
11,12,95,en,navy,Navy Blue
34,11,170,en,purple,Blue
224,219,239,en,lavender,Lavender
3,119,28,en,green,Green
115,28,247,en,purple,Purple
93,101,147,en,blue,Periwinkle
50,251,175,en,mint green,Spring Green
61,248,150,en,green,Mint green
106,64,58,en,brown,Russet
189,245,219,en,mint green,Mint green
144,64,28,en,brown,Rust
231,207,235,en,light purple,Lavender
186,23,64,en,red,Cerise
172,250,152,en,light green,Light green
105,44,210,en,purple,Purple
234,78,203,en,pink,Hot pink
169,115,217,en,purple,medium purple
113,219,78,en,green,Lime green
183,188,240,en,lavender,Periwinkle
119,159,70,en,green,Olive green
6,19,240,en,blue,Blue
64,108,236,en,blue,Royal blue
126,72,124,en,purple,Plum
137,18,126,en,purple,Purple
169,202,75,en,yellow-green,Lime green
106,191,79,en,green,Lime green
52,139,127,en,teal,Teal
11,39,193,en,blue,Royal blue
214,0,108,en,magenta,Magenta
231,15,21,en,red,Red
110,117,115,en,gray,Dark gray
163,248,50,en,lime,Chartreuse
54,90,201,en,blue,Royal Blue
111,64,197,en,purple,Purple
243,156,160,en,pink,Coral pink
81,139,112,en,green,Myrtle green
61,79,109,en,blue,Slate blue
240,201,216,en,pink,Pink
118,106,175,en,purple,Periwinkle
129,179,154,en,green,Teal
168,203,9,en,lime,Lime Green
177,188,121,en,olive green,Olive green
71,74,221,en,blue,Royal Blue
214,199,28,en,yellow,Goldenrod
14,95,197,en,blue,Blue
174,3,154,en,purple,Magenta
70,66,23,en,olive,Olive green
125,202,167,en,green,Mint green
101,131,47,en,green,Olive green
26,243,29,en,green,Lime green
98,14,220,en,purple,Purple
138,15,124,en,purple,Purple
126,154,93,en,olive green,Olive green
41,175,42,en,green,Green
228,168,206,en,pink,Pink
225,159,141,en,salmon,Salmon
103,162,189,en,blue,Dusty blue
8,160,238,en,blue,Bright blue
0,183,165,en,turquoise,Teal
15,150,251,en,blue,Dodger Blue
120,127,41,en,olive,Olive green
20,78,165,en,blue,Blue
27,90,111,en,teal,Dark Teal
72,201,246,en,light blue,Sky blue
202,128,164,en,pink,Orchid
154,51,17,en,orange,Rust
85,50,70,en,purple,Plum
108,240,45,en,green,Lime green
206,172,54,en,golden yellow,Mustard
174,19,5,en,red,Crimson
19,127,120,en,teal,Teal
229,74,70,en,red,Tomato
167,6,222,en,purple,Purple
249,133,253,en,pink,Violet
240,221,131,en,yellow,Pale yellow
131,97,147,en,purple,Purple
221,120,90,en,coral,Terracotta
31,17,82,en,purple,Dark purple
77,102,170,en,blue,Denim blue
82,106,1,en,olive green,Olive green
158,39,92,en,magenta,Magenta
229,218,232,en,lavender,Lavender
112,15,211,en,purple,Purple
44,169,36,en,green,Green
133,109,40,en,olive,Bronze
217,31,189,en,magenta,Magenta
145,182,242,en,light blue,Cornflower blue
48,48,192,en,blue,Royal Blue
214,9,129,en,pink,Fuchsia
63,143,32,en,green,Grass green
117,250,0,en,green,Lime green
13,3,31,en,black,Dark Purple
33,27,253,en,blue,Blue
162,242,84,en,light green,Lime green
245,8,237,en,magenta,Magenta
84,202,185,en,turquoise,Turquoise
153,36,0,en,orange,Rust
149,22,110,en,magenta,Magenta
181,116,249,en,purple,Orchid
119,236,82,en,green,Lime green
108,35,119,en,purple,Purple
154,235,207,en,mint green,Mint green
172,100,71,en,brown,Terracotta
225,214,113,en,yellow,Chartreuse
112,151,1,en,green,Olive
26,211,84,en,green,Green
106,194,168,en,teal,Mint Green
202,205,114,en,yellow,Pistachio
63,67,140,en,blue,Indigo
44,179,227,en,cyan,Cyan
102,123,251,en,blue,Electric blue
18,92,168,en,blue,Blue
114,23,42,en,maroon,Burgundy
53,161,108,en,green,Emerald green
4,8,147,en,blue,Blue
116,58,166,en,purple,Purple
130,9,148,en,purple,Purple
245,128,244,en,pink,Orchid
233,230,63,en,yellow,Yellow
79,252,71,en,green,Neon green
225,66,76,en,red,Red
167,66,243,en,purple,Purple
143,204,185,en,mint green,Seafoam green
148,248,123,en,light green,Lime green
71,12,116,en,purple,Dark purple
250,91,35,en,orange,Orange
14,104,188,en,blue,Royal Blue
211,172,234,en,purple,Lavender
208,241,9,en,lime,Lime green
139,243,137,en,light green,Light green
211,9,80,en,magenta,Fuchsia
192,42,52,en,red,Red
98,49,48,en,maroon,Maroon
113,212,228,en,light blue,Sky blue
85,106,89,en,gray,Sage green
180,251,18,en,lime,Lime green
107,213,214,en,turquoise,Turquoise
175,77,25,en,orange,Burnt orange
69,120,143,en,teal,Slate blue
204,149,48,en,goldenrod,Mustard
108,15,22,en,maroon,Maroon
159,7,233,en,purple,Purple
205,64,140,en,pink,Fuchsia
55,8,218,en,purple,Royal blue
72,104,200,en,blue,Royal blue
15,214,200,en,turquoise,Turquoise
159,224,153,en,light green,Light green
239,80,78,en,red,Coral
136,118,24,en,olive,Olive green
207,186,2,en,yellow,Goldenrod
219,83,93,en,red,Watermelon
6,101,255,en,blue,Blue
200,233,120,en,light green,Lime green
68,205,126,en,green,Green
63,161,220,en,blue,Cerulean
45,120,238,en,blue,Blue
173,248,107,en,light green,Lime green
115,80,166,en,purple,Purple
152,209,88,en,light green,Lime green
24,111,187,en,blue,Royal Blue
185,125,120,en,pink,Dusty rose
162,170,58,en,olive,Olive green
127,106,41,en,olive,Olive
75,117,14,en,green,Olive green
104,179,204,en,light blue,Turquoise
19,129,231,en,blue,Dodger Blue
26,94,62,en,green,Dark green
46,220,157,en,turquoise,Spring green
158,133,43,en,olive,Mustard
130,134,225,en,lavender,Lavender
165,66,33,en,brown,Terracotta
60,193,28,en,green,Green
247,224,246,en,pink,Lavender
91,55,83,en,purple,Dark Purple
117,220,118,en,green,Light green
158,217,3,en,lime,Lime green
140,157,50,en,olive,Olive green
242,152,170,en,pink,Pink
62,237,249,en,cyan,Cyan
16,211,215,en,cyan,Cyan
213,66,87,en,red,Cerise
121,153,144,en,green,Muted Teal
102,100,110,en,gray,Dusty purple
149,222,120,en,light green,Light green
124,236,104,en,lime green,Lime green
167,3,82,en,magenta,Magenta
155,27,120,en,purple,Magenta
188,147,2,en,gold,Gold
31,206,146,en,green,Medium Sea Green
168,97,72,en,brown,Rust
115,106,27,en,olive,Olive green
190,11,150,en,magenta,Magenta
172,136,226,en,purple,Lavender
245,48,149,en,pink,Hot pink
140,212,83,en,light green,Lime green
62,100,116,en,teal,Petrol blue
144,178,28,en,green,Lime green
113,8,63,en,maroon,Plum
0,8,250,en,blue,Blue
79,76,76,en,gray,Dark gray
129,201,188,en,teal,Aquamarine
119,189,103,en,green,Pea green
0,231,201,en,turquoise,Turquoise
194,174,25,en,yellow,Olive
127,206,66,en,green,Chartreuse
208,0,54,en,red,Crimson
160,228,113,en,light green,Lime green
23,198,179,en,teal,Turquoise
98,255,206,en,turquoise,Mint green
129,232,216,en,turquoise,Aqua
131,72,34,en,brown,Rust
210,11,65,en,red,Crimson
86,127,111,en,green,Pine Green
247,62,122,en,pink,Hot pink
