r,g,b,lang_code,chatgpt,gemini
72,18,149,en,purple,Purple
106,152,204,en,blue,Cornflower blue
142,173,47,en,green,Olive green
58,119,179,en,blue,Blue
129,214,167,en,light green,Mint green
76,245,127,en,green,Lime Green
244,83,203,en,pink,Magenta
162,235,228,en,turquoise,Aqua
19,238,152,en,green,Spring Green
89,170,31,en,green,Lime green
232,176,74,en,orange,Mustard yellow
80,212,81,en,green,Lime green
134,160,22,en,green,Olive green
48,252,33,en,green,Lime green
30,128,7,en,green,Green
142,132,205,en,purple,Lavender
19,107,134,en,teal,Teal
39,198,24,en,green,Lime green
239,248,178,en,light yellow,Pale yellow
211,228,162,en,light green,Pistachio green
251,98,86,en,coral,Tomato
208,113,37,en,orange,Burnt orange
197,98,199,en,purple,Orchid
136,200,69,en,green,Lime green
60,44,139,en,purple,Indigo
232,151,169,en,pink,Pink
69,97,84,en,green,Deep Sea Green
102,8,160,en,purple,Purple
74,167,12,en,green,Green
241,11,127,en,pink,Fuchsia
203,250,32,en,lime,Lime green
175,192,250,en,light blue,Periwinkle
153,83,29,en,brown,Burnt orange
101,23,98,en,purple,Dark purple
107,98,20,en,olive,Olive green
180,161,109,en,beige,Tan
112,103,55,en,olive,Olive green
204,155,0,en,gold,Gold
202,207,103,en,yellow,Yellow-green
237,246,126,en,yellow,Pale yellow
117,44,213,en,purple,Purple
31,40,18,en,dark green,Olive green
84,190,248,en,light blue,Sky blue
98,131,234,en,blue,Cornflower blue
121,122,183,en,purple,Periwinkle
77,85,167,en,blue,Violet
161,207,173,en,green,Mint green
9,215,164,en,turquoise,Turquoise
28,216,249,en,cyan,Cyan
91,93,234,en,purple,Royal blue
140,74,41,en,brown,Saddle brown
16,77,212,en,blue,Blue
137,88,192,en,purple,Purple
178,247,214,en,light green,Mint green
93,188,160,en,teal,Aquamarine
120,187,246,en,blue,Sky blue
61,106,131,en,teal,Steel blue
2,108,170,en,blue,Blue
46,113,62,en,green,Green
49,36,108,en,purple,Indigo
255,58,84,en,red,Cerise
84,14,176,en,purple,Purple
86,255,61,en,green,Lime green
166,94,11,en,orange,Rust
100,34,209,en,purple,Purple
45,221,118,en,green,Kelly green
89,192,162,en,teal,Teal
89,21,11,en,dark red,Maroon
8,140,109,en,teal,Teal
48,157,139,en,teal,Teal
65,140,106,en,green,Viridian
6,247,239,en,cyan,Cyan
238,17,160,en,magenta,Fuchsia
11,87,193,en,blue,Blue
129,243,144,en,green,Light green
62,45,108,en,purple,Dark purple
131,179,22,en,green,Chartreuse
102,251,238,en,turquoise,Cyan
118,43,211,en,purple,Purple
19,120,15,en,green,Green
149,7,71,en,maroon,Fuchsia
18,172,245,en,blue,Blue
255,74,171,en,pink,Hot Pink
86,200,126,en,green,Spring green
146,6,49,en,red,Burgundy
151,156,3,en,olive,Olive
238,155,129,en,salmon,Salmon
249,65,205,en,pink,Magenta
66,34,52,en,dark purple,Plum
230,115,88,en,salmon,Coral
189,78,136,en,magenta,Magenta
7,25,17,en,dark green,Dark green
251,176,159,en,pink,Salmon
98,38,64,en,maroon,Burgundy
202,159,176,en,pink,Dusty pink
25,209,1,en,green,Green
186,28,177,en,purple,Magenta
153,61,56,en,red,Brick red
114,4,151,en,purple,Purple
249,50,133,en,pink,Hot pink
175,63,210,en,purple,Purple
141,149,173,en,gray,Blue-grey
83,78,95,en,gray,Dusky purple
99,174,53,en,green,Lime green
96,228,208,en,turquoise,Turquoise
37,241,254,en,cyan,Cyan
225,255,114,en,lime,Chartreuse
221,110,66,en,orange,Terracotta
147,49,236,en,purple,Purple
168,175,77,en,olive green,Olive green
133,218,219,en,light turquoise,Turquoise
240,180,49,en,orange,Amber
111,192,229,en,light blue,Sky blue
170,4,138,en,purple,Magenta
142,100,170,en,purple,Purple
190,27,160,en,magenta,Magenta
69,211,94,en,green,Green
20,133,122,en,teal,Teal
191,106,153,en,pink,Magenta
9,101,213,en,blue,Blue
228,66,83,en,red,Crimson
89,236,213,en,turquoise,Turquoise
189,187,73,en,yellow,Olive green
141,19,58,en,maroon,Burgundy
29,163,112,en,green,Green
229,103,149,en,pink,Pink
145,129,243,en,purple,Periwinkle
127,114,88,en,brown,Taupe
38,157,160,en,teal,Teal
170,189,94,en,light green,Pistachio
103,198,215,en,light blue,Sky blue
78,48,231,en,purple,Violet
199,86,238,en,purple,Purple
117,247,140,en,light green,Light green
179,3,149,en,magenta,Magenta
105,101,176,en,purple,Slate Blue
241,139,92,en,orange,Orange
229,156,90,en,orange,Apricot
183,131,153,en,pink,Mauve
38,92,221,en,blue,Blue
86,73,221,en,purple,Blue-violet
140,20,127,en,purple,Purple
62,234,144,en,green,Mint green
89,26,202,en,purple,Purple
242,149,155,en,pink,Pink
219,147,75,en,orange,Caramel
193,148,237,en,light purple,Lavender
183,220,116,en,light green,Lime green
89,106,111,en,gray,Slate blue
85,122,57,en,green,Olive Green
239,128,89,en,orange,Coral
31,129,199,en,blue,Royal Blue
113,171,37,en,green,Lime Green
104,201,101,en,green,Apple green
203,80,228,en,purple,Orchid
122,8,15,en,dark red,Dark red
127,218,1,en,green,Lime green
244,26,197,en,magenta,Magenta
107,199,243,en,light blue,Sky blue
35,1,60,en,purple,Dark purple
29,127,196,en,blue,Royal Blue
222,59,52,en,red,Tomato red
178,35,225,en,purple,Purple
198,200,96,en,yellow,Yellow-green
185,34,247,en,purple,Purple
126,12,54,en,maroon,Burgundy
140,23,115,en,purple,Magenta
253,43,86,en,pink,Hot pink
149,205,163,en,light green,Mint green
178,174,190,en,gray,Lavender
199,218,131,en,light green,Yellow-green
95,186,60,en,green,Lime green
31,172,231,en,blue,Blue
135,140,81,en,olive,Olive green
41,231,144,en,green,Spring green
215,151,85,en,orange,Tan
75,29,65,en,purple,Plum
192,21,156,en,magenta,Magenta
200,241,101,en,light green,Lime green
114,44,130,en,purple,Dark purple
156,208,217,en,light blue,Light blue
104,1,40,en,maroon,Burgundy
90,150,169,en,teal,Cadet Blue
42,2,207,en,blue,Blue
126,175,237,en,light blue,Cornflower blue
75,186,242,en,light blue,Sky blue
218,205,175,en,beige,Sand
97,151,171,en,teal,Cadet Blue
178,12,254,en,purple,Violet
159,207,145,en,light green,sage green
10,185,59,en,green,Green
150,52,130,en,purple,Magenta
45,236,76,en,green,Lime green
60,230,120,en,green,Lime green
240,106,189,en,pink,Hot pink
199,217,167,en,light green,Pistachio
119,13,32,en,maroon,Burgundy
18,40,15,en,dark green,Dark green
71,156,74,en,green,Green
122,119,173,en,purple,Periwinkle
59,102,231,en,blue,Royal blue
157,115,232,en,purple,Purple
120,53,187,en,purple,Purple
148,55,229,en,purple,Purple
199,61,16,en,orange,Red-orange
105,171,247,en,blue,Cornflower blue
204,70,12,en,orange,Burnt orange
9,5,12,en,black,Black
23,81,168,en,blue,Royal Blue
41,84,91,en,teal,Teal
63,102,168,en,blue,Royal Blue
225,252,9,en,yellow,Neon yellow
140,50,68,en,maroon,Maroon
95,147,59,en,green,Olive green
26,85,116,en,teal,Petrol Blue
31,216,221,en,turquoise,Cyan
175,144,50,en,mustard,Mustard
247,201,191,en,pink,Peach
133,54,227,en,purple,Purple
212,73,44,en,orange,Burnt orange
85,213,212,en,turquoise,Turquoise
170,68,147,en,purple,Magenta
169,81,215,en,purple,Purple
225,177,235,en,light purple,Lavender
213,142,3,en,orange,Goldenrod
212,61,133,en,magenta,Fuchsia
144,145,23,en,olive,Olive green
87,68,171,en,purple,Violet
255,116,72,en,orange,Coral
123,106,121,en,gray,Mauve
140,32,172,en,purple,Purple
106,127,40,en,olive green,Olive green
9,232,42,en,green,Green
248,169,54,en,orange,Orange
187,205,116,en,light green,Pistachio
79,163,2,en,green,Lime green
129,114,91,en,gray,Taupe
171,109,42,en,orange,Rust
216,218,141,en,light yellow,Pistachio
118,207,81,en,green,Lime green
96,94,62,en,olive,Olive green
252,188,188,en,pink,Pink
161,21,3,en,red,Maroon
11,138,124,en,teal,Teal
192,194,46,en,yellow,YellowGreen
67,189,23,en,green,Lime green
186,196,66,en,yellow-green,Pea green
123,232,155,en,light green,Mint green
158,214,238,en,light blue,Sky blue
153,16,3,en,red,Maroon
234,86,65,en,orange,Coral
164,83,160,en,purple,Orchid
238,249,160,en,light yellow,Pale yellow
188,224,197,en,light green,Mint green
8,234,56,en,green,Green
7,253,174,en,turquoise,Turquoise
75,176,158,en,teal,Teal
139,238,10,en,lime,Lime green
117,177,69,en,green,Lime green
171,159,168,en,gray,Lavender Grey
250,57,146,en,pink,Fuchsia
173,185,0,en,yellow,Chartreuse
183,31,25,en,red,Red
191,68,75,en,red,Indian Red
0,186,150,en,turquoise,Teal
58,79,12,en,olive,Olive green
36,107,221,en,blue,Royal blue
227,88,162,en,pink,Cerise
105,162,72,en,green,Olive green
111,110,1,en,olive,Dark Olive
123,11,159,en,purple,Purple
9,91,221,en,blue,Blue
55,108,90,en,green,Hunter green
27,250,108,en,green,Lime green
238,149,136,en,salmon,Coral
171,71,131,en,magenta,Magenta
186,87,99,en,salmon,Rose
122,59,50,en,brown,Rust
72,63,168,en,blue,Indigo
26,31,10,en,dark green,Olive green
202,47,73,en,red,Crimson
31,215,19,en,green,Green
253,73,40,en,orange,Coral
202,135,175,en,pink,Orchid
40,203,219,en,turquoise,Turquoise
174,95,72,en,salmon,Terracotta
66,193,63,en,green,Lime green
125,65,177,en,purple,Purple
247,160,157,en,pink,Salmon Pink
8,151,188,en,cyan,Teal
178,126,142,en,pink,Dusty rose
243,120,98,en,coral,Coral
219,162,32,en,goldenrod,Mustard
28,130,180,en,blue,Cerulean
57,162,27,en,green,Medium Sea Green
212,179,7,en,yellow,Goldenrod
87,184,255,en,blue,Sky blue
88,200,122,en,green,Green
104,193,19,en,green,Lime green
252,120,230,en,pink,Hot pink
117,64,116,en,purple,Purple
92,208,160,en,green,Emerald
88,113,72,en,green,Olive green
163,254,122,en,light green,Lime green
80,157,182,en,teal,Steel Blue
0,10,69,en,blue,Navy blue
254,83,42,en,orange,Red-orange
213,170,86,en,goldenrod,Ochre
109,108,132,en,gray,Muted purple
15,85,24,en,green,Dark green
122,141,87,en,olive green,Olive green
79,34,217,en,purple,Purple
34,174,253,en,blue,Cerulean
74,252,226,en,turquoise,Turquoise
153,102,167,en,purple,Orchid
225,214,150,en,yellow,Parchment
211,22,34,en,red,Red
51,71,200,en,blue,Indigo
88,98,48,en,olive green,Olive green
40,230,24,en,green,Green
24,237,155,en,green,Mint green
43,113,28,en,green,Forest Green
176,240,221,en,light green,Mint green
55,52,22,en,olive,Olive green
239,157,135,en,salmon,Coral
82,180,101,en,green,Green
117,47,229,en,purple,Purple
218,133,208,en,pink,Orchid
6,197,222,en,cyan,Cyan
131,151,7,en,green,Olive green
117,97,37,en,olive,Olive green
110,3,172,en,purple,Purple
62,135,240,en,blue,Blue
151,17,14,en,red,Maroon
160,156,194,en,lavender,Lavender
60,21,228,en,blue,Royal blue
48,192,94,en,green,Kelly green
65,169,84,en,green,Green
25,106,236,en,blue,Blue
24,26,1,en,dark green,Olive green
137,155,18,en,olive,Olive green
57,55,54,en,dark gray,Dark Gray
172,4,191,en,purple,Purple
37,149,232,en,blue,Dodger blue
143,52,141,en,purple,Purple
110,210,169,en,green,Aquamarine
26,224,158,en,green,Turquoise
246,104,216,en,pink,Fuchsia
220,6,38,en,red,Red
107,68,2,en,brown,Dark brown
225,192,144,en,beige,Tan
22,10,64,en,dark purple,Indigo
248,211,216,en,pink,Pink
123,15,159,en,purple,Purple
182,82,141,en,pink,Magenta
11,182,202,en,cyan,Turquoise
35,150,81,en,green,Kelly green
19,80,191,en,blue,Blue
197,169,64,en,golden yellow,Goldenrod
186,21,145,en,magenta,Magenta
219,221,19,en,yellow,Lemon yellow
69,56,206,en,blue,Royal blue
162,184,186,en,gray,Blue-grey
62,136,107,en,green,Teal
200,23,145,en,magenta,Magenta
240,19,41,en,red,Red
162,43,87,en,maroon,Magenta
131,17,143,en,purple,Dark purple
207,53,26,en,orange,Red-orange
117,61,10,en,brown,Brown
39,191,219,en,cyan,Cyan
5,237,124,en,green,Spring Green
176,44,29,en,red,Terracotta
200,16,25,en,red,Red
47,166,177,en,turquoise,Teal
135,110,227,en,purple,Violet
171,240,125,en,light green,Light green
10,18,164,en,blue,Blue
218,249,68,en,lime,Chartreuse
55,87,70,en,green,Forest green
47,67,165,en,blue,Ultramarine
3,205,221,en,cyan,Cyan
16,218,236,en,cyan,Cyan
195,7,85,en,magenta,Magenta
118,142,253,en,blue,Electric blue
63,172,228,en,blue,Sky blue
128,195,110,en,green,Light green
180,22,136,en,magenta,Magenta
178,237,114,en,light green,Lime green
76,1,157,en,purple,Purple
162,112,185,en,purple,Medium Purple
205,35,199,en,magenta,Magenta
201,171,202,en,lavender,Lavender
204,246,131,en,light green,Lime green
42,119,120,en,teal,Teal
51,71,71,en,teal,Dark Teal
236,123,235,en,pink,Pink
126,96,196,en,purple,Purple
24,4,74,en,purple,Indigo
75,207,242,en,cyan,Cyan
189,168,146,en,beige,Taupe
158,198,211,en,light blue,Light blue
6,217,128,en,green,Emerald
177,58,126,en,magenta,Fuchsia
18,204,146,en,green,Teal
15,247,148,en,green,Spring green
200,79,69,en,red,Terracotta
76,176,114,en,green,Grass green
234,235,3,en,yellow,Yellow
60,77,62,en,dark green,Dark Green
204,18,30,en,red,Red
214,103,55,en,orange,Burnt orange
59,18,64,en,purple,Purple
191,195,190,en,gray,Light gray
25,45,182,en,blue,Royal blue
48,18,85,en,purple,Dark purple
15,136,73,en,green,Forest green
236,167,161,en,pink,Coral
16,199,166,en,turquoise,Teal
29,206,8,en,green,Lime green
146,228,88,en,light green,Lime green
115,83,47,en,brown,Brown
243,223,156,en,yellow,Cream
121,172,238,en,light blue,Cornflower blue
140,23,110,en,purple,DarkMagenta
64,51,105,en,purple,Indigo
27,127,70,en,green,Forest green
81,221,100,en,green,Lime green
34,209,35,en,green,Green
113,190,176,en,teal,Turquoise
129,45,87,en,maroon,Plum
82,202,91,en,green,Lime green
218,78,148,en,pink,Pink
236,75,102,en,coral,Raspberry
37,108,200,en,blue,Blue
59,86,72,en,dark green,Dark teal
27,119,239,en,blue,Blue
212,105,234,en,purple,Orchid
129,16,16,en,dark red,Maroon
128,215,231,en,cyan,Sky blue
76,213,173,en,mint green,Mint Green
56,155,132,en,green,Teal
95,95,201,en,purple,Violet
30,68,199,en,blue,Royal blue
124,150,196,en,blue,Slate blue
203,116,2,en,orange,Burnt orange
218,33,67,en,red,Cerise
94,117,30,en,olive green,Olive green
92,214,154,en,green,Mint green
203,44,31,en,red,Red
217,211,105,en,yellow,Yellow-green
233,180,121,en,orange,Apricot
166,188,187,en,gray,Powder blue
242,127,207,en,pink,Pink
223,23,163,en,magenta,Fuchsia
176,195,2,en,lime,Chartreuse
213,207,225,en,lavender,Lavender
199,61,137,en,magenta,Fuchsia
81,174,77,en,green,Apple Green
251,47,242,en,magenta,Pink
46,19,247,en,blue,Blue
172,159,79,en,olive,Olive
60,170,238,en,blue,Blue
129,212,25,en,green,Lime green
255,79,72,en,red,Vermilion
149,81,193,en,purple,Purple
84,57,234,en,purple,Violet
243,123,176,en,pink,Hot pink
28,174,56,en,green,Green
18,255,172,en,green,Turquoise
5,113,166,en,blue,Cerulean
132,79,176,en,purple,Purple
211,90,63,en,orange,Terracotta
113,223,33,en,green,Lime green
227,45,247,en,magenta,Magenta
95,161,245,en,light blue,Cornflower Blue
78,255,185,en,mint green,Mint Green
187,238,46,en,lime,Lime green
253,175,162,en,pink,Salmon
62,32,36,en,maroon,Maroon
19,197,187,en,turquoise,Teal
67,91,143,en,blue,Dark blue
211,146,55,en,orange,Ochre
16,234,253,en,cyan,Cyan
17,30,174,en,blue,Blue
14,22,156,en,blue,Blue
201,10,48,en,red,Red
216,18,160,en,magenta,Magenta
8,219,95,en,green,Green
111,254,87,en,green,Lime green
237,5,109,en,pink,Hot Pink
211,14,225,en,magenta,Magenta
5,190,159,en,turquoise,Teal
201,228,212,en,light green,Mint green
29,174,225,en,blue,Cerulean
220,145,82,en,orange,Burnt Orange
132,88,54,en,brown,Sienna
210,130,50,en,orange,Burnt orange
78,110,216,en,blue,Royal Blue
178,231,205,en,mint green,Mint green
100,222,220,en,turquoise,Turquoise
18,218,99,en,green,Green
193,110,78,en,orange,Terracotta
107,200,65,en,green,Lime green
215,235,130,en,light green,Lime green
12,192,253,en,cyan,Cyan
144,76,73,en,brown,Russet
222,25,150,en,pink,Fuchsia
187,100,8,en,orange,Burnt orange
2,41,209,en,blue,Blue
178,109,208,en,purple,Purple
68,53,44,en,brown,Dark brown
175,1,6,en,red,Red
183,47,133,en,magenta,Magenta
65,255,22,en,green,Green
164,55,28,en,orange,Rust
83,52,44,en,brown,Dark brown
33,50,183,en,blue,Royal blue
127,225,162,en,light green,Mint green
154,146,8,en,olive,Olive
141,108,141,en,purple,Mauve
20,217,178,en,turquoise,Turquoise
114,239,4,en,green,Lime green
71,40,154,en,purple,Purple
58,154,2,en,green,Kelly Green
165,18,111,en,magenta,Magenta
116,40,79,en,maroon,Mulberry
246,99,180,en,pink,Hot pink
122,233,218,en,turquoise,Turquoise
204,136,245,en,purple,Orchid
120,7,91,en,purple,Dark purple
233,214,205,en,beige,Blush
222,204,41,en,yellow,Goldenrod
113,57,93,en,purple,Plum
68,113,181,en,blue,Royal Blue
249,249,152,en,yellow,Pale yellow
18,30,121,en,blue,Dark blue
107,155,100,en,green,Sage green
221,5,146,en,magenta,Magenta
239,100,124,en,pink,Cerise
93,137,240,en,blue,Cornflower blue
251,36,185,en,magenta,Fuchsia
201,69,25,en,orange,Burnt orange
48,10,71,en,purple,Purple
170,239,235,en,cyan,Cyan
15,69,232,en,blue,Blue
237,88,150,en,pink,Hot pink
31,178,158,en,teal,Teal
179,163,5,en,yellow,Olive
2,58,67,en,teal,Teal
112,85,14,en,olive,Olive
72,137,0,en,green,Green
151,93,124,en,mauve,Mauve
72,174,110,en,green,Forest green
47,68,132,en,blue,Royal blue
97,135,74,en,green,Olive green
28,237,102,en,green,Kelly green
98,155,172,en,teal,Cadet blue
160,115,213,en,purple,Purple
84,134,254,en,blue,Cornflower blue
179,65,11,en,orange,Burnt orange
10,76,4,en,green,Dark green
160,241,13,en,lime,Lime green
139,134,137,en,gray,Gray
116,163,144,en,green,Sage Green
38,187,205,en,cyan,Cyan
113,251,13,en,lime,Lime green
168,184,2,en,yellow,Chartreuse
185,128,43,en,brown,Dark goldenrod
134,117,48,en,olive,Olive
227,152,72,en,orange,Tawny
193,235,152,en,light green,Lime green
207,177,87,en,gold,Mustard
29,52,54,en,dark teal,Dark teal
89,60,106,en,purple,Aubergine
158,29,146,en,purple,Dark Orchid
61,153,218,en,blue,Cerulean
17,74,181,en,blue,Blue
139,198,131,en,green,Sage green
249,65,249,en,magenta,Magenta
72,13,186,en,purple,Purple
7,138,8,en,green,Green
73,130,152,en,teal,Teal
255,65,35,en,orange,Red-orange
148,2,14,en,red,Burgundy
154,188,227,en,light blue,Powder blue
255,234,142,en,yellow,light yellow
105,92,113,en,gray,Plum
86,20,159,en,purple,Purple
165,70,25,en,orange,Rust
216,82,86,en,red,Indian Red
201,235,165,en,light green,Light green
26,198,123,en,green,Emerald green
78,26,9,en,brown,Mahogany
52,35,44,en,dark purple,Aubergine
18,110,164,en,blue,Federal blue
60,145,64,en,green,Forest green
144,79,95,en,maroon,Rose Taupe
153,183,92,en,green,Olive green
242,9,122,en,pink,Hot pink
131,121,230,en,purple,Lavender
77,8,150,en,purple,Purple
14,104,182,en,blue,Blue
146,73,131,en,purple,Orchid
127,43,172,en,purple,Purple
171,93,191,en,purple,Purple
174,216,142,en,light green,Light green
206,59,140,en,magenta,Fuchsia
42,77,124,en,blue,Dark blue
214,208,158,en,beige,Pale olive green
12,169,142,en,teal,Teal
46,20,74,en,purple,Dark purple
87,236,149,en,green,Light green
156,198,163,en,green,Pale green
13,47,63,en,dark teal,Dark Teal
67,14,230,en,purple,Violet
32,227,2,en,green,Lime green
16,178,23,en,green,Green
44,79,0,en,green,Dark Green
136,116,59,en,olive,Olive Drab
55,14,147,en,purple,Purple
192,15,77,en,red,Cerise
235,57,97,en,pink,Raspberry
43,113,172,en,blue,Steel blue
136,181,48,en,green,Lime Green
27,55,24,en,dark green,Dark Green
115,60,113,en,purple,Plum
179,99,157,en,purple,Orchid
24,14,201,en,blue,Blue
186,74,117,en,pink,Raspberry
26,213,211,en,turquoise,Cyan
116,183,105,en,green,Grass green
225,254,162,en,light green,Lime
197,173,79,en,goldenrod,Mustard
238,241,65,en,yellow,Yellow
243,227,1,en,yellow,Yellow
245,75,78,en,red,Red
72,162,217,en,blue,Sky blue
49,27,214,en,blue,Blue
66,69,136,en,purple,Indigo
46,229,195,en,turquoise,Turquoise
56,219,156,en,green,Medium Spring Green
219,175,242,en,lavender,Lavender
170,123,136,en,mauve,Mauve
218,15,62,en,red,Red
107,57,34,en,brown,Chocolate brown
3,85,34,en,green,Dark green
72,69,120,en,purple,Indigo
72,235,175,en,green,Mint green
38,37,239,en,blue,Blue
156,46,128,en,purple,Magenta
109,195,150,en,green,Mint green
123,97,153,en,purple,Purple
104,204,27,en,green,Lime green
189,208,143,en,light green,Pistachio
203,98,25,en,orange,Burnt orange
35,139,7,en,green,Kelly green
30,233,85,en,green,Kelly green
186,88,241,en,purple,Purple
158,113,235,en,purple,Purple
208,88,164,en,pink,Magenta
60,174,44,en,green,Lime green
198,196,90,en,yellow,Olive
125,170,105,en,green,Moss green
5,247,45,en,green,Green
169,115,34,en,brown,Ochre
120,211,215,en,cyan,Aqua
23,253,150,en,green,Spring green
150,108,176,en,purple,Purple
167,138,229,en,purple,Lavender
122,205,9,en,green,Lime green
22,23,149,en,blue,Royal blue
10,184,148,en,turquoise,Teal
242,101,4,en,orange,Orange
194,45,81,en,red,Cerise
255,105,184,en,pink,Pink
229,96,75,en,orange,Terra Cotta
49,99,16,en,green,Forest green
130,82,112,en,purple,Mauve
90,207,136,en,green,Spring green
56,163,39,en,green,Kelly green
42,235,178,en,turquoise,Turquoise
126,89,170,en,purple,Purple
132,175,197,en,blue,Cadet blue
18,17,120,en,blue,Navy blue
91,0,188,en,purple,Purple
62,57,48,en,brown,Dark olive
82,123,222,en,blue,Cornflower blue
171,147,47,en,goldenrod,Ochre
203,29,98,en,red,Magenta
49,69,8,en,dark olive green,Olive green
206,188,4,en,yellow,Mustard yellow
10,49,172,en,blue,Blue
196,230,92,en,light green,Lime green
64,251,248,en,cyan,Cyan
92,231,128,en,green,Lime green
246,23,143,en,pink,Hot pink
13,241,170,en,turquoise,Turquoise
181,40,49,en,red,Red
1,126,76,en,green,Forest green
230,24,236,en,magenta,Magenta
109,42,92,en,purple,Plum
100,75,131,en,purple,Purple
9,179,170,en,teal,Teal
223,128,254,en,purple,Purple
250,40,74,en,red,Hot pink
110,68,128,en,purple,Purple
54,51,184,en,blue,Royal blue
61,37,220,en,blue,Royal blue
143,38,37,en,dark red,Burgundy
11,158,27,en,green,Green
67,98,28,en,olive green,Olive green
121,194,13,en,green,Lime green
181,251,179,en,light green,Light green
95,216,103,en,green,Bright green
173,169,119,en,beige,Olive green
243,157,139,en,peach,Coral
251,22,243,en,magenta,Magenta
88,193,101,en,green,Green
236,243,237,en,light gray,Pale green
184,62,210,en,purple,Purple
94,185,8,en,green,Lime green
251,194,139,en,peach,Peach
101,255,117,en,green,Lime green
107,252,190,en,mint green,Mint green
47,214,154,en,green,Turquoise
205,3,214,en,magenta,Magenta
7,114,37,en,green,Green
182,97,105,en,rose,Dusty Rose
95,20,197,en,purple,Purple
82,248,165,en,green,Mint green
20,251,196,en,turquoise,Aqua
147,168,14,en,green,Avocado
237,153,109,en,orange,Peach
193,90,6,en,orange,Burnt orange
26,45,57,en,dark blue,Dark Teal
96,26,183,en,purple,Purple
139,73,70,en,brown,Brick Red
187,244,188,en,light green,Light green
255,168,194,en,pink,Pink
76,147,103,en,green,Sea green
247,165,32,en,orange,Orange
145,151,20,en,yellow-green,Olive green
44,229,167,en,turquoise,Turquoise
150,91,234,en,purple,Purple
61,236,214,en,turquoise,Turquoise
165,59,124,en,purple,Magenta
211,163,197,en,pink,Lilac
23,240,46,en,green,Green
60,120,215,en,blue,Royal Blue
221,159,221,en,pink,Lavender
163,20,20,en,red,Dark Red
57,136,130,en,teal,Teal
93,251,159,en,green,Spring Green
49,33,42,en,dark brown,Plum
109,208,154,en,green,Emerald green
252,250,37,en,yellow,Yellow
237,193,162,en,peach,Peach
115,93,247,en,purple,Purple
232,247,200,en,light green,Pale green
153,8,11,en,red,Maroon
7,33,230,en,blue,Blue
217,75,210,en,magenta,Magenta
20,71,176,en,blue,Blue
165,135,219,en,purple,Lavender
69,51,10,en,brown,Olive drab
105,210,58,en,green,Lime green
52,154,216,en,blue,Blue
231,9,114,en,pink,Magenta
210,199,99,en,yellow,Olive yellow
162,132,95,en,tan,Caramel
14,53,250,en,blue,Blue
50,123,73,en,green,Forest green
190,246,106,en,light green,Lime green
73,35,192,en,purple,Violet
3,253,129,en,green,Spring Green
194,250,105,en,lime,Lime green
121,167,195,en,blue,Cadet blue
20,1,220,en,blue,Blue
221,69,127,en,pink,Fuchsia
215,156,134,en,peach,Terracotta
96,39,35,en,maroon,Maroon
60,226,8,en,green,Lime green
187,120,129,en,pink,Mauve
155,84,242,en,purple,Purple
6,221,159,en,turquoise,Turquoise
174,201,19,en,yellow-green,Lime green
139,16,248,en,purple,Purple
147,59,54,en,brown,Brick red
66,196,122,en,green,Green
212,219,10,en,yellow,Chartreuse
196,114,174,en,pink,Orchid
233,50,105,en,pink,Fuchsia
70,143,54,en,green,Kelly green
96,14,80,en,purple,Purple
232,32,225,en,magenta,Magenta
177,189,30,en,yellow,Olive
109,235,167,en,green,Mint green
75,147,196,en,blue,Steel Blue
108,2,76,en,purple,Dark purple
56,133,160,en,teal,Teal
207,186,164,en,beige,Tan
93,155,69,en,green,Moss green
234,14,109,en,pink,Magenta
194,26,148,en,magenta,Magenta
29,167,150,en,teal,Teal
243,218,249,en,lavender,Lavender
27,255,141,en,green,Spring Green
198,0,128,en,magenta,Magenta
137,99,185,en,purple,Purple
63,166,127,en,green,Teal
233,163,248,en,pink,Lavender
99,45,67,en,maroon,Burgundy
120,39,251,en,purple,Purple
201,204,243,en,light blue,Lavender
251,74,150,en,pink,Hot pink
20,32,222,en,blue,Blue
169,214,28,en,lime,Lime green
249,6,230,en,magenta,Magenta
106,30,23,en,brown,Maroon
79,201,78,en,green,Green
239,142,239,en,pink,Violet
26,250,21,en,green,Green
106,45,142,en,purple,Purple
193,242,140,en,light green,Mint green
248,121,36,en,orange,Orange
133,97,183,en,purple,Amethyst
159,56,155,en,purple,Purple
12,44,99,en,blue,Dark blue
201,226,56,en,lime,Lime green
55,163,155,en,teal,Teal
228,5,206,en,magenta,Magenta
199,227,21,en,lime,Lime green
55,23,195,en,blue,Indigo
7,201,98,en,green,Green
103,75,212,en,purple,Violet
131,184,120,en,light green,Sage green
151,189,221,en,light blue,Sky blue
11,155,130,en,teal,Teal
204,103,244,en,purple,Purple
161,144,124,en,gray,Taupe
148,134,69,en,olive,Olive Green
195,93,236,en,purple,Purple
85,188,208,en,cyan,Turquoise
224,205,114,en,yellow,Gold
48,223,184,en,turquoise,Turquoise
227,156,249,en,lavender,Lilac
194,134,91,en,brown,Rust
41,246,239,en,turquoise,Turquoise
109,191,13,en,green,Lime green
232,161,220,en,pink,Lavender
197,10,181,en,magenta,Magenta
133,152,225,en,blue,Periwinkle
230,128,37,en,orange,Orange
255,161,133,en,salmon,Salmon
240,214,116,en,yellow,Pale yellow
218,153,127,en,peach,Terracotta
223,2,76,en,pink,Fuchsia
165,97,103,en,pink,Dusty rose
5,41,83,en,blue,Navy blue
62,249,142,en,green,Spring green
