r,g,b,lang_code,chatgpt,gemini
152,64,233,ko,보라색,보라색
51,228,118,ko,연두색,초록
141,171,81,ko,연두색,올리브 그린
225,176,31,ko,노랑,황금색
194,232,198,ko,연두색,민트색
108,25,197,ko,보라색,보라색
153,180,149,ko,연두색,쑥색
96,201,196,ko,청록색,청록색
178,158,192,ko,연보라색,라벤더색
152,43,206,ko,보라색,보라색
105,16,248,ko,보라색,보라색
62,93,16,ko,올리브색,올리브색
237,179,40,ko,노란색,귤색
232,2,92,ko,분홍색,진분홍
194,5,60,ko,진홍색,진홍색
43,109,208,ko,파란색,파란색
106,190,227,ko,하늘색,하늘색
192,29,130,ko,자주색,마젠타
33,25,206,ko,파랑,파란색
132,28,66,ko,자주색,자주색
159,105,195,ko,보라색,보라색
219,152,86,ko,주황색,황토색
217,181,148,ko,베이지색,베이지
85,193,96,ko,초록색,초록
82,34,29,ko,갈색,밤색
191,46,68,ko,빨강,진홍색
190,93,132,ko,분홍색,자홍색
139,230,178,ko,연두색,민트색
253,74,213,ko,분홍색,분홍색
88,92,62,ko,카키색,국방색
253,222,245,ko,연분홍,연분홍
34,238,81,ko,초록색,초록색
239,235,65,ko,노란색,노란색
82,233,240,ko,청록색,청록색
90,34,212,ko,보라색,보라색
57,239,185,ko,민트색,민트색
8,137,56,ko,초록색,초록색
219,189,85,ko,노란색,황금색
245,7,114,ko,분홍색,핫핑크
76,144,7,ko,연두색,올리브 그린
111,1,117,ko,보라색,보라색
129,109,16,ko,올리브색,올리브색
50,137,216,ko,파란색,파랑
184,206,29,ko,연두색,연두색
252,194,45,ko,노란색,귤색
118,186,92,ko,연두색,초록
227,32,101,ko,분홍색,핫핑크
41,109,251,ko,파랑,파랑
170,143,194,ko,연보라,보라색
1,21,7,ko,초록색,짙은 초록
5,174,253,ko,하늘색,파란색
145,64,236,ko,보라색,보라색
150,177,82,ko,연두색,올리브색
111,138,132,ko,회녹색,비취색
213,4,174,ko,자홍색,자홍색
150,29,159,ko,보라색,보라색
56,184,105,ko,초록색,초록색
118,149,6,ko,연두색,올리브색
193,84,21,ko,주황색,벽돌색
244,188,114,ko,주황색,살구색
178,177,218,ko,연보라색,라벤더색
18,161,14,ko,초록색,초록색
120,129,136,ko,회색,청회색
3,43,124,ko,파란색,남색
6,125,242,ko,파란색,파란색
113,137,51,ko,올리브색,국방색
24,169,33,ko,초록색,초록
179,216,17,ko,연두색,연두색
48,159,128,ko,청록색,청록색
252,115,96,ko,코랄,다홍색
66,41,251,ko,파랑,파란색
195,28,185,ko,자홍색,자홍색
178,255,139,ko,연두색,연두색
249,60,95,ko,분홍색,핫핑크색
53,196,221,ko,청록색,터키색
118,5,58,ko,자주색,버건디
243,253,192,ko,연두색,연노랑
29,63,189,ko,파랑,파란색
16,2,213,ko,파랑,파란색
130,74,188,ko,보라색,보라색
225,58,144,ko,분홍색,핫핑크
181,110,146,ko,분홍색,장미색
200,165,232,ko,연보라색,연보라색
176,241,8,ko,연두색,연두색
135,184,243,ko,하늘색,하늘색
24,122,170,ko,파란색,파란색
118,31,174,ko,보라색,보라색
180,231,181,ko,연두색,연두색
43,31,128,ko,남색,남색
37,173,88,ko,초록색,초록
202,179,149,ko,베이지,베이지색
146,177,28,ko,연두색,연두색
141,41,20,ko,적갈색,벽돌색
172,2,166,ko,보라색,자주색
224,130,63,ko,주황색,주황색
247,86,222,ko,분홍색,분홍색
130,136,9,ko,올리브색,올리브색
231,211,233,ko,연보라,연보라색
227,33,59,ko,빨간색,빨강
133,139,150,ko,회색,청회색
152,215,132,ko,연두색,연두색
195,42,54,ko,빨강,빨간색
206,253,136,ko,연두색,연두색
73,141,55,ko,초록색,초록
31,89,180,ko,파랑,파란색
48,132,10,ko,초록색,초록색
253,97,137,ko,분홍색,핫핑크
27,23,132,ko,남색,남색
17,142,233,ko,파랑,파란색
55,180,78,ko,초록색,초록색
173,93,243,ko,보라색,보라색
59,231,163,ko,민트색,민트색
58,66,136,ko,남색,남색
172,63,163,ko,보라색,보라색
95,106,46,ko,올리브색,국방색
159,108,99,ko,갈색,벽돌색
119,85,144,ko,보라색,보라색
143,63,68,ko,갈색,벽돌색
248,28,211,ko,분홍색,마젠타
163,124,255,ko,보라색,보라색
32,181,13,ko,초록색,초록색
17,64,27,ko,진한 초록색,짙은 초록
73,86,170,ko,보라색,남색
46,207,205,ko,청록색,청록색
43,16,55,ko,보라색,자색
81,42,196,ko,보라색,보라색
146,188,156,ko,연두색,쑥색
252,121,11,ko,주황색,주황색
69,122,144,ko,청록색,물색
115,165,199,ko,하늘색,파란색
216,54,236,ko,보라색,자주색
182,1,193,ko,보라색,자주색
233,200,253,ko,연보라,연보라색
29,195,92,ko,초록색,초록색
199,55,153,ko,자주색,자홍색
144,54,211,ko,보라색,보라색
22,166,149,ko,청록색,청록색
66,229,148,ko,연두색,민트색
130,176,127,ko,연두색,회녹색
103,102,93,ko,회색,올리브 회색
190,192,55,ko,노란색,연두색
11,129,238,ko,파란색,파란색
32,28,174,ko,파란색,남색
126,184,122,ko,연두색,녹색
63,168,197,ko,청록색,터키옥색
159,91,113,ko,장미색,자주색
3,98,68,ko,청록색,진초록
106,232,103,ko,연두색,연두색
160,90,69,ko,갈색,벽돌색
160,145,47,ko,올리브색,올리브 그린
225,99,61,ko,주황색,다홍색
1,19,52,ko,남색,남색
130,253,247,ko,민트색,하늘색
238,52,145,ko,분홍색,핫핑크
172,170,46,ko,올리브색,올리브색
204,79,160,ko,분홍색,자주색
80,63,228,ko,보라색,코발트 블루
169,91,87,ko,분홍색,테라코타
231,112,132,ko,연분홍,장미색
88,112,206,ko,파란색,블루 바이올렛
213,98,252,ko,보라색,보라색
157,245,186,ko,연두색,민트색
62,14,201,ko,보라색,보라색
244,233,70,ko,노란색,레몬색
251,255,80,ko,노란색,노란색
196,105,241,ko,보라색,보라색
42,76,60,ko,짙은 초록색,진초록
60,105,222,ko,파랑,로열블루
109,61,144,ko,보라색,보라색
62,229,99,ko,초록색,연두색
3,209,233,ko,하늘색,청록색
125,76,194,ko,보라색,보라색
229,47,70,ko,빨강,빨간색
29,160,124,ko,청록색,청록색
173,193,155,ko,연두색,쑥색
100,248,8,ko,연두색,라임색
96,49,207,ko,보라색,보라색
42,94,28,ko,초록색,짙은 초록
161,18,188,ko,보라색,보라색
123,0,110,ko,보라색,자주색
205,184,72,ko,노란색,겨자색
62,50,46,ko,갈색,고동색
80,84,86,ko,회색,진회색
218,220,166,ko,연두색,라임색
147,26,5,ko,적갈색,벽돌색
144,171,227,ko,하늘색,하늘색
58,251,129,ko,연두색,연두색
232,181,230,ko,연보라,연보라색
236,141,34,ko,주황색,주황색
45,63,178,ko,파랑,군청색
197,37,109,ko,자홍색,핫핑크
134,53,40,ko,갈색,벽돌색
73,223,80,ko,연두색,연두색
155,49,234,ko,보라색,보라색
234,198,95,ko,노란색,겨자색
105,84,98,ko,보라색,자주색
12,205,109,ko,초록색,초록색
107,236,139,ko,연두색,연두색
101,124,15,ko,올리브색,올리브색
202,56,16,ko,주황색,다홍색
19,89,28,ko,초록색,짙은 녹색
210,112,138,ko,분홍색,장미색
35,19,245,ko,파란색,파란색
41,250,164,ko,민트색,민트색
253,163,102,ko,살구색,살구색
219,125,224,ko,연보라,자주색
120,112,12,ko,카키색,올리브색
71,51,115,ko,보라색,자주색
211,167,66,ko,겨자색,겨자색
31,179,230,ko,하늘색,하늘색
13,61,246,ko,파란색,파란색
108,33,22,ko,갈색,고동색
161,69,125,ko,자주색,자주색
41,165,83,ko,초록색,초록
141,19,120,ko,보라색,자주색
54,245,215,ko,청록색,청록색
72,109,58,ko,초록색,진녹색
47,246,231,ko,청록색,아쿠아색
73,108,42,ko,초록색,올리브색
9,131,228,ko,파랑,파란색
74,134,70,ko,초록색,진녹색
59,0,44,ko,자주색,보라색
230,80,188,ko,분홍색,핑크
140,110,80,ko,갈색,갈색
86,230,220,ko,민트색,청록색
59,21,9,ko,갈색,고동색
18,200,117,ko,초록색,초록색
217,32,98,ko,분홍색,핫핑크
235,30,106,ko,분홍색,핫핑크
44,58,158,ko,파랑,감청색
100,192,115,ko,연두색,초록색
66,77,116,ko,남색,청회색
142,147,120,ko,카키색,올리브 그린
161,33,5,ko,주황색,적갈색
131,82,217,ko,보라색,보라색
155,50,237,ko,보라색,보라색
42,136,15,ko,초록색,초록
108,14,128,ko,보라색,보라색
8,174,14,ko,초록색,초록색
67,170,91,ko,초록색,초록색
103,174,44,ko,초록색,연두색
235,127,15,ko,주황색,주황색
115,196,224,ko,하늘색,하늘색
190,186,121,ko,카키색,올리브 그린
170,65,135,ko,보라색,자주색
179,169,169,ko,회갈색,모브
193,27,233,ko,보라색,자주색
199,139,249,ko,연보라,연보라색
127,102,220,ko,보라색,보라색
26,237,94,ko,초록색,라임색
206,221,51,ko,노란색,연두색
16,250,37,ko,형광초록,초록색
102,233,181,ko,민트색,민트색
142,209,170,ko,연두색,민트색
98,145,175,ko,파란색,스틸블루
20,136,62,ko,초록색,초록색
7,195,12,ko,초록색,초록색
237,130,152,ko,분홍색,분홍
94,41,99,ko,보라색,가지색
45,60,59,ko,짙은 회청색,짙은 청록색
222,7,69,ko,진홍색,핫핑크
0,176,43,ko,초록색,풀색
224,97,242,ko,보라색,자주색
7,26,45,ko,남색,남색
237,78,212,ko,분홍색,핑크
44,105,48,ko,초록색,짙은 녹색
70,142,36,ko,초록색,녹색
157,92,178,ko,보라색,보라색
108,243,0,ko,연두색,연두색
194,11,186,ko,자홍색,마젠타
235,190,248,ko,연보라,연보라색
11,94,47,ko,초록색,진녹색
72,195,98,ko,초록색,초록색
80,252,153,ko,민트색,청록색
128,185,116,ko,연두색,쑥색
46,109,134,ko,청록색,청록색
131,61,98,ko,자주색,자주색
190,113,235,ko,보라색,보라색
52,222,57,ko,연두색,연두색
159,181,113,ko,연두색,카키색
251,153,177,ko,분홍색,분홍색
87,82,121,ko,보라색,가지색
77,22,186,ko,보라색,보라색
117,187,54,ko,연두색,연두색
133,34,127,ko,보라색,자주색
55,150,45,ko,초록색,초록
37,112,138,ko,청록색,청록색
110,80,244,ko,보라색,보라색
146,5,104,ko,자주색,자홍색
156,178,186,ko,회색,회청색
188,103,36,ko,주황색,적갈색
22,88,238,ko,파랑,파란색
152,103,6,ko,갈색,밤색
216,4,209,ko,자주색,자주색
183,163,66,ko,올리브색,겨자색
76,146,12,ko,초록색,초록색
29,226,106,ko,초록색,연두색
84,56,254,ko,보라색,청보라색
185,148,140,ko,분홍색,말린 장미색
36,22,138,ko,남색,청보라색
79,22,4,ko,갈색,고동색
207,75,64,ko,주황색,다홍색
77,171,246,ko,하늘색,파란색
234,63,88,ko,분홍색,진분홍색
241,20,74,ko,분홍색,선홍색
129,90,14,ko,갈색,갈색
176,209,1,ko,연두색,연두색
145,60,128,ko,보라색,자주색
79,136,132,ko,청록색,청록색
27,238,181,ko,민트색,청록색
242,251,90,ko,노란색,노란색
168,104,130,ko,자주색,자주색
167,12,73,ko,자주색,자주색
160,56,251,ko,보라색,보라색
131,95,196,ko,보라색,보라색
98,225,31,ko,초록색,연두색
78,148,215,ko,파란색,파랑
169,69,196,ko,보라색,보라색
107,126,68,ko,카키색,올리브색
0,201,228,ko,청록색,하늘색
132,2,23,ko,버건디,진홍색
20,151,244,ko,파란색,파란색
41,25,15,ko,갈색,고동색
151,169,47,ko,연두색,연두색
34,172,215,ko,하늘색,하늘색
153,164,202,ko,연보라색,라벤더색
43,95,171,ko,파란색,파란색
109,87,216,ko,보라색,남보라색
21,125,239,ko,파랑,파란색
163,233,54,ko,연두색,연두색
212,207,211,ko,연보라,연보라색
84,167,59,ko,초록색,초록색
2,237,212,ko,청록색,청록색
20,234,115,ko,초록색,라임색
109,229,93,ko,연두색,연두색
124,249,125,ko,연두색,연두색
82,64,136,ko,보라색,짙은 보라색
19,45,201,ko,파랑,파란색
21,11,1,ko,갈색,흑갈색
108,238,120,ko,연두색,연두색
252,51,118,ko,분홍색,핫핑크
74,159,117,ko,초록색,청록색
163,45,192,ko,보라색,보라색
164,153,153,ko,회갈색,모브색
51,136,38,ko,초록색,초록색
118,137,166,ko,회청색,청회색
142,175,112,ko,연두색,쑥색
246,61,16,ko,주황색,다홍색
166,215,173,ko,연두색,연두색
27,59,115,ko,파랑,파란색
220,17,9,ko,빨강,빨간색
140,78,15,ko,갈색,갈색
211,129,215,ko,보라색,라벤더색
188,5,249,ko,보라색,보라색
5,99,82,ko,청록색,청록색
143,191,203,ko,하늘색,하늘색
29,3,88,ko,보라색,보라색
36,171,117,ko,초록색,초록색
48,7,218,ko,파랑,파란색
255,16,101,ko,분홍색,핫핑크
162,240,252,ko,하늘색,하늘색
200,39,49,ko,빨강,빨간색
25,224,184,ko,청록색,청록색
105,97,71,ko,카키,국방색
42,213,74,ko,초록색,초록색
54,123,53,ko,초록색,상록색
21,85,61,ko,초록색,진녹색
135,64,48,ko,갈색,벽돌색
25,203,103,ko,초록색,초록색
202,236,233,ko,하늘색,옥색
83,114,192,ko,파란색,파란색
201,49,146,ko,분홍색,마젠타
8,142,220,ko,파랑,파란색
216,105,73,ko,주황색,주황색
173,72,120,ko,자주색,자주색
110,102,163,ko,보라색,보라색
249,126,55,ko,주황색,주황색
129,71,207,ko,보라색,보라색
97,201,29,ko,초록색,연두색
111,37,9,ko,갈색,고동색
172,141,19,ko,황금색,겨자색
15,146,45,ko,초록색,초록색
8,236,199,ko,청록색,청록색
138,244,171,ko,연두색,연두색
173,83,215,ko,보라색,보라색
228,129,210,ko,분홍색,분홍색
35,100,65,ko,초록색,진녹색
149,224,233,ko,하늘색,하늘색
236,153,235,ko,분홍색,연보라색
0,253,166,ko,민트색,초록색
126,208,232,ko,하늘색,하늘색
112,219,114,ko,연두색,연두색
59,220,143,ko,민트색,초록색
27,40,187,ko,파란색,파란색
184,165,55,ko,올리브색,황록색
29,165,186,ko,청록색,터키색
22,177,103,ko,초록색,초록
215,32,183,ko,분홍색,자홍색
96,239,123,ko,연두색,연두색
164,41,52,ko,자주색,진홍색
184,157,51,ko,겨자색,겨자색
72,154,78,ko,초록색,초록색
114,157,48,ko,연두색,올리브색
43,19,149,ko,보라색,남색
115,26,25,ko,갈색,버건디
251,198,64,ko,노란색,귤색
69,33,31,ko,갈색,고동색
118,25,153,ko,보라색,보라색
16,195,96,ko,초록색,초록색
188,63,176,ko,보라색,마젠타색
153,151,63,ko,올리브색,올리브색
232,213,178,ko,베이지,베이지
173,174,10,ko,노란색,올리브색
144,217,208,ko,민트색,민트색
194,233,92,ko,연두색,연두색
110,131,203,ko,연보라색,청보라색
55,199,115,ko,초록색,초록색
73,125,107,ko,청록색,청록색
217,34,238,ko,보라색,마젠타
235,92,183,ko,분홍색,핫핑크
97,175,204,ko,하늘색,파랑
245,124,231,ko,분홍색,핑크색
70,167,213,ko,하늘색,하늘색
214,118,7,ko,주황색,주황색
117,72,242,ko,보라색,보라색
162,155,237,ko,연보라색,연보라색
246,90,24,ko,주황색,주황색
182,223,188,ko,연두색,연두색
181,189,189,ko,회색,연회색
97,13,93,ko,보라색,보라색
169,110,218,ko,보라색,보라색
234,204,121,ko,노란색,황토색
238,121,188,ko,분홍색,분홍색
220,166,26,ko,노란색,겨자색
156,133,86,ko,카키색,황갈색
159,47,237,ko,보라색,보라색
16,125,57,ko,초록색,진초록
193,250,28,ko,연두색,연두색
216,182,5,ko,노란색,겨자색
11,208,151,ko,청록색,에메랄드그린
109,158,19,ko,연두색,올리브색
106,245,209,ko,민트색,청록색
119,124,66,ko,카키색,국방색
190,220,40,ko,연두색,연두색
240,150,227,ko,분홍색,분홍색
238,91,244,ko,보라색,자주색
89,122,216,ko,파란색,파란색
98,1,142,ko,보라색,보라
17,32,68,ko,남색,남색
214,97,92,ko,빨강,산호색
155,147,60,ko,올리브색,올리브색
231,79,147,ko,분홍색,핫핑크
116,188,139,ko,연두색,연한 초록색
69,212,5,ko,연두색,라임색
130,64,66,ko,적갈색,적갈색
161,92,189,ko,보라색,보라색
108,63,253,ko,보라색,보라색
38,225,187,ko,청록색,청록색
143,153,89,ko,카키색,올리브색
83,246,131,ko,연두색,민트색
177,41,118,ko,자홍색,자주색
81,10,110,ko,보라색,보라색
94,236,209,ko,민트색,청록색
12,166,220,ko,하늘색,파란색
149,54,223,ko,보라색,보라색
233,225,72,ko,노란색,개나리색
54,206,242,ko,하늘색,하늘색
199,241,140,ko,연두색,연두색
27,117,159,ko,청록색,청색
90,109,206,ko,파랑,남색
155,159,148,ko,회색,녹회색
147,170,159,ko,연녹색,청록색
33,226,142,ko,초록색,청록색
191,139,17,ko,노란색,겨자색
248,65,76,ko,빨강,다홍색
192,64,56,ko,빨강,벽돌색
183,202,147,ko,연두색,쑥색
70,63,91,ko,보라색,짙은 보라색
14,210,80,ko,초록색,초록색
21,22,82,ko,남색,남색
170,42,0,ko,주황색,벽돌색
115,56,133,ko,보라색,보라색
49,64,114,ko,남색,남색
202,255,199,ko,연두색,연두색
165,165,64,ko,카키색,올리브색
12,19,245,ko,파랑,파란색
100,60,228,ko,보라색,보라색
72,160,13,ko,초록색,초록색
141,68,67,ko,갈색,팥색
216,146,6,ko,주황색,황토색
179,227,162,ko,연두색,연두색
201,40,156,ko,분홍색,마젠타
26,128,62,ko,초록색,초록
3,14,178,ko,파란색,파란색
154,11,16,ko,빨강,빨간색
67,181,129,ko,초록색,녹색
217,89,139,ko,분홍색,핑크
94,93,90,ko,회색,진회색
229,33,39,ko,빨강,빨강
212,47,189,ko,자주색,자홍색
127,69,214,ko,보라색,보라색
169,145,145,ko,회색,모브
151,141,240,ko,보라색,연보라색
126,89,244,ko,보라색,보라색
77,144,45,ko,연두색,초록색
32,180,121,ko,초록색,초록색
206,112,7,ko,주황색,주황색
129,254,51,ko,연두색,연두색
1,76,137,ko,파랑,군청색
198,62,46,ko,빨강,벽돌색
215,138,83,ko,주황색,황토색
155,227,240,ko,하늘색,하늘색
35,77,178,ko,파랑,파란색
197,167,179,ko,연보라색,말린 장미색
198,197,223,ko,연보라색,연보라색
168,50,49,ko,빨강,마룬색
194,159,234,ko,연보라,연보라색
11,231,217,ko,청록색,터콰이즈색
183,110,201,ko,보라색,보라색
191,150,28,ko,황금색,겨자색
178,22,2,ko,빨강,빨간색
180,115,7,ko,주황색,황갈색
163,69,204,ko,보라색,보라색
121,212,169,ko,민트색,민트색
91,39,164,ko,보라색,보라색
73,133,183,ko,파란색,파란색
131,195,151,ko,연두색,민트색
134,126,21,ko,카키색,올리브색
208,249,137,ko,연두색,연두색
35,117,54,ko,초록색,녹색
187,210,29,ko,라임색,연두색
110,123,209,ko,파랑,청보라색
95,161,22,ko,초록색,초록색
187,237,30,ko,연두색,연두색
235,10,213,ko,자홍색,마젠타
21,224,143,ko,민트색,초록색
244,216,5,ko,노란색,노란색
54,81,63,ko,짙은초록색,짙은 녹색
233,218,88,ko,노란색,개나리색
35,29,91,ko,남색,남색
23,108,154,ko,청록색,청록색
201,162,13,ko,노란색,겨자색
204,63,148,ko,분홍색,자주색
239,202,250,ko,연보라색,라벤더색
2,1,217,ko,파란색,파란색
88,255,244,ko,청록색,청록색
131,9,237,ko,보라색,보라색
7,144,101,ko,초록색,청록색
205,34,113,ko,분홍색,자홍색
17,83,64,ko,청록색,진초록색
130,1,1,ko,빨간색,적색
235,203,26,ko,노란색,노란색
235,63,171,ko,분홍색,핫핑크
158,226,86,ko,연두색,연두색
253,119,157,ko,분홍색,분홍색
82,27,149,ko,보라색,보라색
200,171,216,ko,연보라,연보라색
243,79,164,ko,분홍색,핫핑크
154,252,58,ko,연두색,연두색
32,227,91,ko,초록색,연두색
152,5,89,ko,자주색,자주색
170,204,231,ko,하늘색,하늘색
56,206,97,ko,초록색,초록색
87,237,225,ko,청록색,터키색
21,59,251,ko,파란색,파란색
11,71,114,ko,청록색,파란색
73,253,214,ko,민트색,청록색
72,106,168,ko,파란색,로열블루
239,42,72,ko,빨강,빨간색
158,13,49,ko,자주색,진홍색
250,151,82,ko,주황색,주황색
146,33,149,ko,보라색,보라색
95,94,63,ko,카키색,올리브색
210,99,153,ko,분홍색,핑크색
45,99,187,ko,파란색,파란색
179,155,87,ko,카키색,황토색
91,7,166,ko,보라색,보라색
227,121,252,ko,연보라,보라색
239,22,210,ko,자홍색,마젠타
167,141,79,ko,카키색,카키색
90,199,100,ko,초록색,초록색
30,169,92,ko,초록색,초록색
209,224,9,ko,라임색,연두색
17,246,249,ko,시안,청록색
37,190,99,ko,초록색,초록색
120,141,87,ko,카키색,올리브색
92,205,102,ko,연두색,초록색
153,55,104,ko,자주색,자주색
86,67,62,ko,갈색,고동색
74,229,15,ko,연두색,라임색
179,45,56,ko,빨강,빨간색
96,154,150,ko,민트색,청록색
172,124,68,ko,갈색,카멜색
135,174,87,ko,연두색,초록색
70,191,112,ko,초록색,초록
28,57,79,ko,짙은 청록색,남색
246,243,101,ko,노란색,노란색
202,170,251,ko,연보라색,연보라색
107,144,71,ko,연두색,국방색
143,43,170,ko,보라색,보라색
84,41,142,ko,보라색,진한 보라색
73,180,107,ko,연두색,초록색
90,189,168,ko,청록색,청록색
119,66,203,ko,보라색,보라색
91,221,235,ko,청록색,청록색
25,197,79,ko,초록색,초록색
212,71,41,ko,주황색,벽돌색
15,212,216,ko,청록색,청록색
54,88,82,ko,청록색,청록색
236,178,69,ko,주황색,호박색
137,236,68,ko,연두색,라임색
115,160,93,ko,초록색,풀색
141,165,231,ko,연파랑,하늘색
222,181,156,ko,살구색,베이지색
201,81,4,ko,주황색,주황색
236,252,226,ko,연두색,연두색
54,66,3,ko,올리브색,올리브 그린
206,139,16,ko,주황색,황토색
136,239,155,ko,연두색,연두색
57,180,70,ko,초록색,초록색
75,37,228,ko,보라색,보라색
96,11,200,ko,보라색,보라색
71,107,138,ko,파란색,스틸 블루
180,56,251,ko,보라색,보라색
158,39,72,ko,자주색,자주색
234,150,102,ko,살구색,주황색
166,91,124,ko,자주색,자주색
14,31,127,ko,파랑,남색
217,41,91,ko,분홍색,진분홍
24,84,101,ko,청록색,청록색
32,178,162,ko,청록색,청록색
149,179,75,ko,연두색,연두색
7,101,161,ko,파랑,파란색
240,161,166,ko,분홍색,핑크
17,87,173,ko,파랑,파란색
122,58,42,ko,갈색,적갈색
122,132,29,ko,올리브색,올리브색
41,148,109,ko,청록색,청록색
245,138,114,ko,살구색,산호색
184,53,161,ko,보라색,자주색
175,101,158,ko,보라색,자주색
187,59,47,ko,빨강,벽돌색
68,107,194,ko,파랑,로얄블루
40,45,92,ko,남색,남색
228,50,53,ko,빨간색,빨간색
85,103,106,ko,회색,청록색
164,106,76,ko,갈색,벽돌색
95,111,187,ko,파란색,청보라색
239,15,219,ko,자홍색,마젠타
24,37,157,ko,파란색,남색
235,62,169,ko,분홍색,핫핑크
117,83,47,ko,갈색,갈색
176,156,69,ko,올리브색,겨자색
17,88,186,ko,파랑,파란색
175,228,19,ko,연두색,라임색
195,159,228,ko,연보라,연보라색
64,181,20,ko,초록색,초록색
110,243,203,ko,민트색,청록색
0,0,161,ko,파랑,진한 파란색
143,86,29,ko,갈색,갈색
169,1,82,ko,자주색,자주색
12,49,107,ko,파란색,남색
155,121,209,ko,보라색,보라색
231,127,105,ko,살몬색,산호색
192,51,173,ko,자주색,자주색
244,30,141,ko,분홍색,핫핑크
50,249,105,ko,연두색,라임색
221,255,245,ko,민트색,민트색
153,240,202,ko,민트색,민트색
156,220,88,ko,연두색,연두색
249,72,192,ko,분홍색,핫핑크
186,5,18,ko,빨강,빨간색
252,121,233,ko,분홍색,분홍색
179,252,2,ko,연두색,라임색
129,0,57,ko,자주색,자주색
117,44,8,ko,갈색,적갈색
200,105,122,ko,분홍색,장미색
212,3,153,ko,분홍색,핫핑크
184,17,65,ko,자주색,자주색
168,58,219,ko,보라색,보라색
29,157,56,ko,초록색,초록색
173,36,197,ko,보라색,보라색
119,45,100,ko,보라색,자주색
159,247,115,ko,연두색,연두색
236,21,206,ko,자홍색,마젠타
57,138,87,ko,초록색,초록색
237,55,106,ko,분홍색,핫핑크색
29,143,253,ko,파란색,파란색
106,245,26,ko,연두색,라임색
90,21,128,ko,보라색,보라색
221,238,214,ko,연두색,민트색
162,204,197,ko,민트색,민트색
82,216,245,ko,하늘색,하늘색
224,121,150,ko,분홍색,분홍색
179,228,136,ko,연두색,연두
88,87,35,ko,카키색,올리브색
76,209,41,ko,초록색,밝은 초록색
82,88,87,ko,회색,짙은 회색
184,89,30,ko,주황색,테라코타색
39,139,168,ko,청록색,청록색
250,61,184,ko,분홍색,핫핑크
29,47,196,ko,파란색,파랑
51,139,254,ko,파랑,코발트블루
41,111,248,ko,파랑,파란색
178,246,248,ko,하늘색,하늘색
11,56,160,ko,파란색,파란색
217,43,134,ko,분홍색,자홍색
26,105,84,ko,청록색,진초록색
33,176,112,ko,초록색,초록색
156,29,227,ko,보라색,보라색
40,100,147,ko,파란색,군청색
151,243,36,ko,연두색,연두색
225,54,178,ko,분홍색,마젠타
169,130,59,ko,황토색,겨자색
149,238,253,ko,하늘색,하늘색
146,217,23,ko,연두색,연두색
243,90,104,ko,코랄핑크,다홍색
15,229,159,ko,민트색,청록색
187,251,163,ko,연두색,연두색
125,89,168,ko,보라색,보라색
183,182,136,ko,카키색,올리브색
140,58,159,ko,보라색,보라색
86,6,129,ko,보라색,보라색
210,136,193,ko,연보라색,자주색
61,213,58,ko,연두색,초록색
26,160,156,ko,청록색,청록색
116,107,243,ko,보라색,보라색
6,113,200,ko,파란색,파랑
105,7,117,ko,보라색,보라색
72,198,76,ko,초록색,초록색
21,32,168,ko,파랑,로열블루
155,195,230,ko,하늘색,하늘색
229,87,98,ko,살몬색,선홍색
18,60,213,ko,파란색,파란색
50,197,147,ko,청록색,청록색
125,161,20,ko,연두색,올리브색
77,134,212,ko,파랑,로얄 블루
54,67,81,ko,회청색,남색
48,68,241,ko,파랑,파란색
139,26,19,ko,적갈색,버건디
165,94,15,ko,갈색,구리색
187,174,50,ko,올리브색,황록색
86,19,217,ko,보라색,보라색
48,153,152,ko,청록색,청록색
114,174,142,ko,민트색,쑥색
12,208,226,ko,청록색,시안
178,120,80,ko,갈색,황토색
233,69,68,ko,빨강,다홍색
198,217,152,ko,연두색,세이지 그린
10,18,74,ko,남색,남색
35,153,115,ko,청록색,청록색
227,28,29,ko,빨강,빨강
78,29,60,ko,자주색,가지색
105,205,105,ko,연두색,연두색
227,4,100,ko,분홍색,핫핑크
201,253,72,ko,연두색,라임색
169,133,189,ko,보라색,보라색
133,31,117,ko,보라색,자주색
31,236,11,ko,초록색,초록색
96,186,51,ko,연두색,연두색
38,58,234,ko,파랑,파란색
142,30,48,ko,짙은 적갈색,자주색
201,56,136,ko,분홍색,마젠타
95,99,74,ko,카키색,국방색
96,27,150,ko,보라색,보라색
106,71,4,ko,갈색,고동색
227,216,36,ko,노란색,개나리색
97,192,62,ko,초록색,라임색
91,99,238,ko,파란색,군청색
125,253,250,ko,민트색,하늘색
39,232,237,ko,청록색,청록색
127,124,103,ko,올리브색,올리브색
64,165,227,ko,파란색,파란색
172,196,144,ko,연두색,연녹색
179,178,72,ko,올리브색,올리브색
184,109,5,ko,주황색,황토색
134,168,48,ko,연두색,연두색
130,44,162,ko,보라색,보라색
120,76,172,ko,보라색,보라색
131,6,112,ko,보라색,자주색
156,198,196,ko,민트색,청록색
194,95,165,ko,보라색,자주색
237,9,198,ko,자홍색,자홍색
52,201,144,ko,민트색,청록색
23,36,53,ko,남색,네이비색
240,116,166,ko,분홍색,분홍색
238,210,21,ko,노란색,노란색
15,100,154,ko,파란색,파란색
68,195,61,ko,초록색,라임색
188,255,245,ko,민트색,민트색
6,218,227,ko,청록색,하늘색
247,254,93,ko,노랑,노란색
251,105,197,ko,분홍색,핫핑크
