r,g,b,lang_code,human
206,255,0,en,pea green
255,131,0,en,orange
255,0,229,en,dark pink
82,255,0,en,pea green
255,0,172,en,dark pink
245,255,0,en,yellow
255,0,115,en,red pink
153,0,255,en,dark purple
255,0,254,en,magenta
255,132,0,en,orange
255,0,106,en,fuchsia pink
53,255,0,en,green
174,0,255,en,purple
255,0,214,en,magenta
253,255,0,en,yellow
255,0,76,en,raspberry pink
255,222,0,en,dark yellow
255,100,0,en,orange
126,0,255,en,purple
255,0,209,en,magenta
255,74,0,en,orange
152,255,0,en,lime green
208,255,0,en,yellow green
255,0,160,en,magenta
255,195,0,en,yellow orange
255,0,27,en,red
255,176,0,en,darker yellow orange
255,0,113,en,pink
30,0,255,en,deep blue
255,228,0,en,yellow
255,0,184,en,fuschia
255,197,0,en,yellow orange
149,255,0,en,light green
255,0,86,en,hot pink
255,0,162,en,pink
239,0,255,en,magenta
176,0,255,en,purple
255,133,0,en,orange
255,0,122,en,hot pink
255,0,3,en,red
255,153,0,en,orange
208,255,0,en,yellow green
255,0,199,en,fuscia
91,0,255,en,purple
255,0,97,en,red
255,141,0,en,orange
199,255,0,en,lime green
255,0,21,en,red
242,255,0,en,yellow
255,118,0,en,orange
255,190,0,en,orange
111,0,255,en,purple
181,255,0,en,lime green
255,29,0,en,red
186,0,255,en,purple
255,176,0,en,orange
255,239,0,en,yellow
255,0,59,en,red
255,0,112,en,red
46,255,0,en,green
255,0,211,en,fuscia
255,0,147,en,red
228,0,255,en,purple
255,0,242,en,bubble gum pink
206,0,255,en,purple
247,0,255,en,pastel pinkish purple
255,0,88,en,pink
255,200,0,en,yellow
255,0,75,en,dark bubble gum pink
143,0,255,en,violet
54,255,0,en,neon green
56,0,255,en,royal blue
255,0,45,en,red
189,255,0,en,green
255,0,168,en,dark pink
255,0,141,en,pink
255,48,0,en,red
244,255,0,en,yellowish green
255,116,0,en,orange
255,162,0,en,bright orange
172,255,0,en,green
255,229,0,en,sun yellow
255,0,198,en,pink
255,126,0,en,orange
255,133,0,en,orange
255,246,0,en,yellow
210,255,0,en,yellow green
255,0,109,en,fuschia
255,22,0,en,red
255,0,19,en,red
255,0,244,en,magenta
180,0,255,en,purple
255,220,0,en,yellow
130,0,255,en,blue purple
255,0,133,en,fuschia
255,0,207,en,magenta
255,165,0,en,pumpkin orange
255,108,0,en,burnt orange
255,0,167,en,fuschia
232,0,255,en,hot purple
49,255,0,en,neon green
255,199,0,en,yellow
147,255,0,en,bright green
255,0,56,en,red
255,226,0,en,yellow
255,153,0,en,orange
184,255,0,en,gren
255,0,103,en,pink
255,76,0,en,orange
255,0,212,en,pink
223,0,255,en,purple
255,0,76,en,red
210,255,0,en,lime
255,200,0,en,mustard
255,134,0,en,ginger
167,0,255,en,purple
93,255,0,en,green
147,0,255,en,purple
242,255,0,en,yellow
255,0,152,en,cerise
255,0,129,en,cerise
255,112,0,en,orange
255,0,33,en,red
255,0,207,en,pink
255,0,175,en,saturated pink
255,0,207,en,pink
2,0,255,en,deep blue
255,246,0,en,yellow
255,0,103,en,hot pink
255,123,0,en,orange
255,0,213,en,pink
255,240,0,en,yellow
255,178,0,en,pumpkin orange
255,118,0,en,orange
255,188,0,en,gold
140,255,0,en,grass green
255,0,247,en,pink
255,0,158,en,voilet
254,255,0,en,yellow
10,255,0,en,green
145,0,255,en,pink
255,0,191,en,voilet
255,0,55,en,ren
255,0,15,en,red
206,0,255,en,voilet
138,255,0,en,green
255,218,0,en,yellow
255,0,122,en,red
255,0,94,en,red
95,255,0,en,green
255,199,0,en,yellow
255,0,210,en,voilet
226,255,0,en,yellow
255,48,0,en,red
255,98,0,en,voilet
255,149,0,en,yellow
255,156,0,en,yellow
252,0,255,en,pink
221,0,255,en,neon purple
255,141,0,en,orange
255,0,148,en,pink
255,0,97,en,dark pink
255,0,137,en,pink
71,255,0,en,neon green
255,228,0,en,yellow
116,0,255,en,purple
255,0,186,en,pink
252,0,255,en,magenta
123,255,0,en,medium green
255,253,0,en,yellow
255,209,0,en,gold
162,255,0,en,light green
255,0,133,en,pink
255,94,0,en,orange
255,0,236,en,magenta
255,48,0,en,orange
255,0,22,en,red
255,224,0,en,yellow
255,0,10,en,red
255,0,61,en,light red
198,0,255,en,neon purple
255,76,0,en,dark orange
231,255,0,en,neon yellow
255,0,109,en,pink
255,0,58,en,red
255,0,155,en,magenta
255,152,0,en,mustard
255,0,190,en,purple/magenta
195,0,255,en,purple
207,255,0,en,neon green
255,173,0,en,mustard
147,0,255,en,purple
255,202,0,en,dark yellow
174,255,0,en,neon yellow
255,0,214,en,bright pink
32,255,0,en,neon green
206,255,0,en,neon yellow
255,172,0,en,dark yellow
50,0,255,en,dark blue
255,87,0,en,dark orange
178,255,0,en,green
255,183,0,en,gold
255,0,90,en,pink
255,0,223,en,light purple pink
255,0,179,en,dark purple pink
83,0,255,en,dark blue
178,0,255,en,dark purple
236,0,255,en,light purple
255,246,0,en,yellow
255,163,0,en,orange
255,239,0,en,yellow
255,116,0,en,orange
214,0,255,en,purple
69,255,0,en,green
255,49,0,en,red
255,0,95,en,pink
255,0,203,en,purple
138,255,0,en,green
255,0,127,en,pink
255,0,28,en,red
197,255,0,en,green
255,184,0,en,orange
255,0,155,en,pink
255,0,217,en,pink
255,0,52,en,red
106,0,255,en,blue
240,255,0,en,yellow
255,124,0,en,orange
246,0,255,en,purple
255,213,0,en,yellow
255,0,249,en,pink
255,68,0,en,red
255,0,205,en,pink
117,0,255,en,purple
80,255,0,en,green
161,255,0,en,green
255,149,0,en,orange
255,0,36,en,red
208,0,255,en,purple
255,0,96,en,pink
255,183,0,en,orange
255,249,0,en,yellow
255,0,49,en,red
255,0,242,en,pink
230,255,0,en,yellow
255,0,159,en,pink
255,0,164,en,magenta
47,255,0,en,green
255,0,63,en,red
188,0,255,en,purple
255,0,191,en,fushia
255,94,0,en,orange
255,247,0,en,yellow
255,226,0,en,yellow
175,255,0,en,like green
255,0,100,en,red
242,0,255,en,purple
255,135,0,en,orange
255,72,0,en,orange
255,180,0,en,mustard yellow
255,0,48,en,red
255,0,226,en,fuscha
202,255,0,en,chartreuse
255,206,0,en,yellow
116,0,255,en,purple
255,0,131,en,pink
255,0,66,en,red
195,0,255,en,purple
218,255,0,en,neon yellow
255,0,97,en,fuchsia
255,207,0,en,yellow
255,137,0,en,orange
255,0,205,en,magenta
255,0,245,en,magenta
155,255,0,en,lime green
154,0,255,en,purple
90,255,0,en,light green
255,174,0,en,orange
255,64,0,en,red
255,0,118,en,fuchsia
255,0,35,en,red
255,225,0,en,yellow
255,89,0,en,orange
255,0,175,en,fuchsia
231,0,255,en,magenta
243,255,0,en,neon yellow
55,255,0,en,green
255,129,0,en,orange
255,0,71,en,red
255,177,0,en,orange
178,255,0,en,lime
255,219,0,en,yellow
255,77,0,en,orange
255,0,28,en,red
209,0,255,en,purple
255,0,116,en,cerise
255,0,155,en,pink
255,0,188,en,pink
255,0,219,en,violet
255,254,0,en,yellow
221,0,255,en,purple
216,255,0,en,yellow
255,0,108,en,pink
161,0,255,en,purpl
255,185,0,en,orange
255,92,0,en,orange
255,134,0,en,orange
255,90,0,en,rusty orange
43,0,255,en,royal blue
159,255,0,en,lime green
255,201,0,en,yellow
255,0,225,en,purple
255,0,173,en,pink
255,57,0,en,orange
206,0,255,en,purple
232,255,0,en,bright yellow
255,181,0,en,rusty yellow
255,0,124,en,dark pink
255,221,0,en,yellow
255,0,88,en,dark pink
255,0,17,en,red
237,0,255,en,purple
255,0,200,en,dark dink
255,0,56,en,red
120,255,0,en,light green
194,255,0,en,yellow
38,255,0,en,green
155,0,255,en,purple
255,0,161,en,pink
255,0,200,en,fusia
227,0,255,en,purple
255,0,239,en,fusia
189,255,0,en,neon green
137,255,0,en,neon vreen
255,167,0,en,orange
255,220,0,en,yellow
255,140,0,en,orange
255,0,66,en,pink red
255,105,0,en,orange
253,255,0,en,yellow
121,0,255,en,royal blue
78,255,0,en,neon green
255,0,131,en,pink
255,0,22,en,fire engine red
255,201,0,en,yellow
210,0,255,en,purple
255,40,0,en,red
255,0,89,en,lipstick pink
255,0,255,en,purple
255,98,0,en,orange
255,0,232,en,purple
236,255,0,en,yellow
255,0,194,en,pink
255,0,51,en,red
255,156,0,en,orange
255,0,132,en,pink
203,255,0,en,lemon
255,196,0,en,gold
103,255,0,en,lime green
154,255,0,en,lime green
110,0,255,en,purple
255,80,0,en,orange
190,0,255,en,purple
78,0,255,en,purple
255,0,162,en,hot pink
255,219,0,en,yellow
255,126,0,en,orange
255,0,12,en,red
255,0,111,en,pink
255,5,0,en,red
255,149,0,en,orange
255,109,0,en,orange
255,211,0,en,yellow
212,255,0,en,yellow
243,255,0,en,yellow
255,0,208,en,pink
255,0,146,en,pink
182,255,0,en,green
217,255,0,en,green
255,207,0,en,orange
255,22,0,en,red
255,0,248,en,magenta
255,0,55,en,pink red
255,156,0,en,orange
255,0,153,en,bright pink
171,255,0,en,green
235,255,0,en,yellow
255,0,215,en,pink
255,0,182,en,pink
255,0,107,en,magenta
255,217,0,en,yellow
184,0,255,en,purple
255,109,0,en,orange
49,255,0,en,green
69,0,255,en,blue
255,137,0,en,orange
141,0,255,en,purple
255,0,47,en,red
255,0,130,en,pink
255,0,117,en,hot pink
255,228,0,en,yellow
255,0,7,en,red
255,251,0,en,yellow
138,0,255,en,purple
200,0,255,en,violet
255,50,0,en,dark orange
255,0,183,en,hot pink
255,0,169,en,dark hot pink
255,196,0,en,gold orange
175,255,0,en,bright lime green
255,153,0,en,lightish orange
255,0,104,en,pink
255,90,0,en,orange
223,255,0,en,yellow green
245,0,255,en,brightish violet
255,0,64,en,rose pink
255,0,228,en,bright violet
255,132,0,en,orange
124,255,0,en,dark lime green
255,150,0,en,orange
255,0,73,en,magenta
118,0,255,en,purple
236,255,0,en,yellow
255,0,124,en,hot pink
255,236,0,en,goldenrod
255,72,0,en,red orange
255,194,0,en,golden
184,0,255,en,purple
181,255,0,en,lime
255,0,186,en,magenta
224,0,255,en,plum
255,0,36,en,red
255,0,152,en,hot pink
112,255,0,en,green
255,94,0,en,orange red
255,0,211,en,pink
255,160,0,en,goldenrod
255,0,96,en,hot pink
210,255,0,en,lime
255,234,0,en,yellow
255,0,222,en,magenta
255,161,0,en,light orange
255,0,119,en,light red
233,0,255,en,purple
255,22,0,en,red
255,0,148,en,pink
255,206,0,en,dirty yellow
255,133,0,en,orange
255,246,0,en,yellow
211,0,255,en,magenta
255,0,75,en,red
255,0,28,en,light red
255,96,0,en,orange
255,0,83,en,red
216,255,0,en,yellow green
133,0,255,en,purple
156,255,0,en,light lime
255,0,180,en,pink
106,255,0,en,lime
255,115,0,en,orange
255,0,252,en,purple
255,250,0,en,yellow
255,173,0,en,orange
255,0,168,en,pink
255,0,223,en,pink
121,255,0,en,green
255,135,0,en,orange
255,0,26,en,light red
117,255,0,en,green
156,255,0,en,yellow green
139,0,255,en,purple
255,171,0,en,orange
255,2,0,en,red
255,0,53,en,light red
255,220,0,en,light orange
255,142,0,en,orange
209,255,0,en,yellow green
251,255,0,en,yellow
206,0,255,en,magenta
68,0,255,en,dark purple
255,127,0,en,orange
255,0,198,en,pink
255,246,0,en,yellow
255,0,86,en,pink
255,0,32,en,red
255,234,0,en,yellow
255,0,223,en,pink
155,0,255,en,purple
255,0,249,en,pink
191,255,0,en,yellow green
165,255,0,en,green
255,0,166,en,pink
115,255,0,en,green
255,0,131,en,pink
255,0,71,en,red
255,177,0,en,orange
255,77,0,en,orange
255,202,0,en,yellow
255,111,0,en,orange
64,0,255,en,blue
194,0,255,en,purple
255,0,179,en,fuschia
164,255,0,en,light green
82,255,0,en,green
255,157,0,en,orange
255,125,0,en,dark orange
255,0,215,en,hot pink
255,198,0,en,yellow
255,52,0,en,red
255,242,0,en,yellow
211,255,0,en,light green
255,0,61,en,hot red
255,0,22,en,red
92,0,255,en,blue purple
255,0,164,en,magenta
255,0,122,en,hot pink
255,184,0,en,mustard
233,0,255,en,light purple
95,255,0,en,neon green
255,176,0,en,mustard
197,255,0,en,neon green
212,0,255,en,purple
255,0,244,en,mauve
255,62,0,en,red/orange
255,150,0,en,mustard
255,250,0,en,yellow
255,0,3,en,red
255,0,80,en,light red
255,0,187,en,mauve
255,83,0,en,light orange
255,0,107,en,pink
126,0,255,en,purple
255,218,0,en,yellow
255,0,167,en,mauve
78,0,255,en,purple
176,255,0,en,neon green
255,0,125,en,pink
182,255,0,en,lime green
255,229,0,en,danilion
200,255,0,en,light green
255,251,0,en,yellow
255,0,127,en,magenta
255,0,212,en,hot pink
158,0,255,en,purple
255,0,176,en,pink
100,255,0,en,green
255,0,154,en,hot pink
177,0,255,en,purple
240,0,255,en,magenta
255,168,0,en,orange
43,0,255,en,blue
255,97,0,en,orange
255,0,15,en,red
255,0,118,en,fucia
255,0,200,en,light purple
255,55,0,en,blood orange
207,255,0,en,yellow
139,255,0,en,puke green
171,0,255,en,purple
255,0,94,en,hot pink
255,245,0,en,yellow
193,255,0,en,yellow ochre
255,0,181,en,pink
146,255,0,en,green
255,0,254,en,dark pink
255,120,0,en,orange
255,106,0,en,red
255,212,0,en,warm yellow
255,0,149,en,warm pink
158,0,255,en,purple
255,0,191,en,purpley pink
255,110,0,en,orange
184,255,0,en,lime
255,162,0,en,gentle orange
209,255,0,en,limey yellow
240,0,255,en,purpley pink
204,0,255,en,purple
255,0,41,en,red
255,45,0,en,red
72,0,255,en,electric blue
255,0,222,en,pink
242,255,0,en,yellow
255,0,120,en,bright pink
255,0,69,en,red
255,0,95,en,pinkish red
255,150,0,en,orange
255,242,0,en,yellow
123,255,0,en,lime green
177,255,0,en,light green
255,62,0,en,red
255,0,36,en,dark red
118,255,0,en,lime green
255,0,79,en,pink
255,109,0,en,orange
255,0,209,en,pink
255,0,120,en,pink
144,255,0,en,neon green
142,0,255,en,purple
255,59,0,en,scarlett
12,255,0,en,lime green
255,0,74,en,cherry red
255,0,146,en,magenta
255,0,89,en,strawberry red
255,0,115,en,dark pink
243,255,0,en,yellow
255,0,1,en,red
255,221,0,en,dandelion
255,148,0,en,orange
255,0,177,en,magenta
255,0,254,en,fuchsia
102,255,0,en,lime green
213,255,0,en,chartreuse
255,167,0,en,orange
255,84,0,en,burnt orange
204,0,255,en,purple
255,197,0,en,mustard
255,0,221,en,magenta
255,0,52,en,red
255,251,0,en,yellow
255,64,0,en,red
255,0,206,en,pink
255,93,0,en,orange
255,200,0,en,yellow
255,182,0,en,orange
188,0,255,en,violet
123,255,0,en,green
255,134,0,en,orange
162,255,0,en,lime
87,0,255,en,dark blue
255,0,151,en,bright pink
255,224,0,en,yellow
230,0,255,en,magenta
255,0,10,en,true red
255,199,0,en,orange orange
255,109,0,en,orange red
255,171,0,en,orange
133,0,255,en,magenta
235,255,0,en,sick yellow
255,0,116,en,hot pink
255,0,179,en,hot pink
255,0,92,en,red
255,0,238,en,magenta
20,255,0,en,green
255,58,0,en,red
255,0,49,en,red
187,255,0,en,lime
215,0,255,en,fucsia
244,255,0,en,yellow
255,0,81,en,magenta
255,135,0,en,burnt orange
255,0,186,en,light purple
255,0,169,en,magenta
81,0,255,en,blue
255,0,36,en,red
132,0,255,en,purple
255,110,0,en,amber
255,0,77,en,red purple
229,255,0,en,yellow
173,255,0,en,lime green
255,185,0,en,dark yellow
126,255,0,en,neon green
255,223,0,en,yellow
255,0,119,en,light purple
255,0,217,en,magenta
255,78,0,en,burnt sienna
248,0,255,en,electric purple
255,174,0,en,dark yellow
255,0,93,en,hot pink
255,84,0,en,orange
217,255,0,en,neon yellow
255,0,230,en,magenta
52,255,0,en,neon green
255,124,0,en,orange
237,0,255,en,magenta
144,255,0,en,spring green
255,69,0,en,red orange
255,0,133,en,hot pink
255,163,0,en,tangerine
255,0,163,en,hot pink
255,0,200,en,hot pink
212,0,255,en,neon purple
236,255,0,en,yellow
255,0,32,en,red
255,224,0,en,marigold
255,0,62,en,red
255,204,0,en,gold
158,0,255,en,purple
255,0,138,en,pinkish
255,0,213,en,something
255,251,0,en,yellow
67,0,255,en,blue
255,208,0,en,gold
255,131,0,en,orange
201,255,0,en,yellow
175,0,255,en,purple
255,0,74,en,red
255,0,23,en,red
255,0,91,en,pink
255,0,194,en,pink
96,0,255,en,blue
228,0,255,en,purple
255,74,0,en,orange
255,156,0,en,orange
255,0,166,en,pink
255,215,0,en,yellow
255,104,0,en,orange
156,255,0,en,green
88,255,0,en,green
255,0,206,en,magenta
215,255,0,en,yellow
255,110,0,en,orange
255,0,91,en,fuchsia
255,146,0,en,tangerine
218,0,255,en,magenta
255,212,0,en,gold
79,255,0,en,lime green
255,0,245,en,magenta
255,159,0,en,tangerine
255,0,61,en,crimson
255,0,14,en,red
255,0,136,en,fuchsia
255,18,0,en,red
246,0,255,en,purple
94,0,255,en,violet
236,255,0,en,yellow
255,205,0,en,gold
255,0,174,en,fuchsia
158,255,0,en,chartreuse
255,0,16,en,red
255,113,0,en,orange
255,0,138,en,hot pink
255,233,0,en,yellow
255,147,0,en,orange
113,0,255,en,purple
255,0,156,en,magenta
255,184,0,en,amber
217,255,0,en,yellow green
117,255,0,en,green
255,0,199,en,fuchsia
234,255,0,en,yellow
219,0,255,en,purple
255,0,78,en,red
255,0,221,en,fuchsia
209,0,255,en,purple
153,255,0,en,green
255,165,0,en,orange
255,0,87,en,red
255,38,0,en,red
255,159,0,en,orange
128,0,255,en,purple
219,0,255,en,dark pink
255,191,0,en,goldenrod
255,0,191,en,magenta
255,0,93,en,dark pink
204,0,255,en,purple
255,238,0,en,yellow
171,255,0,en,highlighter green
255,0,153,en,dark pink
36,255,0,en,light green
255,0,47,en,red
255,0,77,en,red pink
217,255,0,en,yellowgreen
255,247,0,en,yellow
125,255,0,en,lime green
255,48,0,en,redorange
255,94,0,en,orange
255,0,112,en,dark pink
255,0,218,en,magenta
255,125,0,en,orange
75,0,255,en,royal purple
255,0,13,en,red
229,0,255,en,purple
255,77,0,en,red
255,0,70,en,red
157,255,0,en,light green
239,255,0,en,yellow
255,181,0,en,orange
191,0,255,en,purple
255,0,245,en,pink
126,0,255,en,purple
255,200,0,en,orange
255,0,86,en,red
255,0,204,en,pink
255,0,115,en,red
255,99,0,en,orange
229,255,0,en,yellow
255,227,0,en,yellow
80,255,0,en,green
255,136,0,en,orange
255,134,0,en,orange
128,255,0,en,green
255,0,16,en,red
255,113,0,en,orange
255,204,0,en,yellow
190,0,255,en,purple
255,33,0,en,red
255,176,0,en,light orange
255,0,230,en,pink
255,0,165,en,dark pink
255,0,142,en,dark pink
144,255,0,en,green
239,0,255,en,pink
128,0,255,en,purple
198,255,0,en,light green
255,0,203,en,dark pink
255,245,0,en,yellow
255,0,58,en,red
255,217,0,en,light orange
255,0,243,en,pink
240,255,0,en,yellow
255,204,0,en,yellow
255,20,0,en,red
84,255,0,en,green
184,0,255,en,purple
255,0,100,en,pink
255,0,255,en,magenta
255,0,209,en,pink
255,0,55,en,red
185,255,0,en,yellow green
255,0,148,en,pink
228,255,0,en,yellow
255,154,0,en,orange
156,0,255,en,magenta
255,91,0,en,orange
255,0,7,en,red
63,0,255,en,blue
255,0,135,en,pink
255,123,0,en,orange
255,221,0,en,yellow
206,255,0,en,yellow
139,0,255,en,purple
255,0,141,en,pink
126,255,0,en,green
255,166,0,en,orange
50,0,255,en,dark blue
255,77,0,en,red
255,0,232,en,hot pink
255,0,149,en,pink
255,102,0,en,orange
246,0,255,en,magenta
255,210,0,en,gold
255,74,0,en,red orange
131,0,255,en,purple
207,255,0,en,neon yellow
255,149,0,en,orange
98,255,0,en,green
255,0,80,en,light red
156,255,0,en,yellow green
174,0,255,en,violet
255,0,10,en,red
255,233,0,en,gold
255,0,129,en,red
255,175,0,en,orange
255,0,206,en,magenta
255,251,0,en,yellow
255,0,82,en,red
255,168,0,en,mandarin orange
255,186,0,en,orange
255,0,94,en,strawberry pink
255,136,0,en,orange
252,255,0,en,daisy yellow
255,0,193,en,hot pink
255,0,254,en,pink
93,0,255,en,blue
255,237,0,en,yellow
255,0,74,en,pink
103,255,0,en,green
255,0,167,en,pink
255,21,0,en,red
198,0,255,en,purple
255,0,220,en,pink
255,0,141,en,pink
255,102,0,en,orange
255,0,31,en,red
207,255,0,en,lime green
184,255,0,en,lime green
205,255,0,en,lime green
255,186,0,en,ochre
255,0,247,en,magenta
255,170,0,en,orange
255,0,139,en,puce
142,0,255,en,violet
255,142,0,en,orange
255,0,235,en,magenta
255,13,0,en,scarlet
255,238,0,en,yellow
165,0,255,en,purple
255,0,66,en,raspberry red
255,0,19,en,red
252,255,0,en,yellow
179,255,0,en,apple green
255,0,144,en,puce
255,102,0,en,burnt orange
255,0,198,en,puce
65,0,255,en,royal blue
255,0,96,en,raspberry red
110,255,0,en,lime green
151,0,255,en,violet
255,0,42,en,red
255,28,0,en,red
255,0,63,en,red
255,128,0,en,orange
78,255,0,en,green
209,0,255,en,purple
255,0,206,en,purple
255,0,32,en,red
197,255,0,en,lime green
255,189,0,en,orange
255,161,0,en,orange
255,0,224,en,purple
255,140,0,en,orange
87,255,0,en,lime green
255,0,146,en,pink
255,0,145,en,pink
255,0,103,en,pink
255,165,0,en,orange
255,28,0,en,red
76,0,255,en,blue
236,0,255,en,pink
90,255,0,en,green
255,0,192,en,pink
255,0,223,en,purple
255,0,75,en,red
255,0,31,en,red
119,0,255,en,purple
235,255,0,en,yellow
255,119,0,en,orange
204,0,255,en,purple
255,0,116,en,pink
255,240,0,en,yellow
255,183,0,en,orange
255,132,0,en,orange
223,255,0,en,yellow
160,255,0,en,green
255,0,75,en,raspberry
255,0,185,en,flamingo
255,0,38,en,red
255,171,0,en,macaroni
191,255,0,en,lime
255,137,0,en,orange
255,0,218,en,magenta
255,24,0,en,brick red
127,0,255,en,purple
195,0,255,en,magenta
137,255,0,en,boogie
244,255,0,en,un mellow yellow
255,193,0,en,macaroni
255,217,0,en,golden yellow
255,0,128,en,mauvelous
255,0,163,en,razzle dazzle rose
255,0,100,en,fuzzy wuzzy
255,95,0,en,burnt orange
231,0,255,en,"almost, but not quite royal purple"
78,255,0,en,bright yellow green
255,0,100,en,magenta
120,0,255,en,taki purple
98,255,0,en,chartreuse
255,205,0,en,university yellow
255,48,0,en,cherry red
244,255,0,en,highlighter yellow
255,169,0,en,marigold
255,146,0,en,autumn
212,255,0,en,chartreuse
255,0,56,en,strawberry red
255,0,218,en,magenta
255,237,0,en,yellow
255,0,166,en,magenta
180,0,255,en,neon violet
255,112,0,en,orange
146,255,0,en,chartreuse
227,0,255,en,neon pink purple
255,0,113,en,hot pink
61,0,255,en,royal blue
255,0,185,en,magenta
255,0,30,en,cherry red
218,0,255,en,violet
255,203,0,en,mustard yellow
66,0,255,en,deep blue
150,0,255,en,indigo
244,255,0,en,lemon yellow
255,0,133,en,hot pink
255,0,16,en,bright red
255,0,234,en,neon pink
255,94,0,en,hot orange
255,0,101,en,cherry red
249,0,255,en,fuchsia
141,255,0,en,neon lime
255,0,146,en,hot pink
255,0,181,en,neon pink
104,255,0,en,neon green
255,0,68,en,red
255,36,0,en,red red
255,224,0,en,medium yellow
191,255,0,en,citron
255,155,0,en,fire orange
255,134,0,en,dark orange
255,0,29,en,red
255,44,0,en,red
255,0,54,en,red
253,0,255,en,purple
255,155,0,en,orange
255,0,84,en,magenta
255,0,118,en,magenta
199,0,255,en,purple
255,0,144,en,pink
255,138,0,en,orange
71,255,0,en,lime green
255,0,202,en,purple/pink
255,213,0,en,yellow
144,255,0,en,lime green
255,250,0,en,yellow
255,98,0,en,burnt orange
255,203,0,en,mustard
202,255,0,en,lime green
128,0,255,en,purple
255,0,239,en,purple
167,0,255,en,purple
255,0,168,en,pink
113,0,255,en,blue
136,255,0,en,green
193,255,0,en,lime green
255,102,0,en,orange
255,0,67,en,red
255,68,0,en,red orange
255,0,82,en,pink
255,178,0,en,orange
255,0,226,en,pink
255,142,0,en,orange
255,0,24,en,red
88,255,0,en,green
255,194,0,en,orange
247,255,0,en,yellow
255,0,136,en,pink
255,0,203,en,pink
239,0,255,en,pink
255,123,0,en,pumpkin orange
149,255,0,en,celery green
255,0,217,en,pink
255,0,138,en,fushia
255,0,170,en,lipstick pink
127,255,0,en,spring green
255,179,0,en,yellow orange
255,0,79,en,hot pink
255,198,0,en,sunflower
212,0,255,en,lilac
255,85,0,en,halloween orange
255,0,47,en,fingernail polish pink
255,235,0,en,bright yellow
255,0,249,en,sunset pink
255,42,0,en,red orange
255,246,0,en,banana yellow
221,255,0,en,yellow
255,0,181,en,middle pink
162,0,255,en,purple
255,0,99,en,cupcake pink
186,255,0,en,green yellow
255,0,172,en,pink
233,0,255,en,magenta
255,0,88,en,red
255,93,0,en,orange
70,255,0,en,lime green
255,201,0,en,gold
255,0,45,en,brick red
255,0,235,en,magenta
27,255,0,en,green
255,0,77,en,red pink
255,70,0,en,red
71,0,255,en,lavander
255,167,0,en,orange
255,254,0,en,yellow
97,0,255,en,deep blue
255,142,0,en,orange
218,0,255,en,purple
255,0,209,en,magenta
168,255,0,en,lime
255,227,0,en,gold
206,0,255,en,violet
255,189,0,en,light orange
255,151,0,en,orange
255,0,139,en,pink
255,40,0,en,red
255,169,0,en,mango
68,0,255,en,dark blue
225,255,0,en,yellow
255,229,0,en,mustard
255,0,228,en,bright pink
253,0,255,en,pink
255,0,69,en,red
114,0,255,en,purple
255,0,17,en,red
255,255,0,en,yellow
255,101,0,en,orange
129,255,0,en,green
255,0,157,en,pink
255,0,104,en,pink
176,255,0,en,yellowish green
255,0,178,en,pink
255,0,205,en,magenta
255,3,0,en,red
255,157,0,en,orange
255,202,0,en,yellow
212,0,255,en,purple
153,0,255,en,purple
226,0,255,en,magenta
255,229,0,en,yellow
255,0,228,en,pink
255,0,2,en,red
255,121,0,en,orange
255,0,60,en,red
255,0,134,en,pink
193,255,0,en,green yellow
234,255,0,en,yellow
255,0,152,en,pink
255,93,0,en,orange
255,0,107,en,brick red
104,255,0,en,lime green
186,0,255,en,purple
255,0,117,en,red
255,0,68,en,red
255,172,0,en,orange
255,123,0,en,orange
119,255,0,en,green
204,255,0,en,neon
255,222,0,en,yellow orange
255,0,47,en,red
255,206,0,en,gold
176,255,0,en,neon
255,62,0,en,red
255,87,0,en,red
255,0,180,en,pink
122,0,255,en,purple
255,0,243,en,purple
254,0,255,en,purple
255,0,92,en,red
255,0,171,en,red
255,246,0,en,yellow
255,0,179,en,pink
255,129,0,en,orange
131,0,255,en,violet
255,85,0,en,red orange
182,0,255,en,magenta
255,197,0,en,mustard yellow
255,39,0,en,red
225,255,0,en,lime
255,0,53,en,red
255,0,47,en,red
160,255,0,en,green
255,0,111,en,pink
26,0,255,en,royal blue
255,0,91,en,red
249,255,0,en,yellow
255,0,244,en,magenta
227,0,255,en,violet
255,0,169,en,pink
45,255,0,en,neon green
255,177,0,en,orange
255,193,0,en,dark yellow
255,0,82,en,dark pink
254,255,0,en,yellow
255,0,135,en,hot pink
213,0,255,en,purple
255,157,0,en,dark yellow
255,0,74,en,pink
255,0,223,en,pink
255,0,40,en,red
255,0,252,en,magenta
255,0,182,en,pink
79,0,255,en,dark blue
255,58,0,en,orange
132,0,255,en,purple
255,0,160,en,pink
255,119,0,en,orange
255,238,0,en,yellow
176,255,0,en,gda
130,255,0,en,gasg
255,140,0,en,asgsag
225,255,0,en,agsg
255,0,45,en,red
164,255,0,en,lime green
61,255,0,en,neon green
255,149,0,en,dark orange
255,0,223,en,neon purple
195,255,0,en,green yellow
255,209,0,en,orange
255,179,0,en,orange
255,0,135,en,hot pink
178,0,255,en,purple
37,0,255,en,blue
255,0,62,en,red
225,0,255,en,purple
255,1,0,en,red
255,0,208,en,magenta
234,255,0,en,yellow
142,0,255,en,purple
255,0,96,en,dark pink
255,97,0,en,orange
255,0,144,en,hot pink
