r,g,b,lang_code,human_raw,human_norm,human_min
138,96,16,en,light brown,light brown,lightbrown
96,69,31,en,dark brown,dark brown,darkbrown
253,65,79,en,redish pink,redish pink,reddishpink
160,234,95,en,gross yellow green,gross yellow green,grossyellowgreen
114,2,82,en,dark purple,dark purple,darkpurple
8,18,136,en,royal blue,royal blue,royalblue
84,142,7,en,light forest green,light forest green,lightforestgreen
119,133,56,en,olive,olive,olive
168,112,52,en,light brown,light brown,lightbrown
48,3,237,en,brilliant blue,brilliant blue,brilliantblue
7,159,210,en,cyan,cyan,cyan
193,115,11,en,rustic orange,rustic orange,rusticorange
208,93,62,en,burnt sienna,burnt sienna,burntsienna
236,188,197,en,pale pink,pale pink,palepink
222,240,5,en,yellow-green,yellow green,yellowgreen
184,154,190,en,dusty purple,dusty purple,dustypurple
147,98,78,en,brown,brown,brown
103,83,31,en,dark army green,dark army green,darkarmygreen
155,144,90,en,greenish tan,greenish tan,greenishtan
132,202,150,en,sage,sage,sage
112,180,80,en,meadow,meadow,meadow
134,70,54,en,cacao,cacao,cacao
21,92,199,en,royal blue,royal blue,royalblue
18,190,221,en,cyan,cyan,cyan
195,206,126,en,ugly green,ugly green,uglygreen
121,129,131,en,damp pavement,damp pavement,damppavement
146,68,255,en,bright purple,bright purple,brightpurple
230,75,14,en,vermillion,vermillion,vermillion
222,124,41,en,Burnt orange,burnt orange,burntorange
100,30,156,en,Purple,purple,purple
131,158,212,en,Corn flower blue,corn flower blue,cornflowerblue
128,140,235,en,Periwinkle,periwinkle,periwinkle
163,70,143,en,Magenta,magenta,magenta
91,37,72,en,Maroon,maroon,maroon
129,255,161,en,Melon green,melon green,melongreen
23,28,62,en,Deep navy,deep navy,deepnavy
39,162,148,en,Teal,teal,teal
24,0,232,en,Cobalt,cobalt,cobalt
118,167,88,en,Sage green,sage green,sagegreen
113,141,2,en,Medium yellow green,medium yellow green,mediumyellowgreen
15,180,216,en,Blue teal,blue teal,blueteal
39,98,245,en,Royal blue,royal blue,royalblue
46,254,54,en,Lime green,lime green,limegreen
210,177,66,en,Yellow tan,yellow tan,yellowtan
237,214,144,en,Beige,beige,beige
162,204,58,en,Chartreuse,chartreuse,chartreuse
3,204,162,en,Turquoise,turquoise,turquoise
244,247,243,en,Off white,off white,offwhite
251,168,220,en,Pink,pink,pink
150,248,239,en,Mint,mint,mint
253,44,100,en,Hot pink,hot pink,hotpink
153,18,144,en,Orchid,orchid,orchid
226,26,23,en,Tomato red,tomato red,tomatored
91,48,44,en,Dark brown,dark brown,darkbrown
81,55,208,en,Purplish blue,purplish blue,purplishblue
67,87,124,en,Grey teal,grey teal,grayteal
26,198,89,en,Grass green,grass green,grassgreen
30,106,54,en,Forrest green,forrest green,forestgreen
220,162,93,en,Camel tan,camel tan,cameltan
48,127,147,en,Blue teal,blue teal,blueteal
24,46,119,en,Navy,navy,navy
209,99,108,en,Dusty rose,dusty rose,dustyrose
222,122,218,en,Lavender,lavender,lavender
123,130,114,en,Moss green,moss green,mossgreen
79,63,111,en,midnight blue,midnight blue,midnightblue
121,14,33,en,burnt umber,burnt umber,burntumber
41,52,8,en,dark green,dark green,darkgreen
230,86,30,en,tomato,tomato,tomato
163,130,45,en,olive,olive,olive
76,205,69,en,cactus,cactus,cactus
214,78,63,en,pasta sauce red,pasta sauce red,pastasaucered
216,179,179,en,oyster,oyster,oyster
230,204,249,en,light purple,light purple,lightpurple
79,118,215,en,royal blue,royal blue,royalblue
213,167,18,en,khaki,khaki,khaki
177,237,14,en,lime,lime,lime
17,2,173,en,Navy blue,navy blue,navyblue
135,128,142,en,gray,gray,gray
24,219,241,en,teal,teal,teal
122,191,226,en,sky,sky,sky
128,158,9,en,grass,grass,grass
167,34,191,en,purple,purple,purple
117,145,116,en,night fog,night fog,nightfog
139,42,2,en,brown,brown,brown
36,93,22,en,pine forest,pine forest,pineforest
185,3,78,en,vagina,vagina,vagina
19,22,12,en,dark blue,dark blue,darkblue
91,29,140,en,night sky,night sky,nightsky
133,32,237,en,royal blue,royal blue,royalblue
20,139,78,en,forest green,forest green,forestgreen
62,96,94,en,dark green,dark green,darkgreen
133,68,42,en,burnt umber,burnt umber,burntumber
170,113,174,en,lavender,lavender,lavender
219,198,120,en,desert,desert,desert
216,31,180,en,purple,purple,purple
102,253,181,en,pale green,pale green,palegreen
68,200,155,en,ocean,ocean,ocean
130,81,3,en,burnt umber,burnt umber,burntumber
221,213,39,en,vomit,vomit,vomit
3,250,127,en,Bright green,bright green,brightgreen
127,175,100,en,Army green,army green,armygreen
227,16,64,en,Cool red,cool red,coolred
14,50,224,en,Cool Dark blue,cool dark blue,cooldarkblue
126,98,43,en,Khaki,khaki,khaki
196,58,5,en,Brownish orange,brownish orange,brownishorange
135,175,246,en,Baby blue,baby blue,babyblue
107,249,86,en,Light green,light green,lightgreen
156,14,172,en,Purple,purple,purple
56,4,0,en,Dark brown,dark brown,darkbrown
200,210,13,en,Lime green,lime green,limegreen
95,83,129,en,Grayish purple,grayish purple,grayishpurple
171,127,188,en,Purple,purple,purple
65,157,150,en,Teal,teal,teal
9,209,201,en,Cyan,cyan,cyan
36,154,63,en,Dark green,dark green,darkgreen
233,159,9,en,Orange,orange,orange
179,110,237,en,Purple,purple,purple
252,180,102,en,Orange,orange,orange
151,143,243,en,Purple,purple,purple
198,184,166,en,Gray,gray,gray
191,235,97,en,Lime green,lime green,limegreen
180,98,84,en,Chestnut brown,chestnut brown,chestnutbrown
219,126,61,en,Orange,orange,orange
123,1,19,en,Maroon,maroon,maroon
28,93,10,en,Dark green,dark green,darkgreen
244,96,79,en,Coral,coral,coral
182,64,85,en,Red,red,red
215,136,152,en,Dusty pink,dusty pink,dustypink
203,252,32,en,Lime green,lime green,limegreen
66,172,7,en,Green,green,green
242,91,134,en,Pink,pink,pink
155,67,130,en,Dark purple,dark purple,darkpurple
86,111,73,en,Dark green,dark green,darkgreen
127,225,182,en,Pastel green,pastel green,pastelgreen
244,130,58,en,Orange,orange,orange
234,154,199,en,Pink,pink,pink
115,150,59,en,Green,green,green
64,76,115,en,Dark Blue,dark blue,darkblue
21,3,173,en,Blue,blue,blue
175,70,146,en,Violet,violet,violet
5,107,212,en,Light Blue,light blue,lightblue
145,149,203,en,Sky blue,sky blue,skyblue
84,233,124,en,Bright Green,bright green,brightgreen
235,51,242,en,Bright purple,bright purple,brightpurple
97,205,203,en,Turquoise,turquoise,turquoise
170,89,105,en,Maroon,maroon,maroon
28,117,31,en,green,green,green
94,29,244,en,blue,blue,blue
127,240,191,en,green,green,green
225,103,187,en,pink,pink,pink
128,118,118,en,gray,gray,gray
130,177,148,en,light green,light green,lightgreen
12,44,113,en,darker blue,darker blue,darkerblue
80,15,169,en,purple,purple,purple
102,50,151,en,light purple,light purple,lightpurple
247,196,239,en,light pink,light pink,lightpink
151,201,125,en,light green,light green,lightgreen
59,177,240,en,light blue,light blue,lightblue
71,170,42,en,green,green,green
136,175,223,en,periwinkle,periwinkle,periwinkle
144,133,97,en,brown,brown,brown
202,106,174,en,magenta,magenta,magenta
206,179,245,en,lilac,lilac,lilac
132,17,254,en,Electric purple,electric purple,electricpurple
225,75,76,en,red,red,red
173,209,124,en,light green,light green,lightgreen
158,221,7,en,bright green,bright green,brightgreen
136,71,34,en,auburn,auburn,auburn
159,153,29,en,Chartreuse,chartreuse,chartreuse
44,136,219,en,blue,blue,blue
133,132,100,en,Brown,brown,brown
40,217,128,en,Light green,light green,lightgreen
122,62,97,en,Dark purple,dark purple,darkpurple
37,123,11,en,Dark green,dark green,darkgreen
179,109,176,en,Lavender,lavender,lavender
23,56,33,en,Black,black,black
212,70,14,en,Orange,orange,orange
172,47,252,en,Purple,purple,purple
243,124,137,en,Coral,coral,coral
41,148,157,en,Blue,blue,blue
173,155,54,en,Dark yellow,dark yellow,darkyellow
13,221,86,en,Lime green,lime green,limegreen
243,137,157,en,pink,pink,pink
215,239,112,en,yellow,yellow,yellow
19,201,125,en,green,green,green
136,215,225,en,blue,blue,blue
27,84,78,en,dark green,dark green,darkgreen
158,76,15,en,brown,brown,brown
140,79,234,en,purple,purple,purple
225,104,193,en,magenta,magenta,magenta
200,185,134,en,tan,tan,tan
228,187,254,en,purple,purple,purple
145,12,8,en,mahogany,mahogany,mahogany
38,158,104,en,green,green,green
94,226,151,en,Mint,mint,mint
169,148,208,en,Lavender,lavender,lavender
97,6,73,en,Plum,plum,plum
55,51,78,en,Navy Blue,navy blue,navyblue
241,48,120,en,Magenta,magenta,magenta
115,81,49,en,Coffee,coffee,coffee
231,199,156,en,Beige,beige,beige
173,139,62,en,Yellow Brown,yellow brown,yellowbrown
2,49,248,en,Royal Blue,royal blue,royalblue
99,203,244,en,Sky Blue,sky blue,skyblue
197,143,104,en,Tan,tan,tan
34,18,234,en,Dark Blue,dark blue,darkblue
118,55,204,en,Purple,purple,purple
169,147,29,en,Gold,gold,gold
171,200,23,en,Dark yellow,dark yellow,darkyellow
73,180,145,en,Green,green,green
135,20,148,en,Violet,violet,violet
11,136,18,en,Green,green,green
125,250,43,en,Lime,lime,lime
195,225,117,en,Pale green,pale green,palegreen
176,106,81,en,Dark orange,dark orange,darkorange
63,145,162,en,Blue,blue,blue
185,164,136,en,Tan,tan,tan
12,245,162,en,turquoise,turquoise,turquoise
88,188,50,en,green,green,green
54,122,189,en,blue,blue,blue
177,101,80,en,orange kinda,orange kinda,orangekinda
202,244,189,en,light green,light green,lightgreen
132,103,235,en,purple kinda,purple kinda,purplekinda
44,220,18,en,neon green,neon green,neongreen
150,102,164,en,purple,purple,purple
251,19,214,en,bright pink,bright pink,brightpink
123,154,197,en,light blue,light blue,lightblue
125,159,4,en,dark green,dark green,darkgreen
165,12,17,en,red,red,red
45,111,242,en,Blue,blue,blue
65,244,213,en,Sky blue,sky blue,skyblue
240,226,176,en,Beige,beige,beige
45,27,74,en,Dark purple,dark purple,darkpurple
250,201,246,en,Pink,pink,pink
168,111,93,en,Brown,brown,brown
154,135,179,en,Dark lavender,dark lavender,darklavender
73,92,158,en,Faded blue,faded blue,fadedblue
95,32,28,en,Dark red,dark red,darkred
194,229,214,en,Light steel,light steel,lightsteel
133,218,110,en,Line green,line green,limegreen
92,70,44,en,Dark Brown,dark brown,darkbrown
18,1,133,en,dark blue,dark blue,darkblue
23,233,87,en,green,green,green
185,187,161,en,beige,beige,beige
13,78,52,en,forest green,forest green,forestgreen
113,235,152,en,mint green,mint green,mintgreen
39,161,102,en,sea green,sea green,seagreen
168,119,164,en,lilac,lilac,lilac
138,102,209,en,purple,purple,purple
228,30,229,en,magenta,magenta,magenta
79,111,52,en,olive green,olive green,olivegreen
248,224,114,en,pastel yellow,pastel yellow,pastelyellow
233,165,139,en,peach,peach,peach
41,76,242,en,True Blue,true blue,trueblue
233,201,219,en,Baby Pink,baby pink,babypink
15,154,75,en,Forest Green,forest green,forestgreen
229,54,52,en,Blood Red,blood red,bloodred
70,132,125,en,Blue Green,blue green,bluegreen
108,218,36,en,Yellow Green,yellow green,yellowgreen
127,252,124,en,Light Green,light green,lightgreen
109,130,220,en,Periwinkle,periwinkle,periwinkle
241,169,52,en,Tangerine,tangerine,tangerine
131,130,2,en,Wheat,wheat,wheat
112,115,46,en,Monkey Vomit Green,monkey vomit green,monkeyvomitgreen
154,85,180,en,Purple,purple,purple
194,242,111,en,light green,light green,lightgreen
235,197,111,en,orange,orange,orange
34,69,109,en,midnight blue,midnight blue,midnightblue
178,139,97,en,brown,brown,brown
10,170,198,en,light blue,light blue,lightblue
46,91,248,en,blue,blue,blue
185,21,219,en,purple no pink,purple no pink,purplenopink
221,19,98,en,pink and also purple,pink and also purple,pinkandalsopurple
108,72,61,en,brown (darker),brown (darker),browndarker
235,166,175,en,pastel pink,pastel pink,pastelpink
36,14,7,en,brown closer to black,brown closer to black,brownclosertoblack
210,189,7,en,mustard,mustard,mustard
29,113,174,en,blue,blue,blue
51,146,10,en,green,green,green
196,210,27,en,yellow,yellow,yellow
190,8,136,en,purple,purple,purple
34,78,170,en,blue,blue,blue
34,16,49,en,navy blue,navy blue,navyblue
7,26,204,en,blue,blue,blue
251,161,88,en,orange,orange,orange
133,198,140,en,green,green,green
203,22,215,en,purple,purple,purple
152,146,44,en,kaka brown,kaka brown,kakabrown
67,97,12,en,green,green,green
39,40,203,en,Blue,blue,blue
229,167,169,en,Flesh,flesh,flesh
226,138,94,en,Orange,orange,orange
117,172,23,en,Green,green,green
239,108,176,en,Pink,pink,pink
158,5,109,en,Dark purple,dark purple,darkpurple
186,50,80,en,Red,red,red
198,28,198,en,Purple,purple,purple
231,27,151,en,Bright ping,bright ping,brightping
55,1,101,en,Dark purple,dark purple,darkpurple
71,192,174,en,Perry the platypus,perry the platypus,perrytheplatypus
14,221,255,en,Sky blue,sky blue,skyblue
64,55,24,en,Turquoise,turquoise,turquoise
180,48,55,en,Red,red,red
142,33,79,en,Deep red,deep red,deepred
32,103,75,en,Dark Green,dark green,darkgreen
207,235,173,en,Pastel green,pastel green,pastelgreen
134,115,226,en,Pastel Purple,pastel purple,pastelpurple
119,103,50,en,Gold,gold,gold
244,12,58,en,Bright Red,bright red,brightred
10,98,21,en,Dark Green,dark green,darkgreen
19,28,73,en,Dark Blue,dark blue,darkblue
158,104,152,en,Pastel purple,pastel purple,pastelpurple
156,164,173,en,Grey,grey,gray
225,65,170,en,Hot Pink,hot pink,hotpink
187,83,101,en,Dark Pink,dark pink,darkpink
139,14,178,en,Purple,purple,purple
229,119,105,en,Salmon,salmon,salmon
137,40,36,en,Maroon,maroon,maroon
17,7,173,en,Royal Blue,royal blue,royalblue
28,166,9,en,Deep Green,deep green,deepgreen
58,232,225,en,Teal,teal,teal
207,4,205,en,Magenta,magenta,magenta
54,101,51,en,Forest Green,forest green,forestgreen
187,249,86,en,Light Green,light green,lightgreen
192,190,46,en,Wheat,wheat,wheat
18,200,217,en,light blue,light blue,lightblue
148,34,108,en,magenta,magenta,magenta
235,136,146,en,pink,pink,pink
31,130,162,en,cobalt,cobalt,cobalt
61,245,235,en,turquoise,turquoise,turquoise
54,19,39,en,burgundy,burgundy,burgundy
161,149,161,en,grey,grey,gray
237,204,151,en,tan,tan,tan
33,32,98,en,royal purple,royal purple,royalpurple
157,183,6,en,olive green,olive green,olivegreen
208,57,195,en,pink purple,pink purple,pinkpurple
83,56,240,en,indigo,indigo,indigo
151,241,66,en,green,green,green
47,78,216,en,blue,blue,blue
124,39,137,en,purple,purple,purple
42,227,190,en,teil,teil,teal
59,76,42,en,forest green,forest green,forestgreen
243,70,205,en,pink,pink,pink
101,153,74,en,green,green,green
130,98,41,en,brown,brown,brown
5,140,249,en,blue,blue,blue
230,84,24,en,orange,orange,orange
178,68,82,en,red,red,red
107,172,157,en,blue,blue,blue
179,196,57,en,lime green,lime green,limegreen
163,196,149,en,mint green,mint green,mintgreen
63,50,119,en,indigo,indigo,indigo
194,20,167,en,fuschia,fuschia,fuchsia
93,177,204,en,teal,teal,teal
67,33,155,en,violet,violet,violet
168,162,178,en,grey,grey,gray
182,79,240,en,neon purple,neon purple,neonpurple
179,234,38,en,neon green,neon green,neongreen
4,57,48,en,forest green,forest green,forestgreen
250,170,89,en,orange,orange,orange
222,157,240,en,lavender,lavender,lavender
1,96,21,en,emerald green,emerald green,emeraldgreen
58,102,170,en,royal blue,royal blue,royalblue
80,206,9,en,slime green,slime green,slimegreen
74,54,221,en,neon violet,neon violet,neonviolet
212,171,147,en,blush pink,blush pink,blushpink
65,89,46,en,dark green,dark green,darkgreen
117,131,6,en,vomit green,vomit green,vomitgreen
12,221,246,en,aqua,aqua,aqua
6,118,246,en,blue,blue,blue
181,254,213,en,mint green,mint green,mintgreen
105,47,31,en,maroon,maroon,maroon
160,214,107,en,light green,light green,lightgreen
5,18,14,en,black,black,black
172,98,185,en,magenta,magenta,magenta
163,65,84,en,brick red,brick red,brickred
98,73,9,en,poop,poop,poop
223,130,129,en,rose,rose,rose
199,22,78,en,pinkish red,pinkish red,pinkishred
75,167,27,en,green,green,green
62,118,108,en,aqua,aqua,aqua
206,159,14,en,mustard yellow,mustard yellow,mustardyellow
145,106,96,en,taupe,taupe,taupe
71,18,29,en,burgundy,burgundy,burgundy
93,63,96,en,purple,purple,purple
104,167,140,en,teal,teal,teal
87,71,61,en,brown,brown,brown
43,84,115,en,prussian blue,prussian blue,prussianblue
28,45,120,en,indigo,indigo,indigo
227,171,104,en,yellow ochre,yellow ochre,yellowochre
25,188,197,en,turquoise,turquoise,turquoise
175,18,229,en,fuchsia,fuchsia,fuchsia
108,167,202,en,blue,blue,blue
135,27,74,en,maroon,maroon,maroon
145,146,151,en,gray,gray,gray
187,220,249,en,sky blue,sky blue,skyblue
125,162,150,en,Sage,sage,sage
173,164,36,en,Ecru,ecru,ecru
49,46,50,en,Black,black,black
144,67,40,en,Brown,brown,brown
198,215,249,en,Baby Blue,baby blue,babyblue
6,70,134,en,Navy Blue,navy blue,navyblue
249,13,177,en,hot pink,hot pink,hotpink
225,183,188,en,dusty rose,dusty rose,dustyrose
159,126,77,en,mocha,mocha,mocha
107,238,40,en,neon green,neon green,neongreen
186,34,37,en,Crimson,crimson,crimson
13,121,213,en,Ocean Blue,ocean blue,oceanblue
90,161,134,en,teal,teal,teal
190,177,235,en,lilac purple,lilac purple,lilacpurple
98,136,196,en,blue,blue,blue
206,73,222,en,pinkish purple,pinkish purple,pinkishpurple
36,83,98,en,deep blue,deep blue,deepblue
100,129,59,en,olive green,olive green,olivegreen
138,140,246,en,purple,purple,purple
85,89,80,en,gray,gray,gray
236,170,164,en,pink,pink,pink
82,74,130,en,dark purple,dark purple,darkpurple
153,27,134,en,purple,purple,purple
191,129,5,en,mustard yellow,mustard yellow,mustardyellow
40,159,128,en,green,green,green
72,114,222,en,blue,blue,blue
1,23,190,en,royal,royal,royal
194,65,165,en,fuscia,fuscia,fuchsia
47,64,88,en,navy,navy,navy
60,129,130,en,teal,teal,teal
111,190,207,en,sky blue,sky blue,skyblue
120,166,234,en,sky,sky,sky
15,93,1,en,forest green,forest green,forestgreen
119,67,175,en,"plu,","plu,",plu
74,12,249,en,cerulean,cerulean,cerulean
231,172,1,en,golden,golden,golden
182,131,76,en,sepia,sepia,sepia
27,197,205,en,teal,teal,teal
98,134,148,en,steel,steel,steel
174,127,223,en,lilac,lilac,lilac
101,169,27,en,lime,lime,lime
205,92,215,en,magenta,magenta,magenta
233,14,232,en,fuscia,fuscia,fuchsia
141,50,221,en,grape,grape,grape
215,134,150,en,Dark Pink,dark pink,darkpink
56,104,55,en,Green,green,green
187,114,231,en,Purple,purple,purple
242,255,194,en,Light Yellow,light yellow,lightyellow
116,37,20,en,Dark Red,dark red,darkred
26,41,166,en,Dark Blue,dark blue,darkblue
178,175,67,en,Olive Green,olive green,olivegreen
17,132,247,en,Blue,blue,blue
55,232,43,en,parrot green,parrot green,parrotgreen
230,55,98,en,pink,pink,pink
196,116,193,en,lavender,lavender,lavender
14,97,31,en,grass green,grass green,grassgreen
243,183,158,en,peach,peach,peach
246,20,23,en,red,red,red
239,153,188,en,pink,pink,pink
184,82,61,en,camel brown,camel brown,camelbrown
127,148,73,en,olive,olive,olive
82,248,188,en,teal,teal,teal
125,114,203,en,violet,violet,violet
206,196,64,en,golden,golden,golden
165,68,192,en,purple,purple,purple
158,230,29,en,parrot green,parrot green,parrotgreen
1,126,207,en,blue,blue,blue
70,177,41,en,bright green,bright green,brightgreen
244,61,208,en,fuchsia,fuchsia,fuchsia
150,98,25,en,brown,brown,brown
221,255,185,en,pale green,pale green,palegreen
247,133,66,en,orange,orange,orange
0,78,68,en,dark green,dark green,darkgreen
14,206,99,en,green,green,green
49,25,49,en,black,black,black
174,36,16,en,red,red,red
114,14,2,en,Wine,wine,wine
168,146,67,en,Ochra,ochra,ochra
206,89,39,en,Orange,orange,orange
19,3,122,en,Navy blue,navy blue,navyblue
204,214,128,en,Light green,light green,lightgreen
113,193,82,en,Green,green,green
27,52,228,en,Royal blue,royal blue,royalblue
109,158,125,en,Forest Green,forest green,forestgreen
91,237,214,en,Turquoise,turquoise,turquoise
76,33,110,en,Lilac,lilac,lilac
203,136,195,en,Rose,rose,rose
183,42,147,en,Fuchsia,fuchsia,fuchsia
1,137,243,en,Blue,blue,blue
234,32,198,en,Hot pink,hot pink,hotpink
204,243,191,en,Light green,light green,lightgreen
113,58,202,en,Purple,purple,purple
123,87,89,en,Chocolate brown,chocolate brown,chocolatebrown
172,155,135,en,Milk coffee brown,milk coffee brown,milkcoffeebrown
94,249,80,en,Bright green,bright green,brightgreen
85,119,177,en,Dusty blue,dusty blue,dustyblue
64,94,238,en,Royal blue,royal blue,royalblue
42,137,69,en,Pine,pine,pine
212,69,111,en,Raspberry,raspberry,raspberry
16,66,77,en,Dark green,dark green,darkgreen
12,189,231,en,Dark turquoise,dark turquoise,darkturquoise
116,108,59,en,Green brown,green brown,greenbrown
248,114,117,en,Tomatoe red,tomatoe red,tomatoered
131,176,249,en,Sky blue,sky blue,skyblue
39,3,9,en,Black,black,black
240,189,199,en,Dusty rose,dusty rose,dustyrose
233,192,140,en,Light ochre,light ochre,lightochre
71,31,71,en,Deep Plum,deep plum,deepplum
2,52,157,en,Dark royal blue,dark royal blue,darkroyalblue
40,107,98,en,Forest green,forest green,forestgreen
164,120,251,en,Lilac,lilac,lilac
168,31,251,en,Fuchsia,fuchsia,fuchsia
208,55,184,en,fuscia,fuscia,fuchsia
219,189,48,en,mustard,mustard,mustard
233,40,132,en,pink,pink,pink
191,215,131,en,olive,olive,olive
94,47,70,en,maroon,maroon,maroon
108,241,221,en,turquoise,turquoise,turquoise
183,119,254,en,purple,purple,purple
100,214,88,en,green,green,green
17,60,145,en,midnight blue,midnight blue,midnightblue
30,173,245,en,blue,blue,blue
186,144,210,en,lavendar,lavendar,lavender
15,250,126,en,highlighter green,highlighter green,highlightergreen
150,17,222,en,grape,grape,grape
252,73,7,en,pumpkin,pumpkin,pumpkin
172,152,131,en,mauve,mauve,mauve
88,75,212,en,indigo,indigo,indigo
243,47,67,en,pomegranate,pomegranate,pomegranate
95,153,143,en,teal,teal,teal
44,136,87,en,grass green,grass green,grassgreen
115,111,192,en,milk purple,milk purple,milkpurple
112,40,36,en,acorn brown,acorn brown,acornbrown
70,103,38,en,forest green,forest green,forestgreen
115,222,25,en,lime green,lime green,limegreen
253,195,169,en,peach,peach,peach
176,53,38,en,honey brown,honey brown,honeybrown
75,76,125,en,lilac,lilac,lilac
247,138,191,en,pink,pink,pink
156,201,74,en,pea green,pea green,peagreen
192,248,40,en,bright green,bright green,brightgreen
1,202,228,en,lake blue,lake blue,lakeblue
166,65,120,en,blush,blush,blush
4,106,99,en,dark teal,dark teal,darkteal
66,13,82,en,midnight purple,midnight purple,midnightpurple
170,106,76,en,earth brown,earth brown,earthbrown
66,215,137,en,green,green,green
168,176,183,en,slate,slate,slate
17,152,244,en,Blue,blue,blue
113,201,224,en,Cyan,cyan,cyan
0,72,140,en,Dark blue,dark blue,darkblue
145,147,217,en,Lilac,lilac,lilac
184,252,32,en,Chartreuse,chartreuse,chartreuse
127,117,43,en,Dark sand,dark sand,darksand
95,38,120,en,Purple,purple,purple
46,32,59,en,Night sky,night sky,nightsky
229,139,204,en,Pink,pink,pink
76,160,1,en,Green,green,green
213,194,1,en,Yellow,yellow,yellow
246,80,92,en,Pink,pink,pink
215,219,188,en,gray green,gray green,graygreen
213,233,120,en,new green,new green,newgreen
187,77,233,en,fuchsia,fuchsia,fuchsia
75,201,33,en,green with a little dot of yellow in it,green with a little dot of yellow in it,greenwithalittledotofyellowinit
248,143,185,en,pink,pink,pink
56,27,234,en,royal blue,royal blue,royalblue
51,17,125,en,black,black,black
97,210,152,en,it’s a green!,it’s a green!,itsagreen
241,35,32,en,fire engine red,fire engine red,fireenginered
176,127,247,en,light purple,light purple,lightpurple
182,175,115,en,army green,army green,armygreen
216,156,242,en,dark lilac,dark lilac,darklilac
86,103,145,en,Blueberry jelly bean,blueberry jelly bean,blueberryjellybean
177,251,189,en,Light pamelo,light pamelo,lightpamelo
124,88,43,en,Brown,brown,brown
180,45,145,en,Red pink,red pink,redpink
164,1,238,en,Royal purple,royal purple,royalpurple
163,4,46,en,Faded red,faded red,fadedred
198,193,139,en,Sandy,sandy,sandy
97,8,46,en,Lavender,lavender,lavender
79,133,48,en,Nature green,nature green,naturegreen
198,212,84,en,Emergency  yellow,emergency  yellow,emergencyyellow
153,81,188,en,Purple,purple,purple
61,81,255,en,Blue,blue,blue
230,188,70,en,Golden yellow,golden yellow,goldenyellow
177,65,7,en,Tiger orange,tiger orange,tigerorange
247,1,137,en,Pink,pink,pink
133,120,123,en,Puke grey,puke grey,pukegray
193,243,139,en,Chartreuse,chartreuse,chartreuse
103,201,172,en,Green blue,green blue,greenblue
55,203,69,en,Green,green,green
224,206,220,en,Off white-pink,off white pink,offwhitepink
179,133,174,en,Dirty pink,dirty pink,dirtypink
227,120,235,en,Pink,pink,pink
33,46,35,en,Black green,black green,blackgreen
249,44,181,en,Pink,pink,pink
227,100,194,en,fuchsia,fuchsia,fuchsia
93,160,78,en,green,green,green
3,246,4,en,dayglo green,dayglo green,dayglogreen
26,57,5,en,black,black,black
134,75,58,en,brown,brown,brown
117,250,141,en,green,green,green
59,86,223,en,blue,blue,blue
235,170,151,en,pink brown,pink brown,pinkbrown
134,29,26,en,brown,brown,brown
125,212,245,en,sky blue,sky blue,skyblue
13,87,130,en,navy,navy,navy
156,138,36,en,olive,olive,olive
157,151,146,en,grey,grey,gray
75,104,47,en,forest green,forest green,forestgreen
158,232,227,en,aqua blue,aqua blue,aquablue
39,127,218,en,blue,blue,blue
139,193,46,en,chartreuse,chartreuse,chartreuse
79,143,136,en,bluegreen,bluegreen,bluegreen
138,129,203,en,easter purple,easter purple,easterpurple
143,1,218,en,obnoxious purple,obnoxious purple,obnoxiouspurple
157,83,156,en,purple,purple,purple
225,210,244,en,lilac grey,lilac grey,lilacgray
231,37,227,en,obnoxious fushsia,obnoxious fushsia,obnoxiousfushsia
227,90,47,en,dirty orange red,dirty orange red,dirtyorangered
44,24,22,en,brown,brown,brown
20,56,232,en,blue,blue,blue
249,193,8,en,yellow,yellow,yellow
179,135,238,en,purple,purple,purple
183,54,233,en,pink purple,pink purple,pinkpurple
1,254,139,en,turqouise,turqouise,turquoise
152,34,92,en,hot pink,hot pink,hotpink
115,187,103,en,sage green,sage green,sagegreen
71,2,85,en,dark purple,dark purple,darkpurple
52,85,102,en,gray,gray,gray
177,222,181,en,mint,mint,mint
224,100,148,en,pink,pink,pink
182,193,244,en,violet,violet,violet
29,37,89,en,navy blue,navy blue,navyblue
53,3,152,en,dark purple,dark purple,darkpurple
20,82,30,en,forest green,forest green,forestgreen
80,182,1,en,dark green,dark green,darkgreen
145,135,219,en,light purple,light purple,lightpurple
252,163,185,en,bubblegum pink,bubblegum pink,bubblegumpink
135,123,17,en,olive green,olive green,olivegreen
31,98,164,en,dark blue,dark blue,darkblue
61,193,209,en,aqua,aqua,aqua
78,224,33,en,green,green,green
37,165,225,en,blue,blue,blue
152,212,223,en,baby blue,baby blue,babyblue
11,233,172,en,turquoise,turquoise,turquoise
95,133,177,en,dusty blue,dusty blue,dustyblue
218,120,56,en,orange,orange,orange
38,100,18,en,forest green,forest green,forestgreen
142,70,61,en,rusty red,rusty red,rustyred
244,253,173,en,light yellow,light yellow,lightyellow
19,204,46,en,green,green,green
226,202,95,en,mustard yellow,mustard yellow,mustardyellow
200,25,31,en,red,red,red
90,132,79,en,sage green,sage green,sagegreen
137,102,41,en,brown,brown,brown
124,41,156,en,purple,purple,purple
47,150,170,en,teal,teal,teal
6,1,30,en,black,black,black
7,136,52,en,green,green,green
152,87,145,en,violet,violet,violet
84,214,175,en,light green,light green,lightgreen
