r,g,b,lang_code,human_raw,human_norm,human_min
255,0,113,en,magenta,magenta,magenta
0,255,246,en,teal,teal,teal
253,0,255,en,violet,violet,violet
0,114,255,en,light blue,light blue,lightblue
0,187,255,en,aqua blue,aqua blue,aquablue
255,0,93,en,dark pink,dark pink,darkpink
255,155,0,en,golden yellow,golden yellow,goldenyellow
238,255,0,en,light yellow,light yellow,lightyellow
255,0,165,en,purple,purple,purple
255,69,0,en,orange,orange,orange
0,94,255,en,blue,blue,blue
188,255,0,en,lime green,lime green,limegreen
84,255,0,en,light green,light green,lightgreen
0,151,255,en,light blue,light blue,lightblue
0,162,255,en,sky blue,sky blue,skyblue
255,0,35,en,red,red,red
0,234,255,en,teal,teal,teal
0,38,255,en,blue,blue,blue
190,0,255,en,purple,purple,purple
170,255,0,en,lime green,lime green,limegreen
255,136,0,en,orange,orange,orange
255,0,56,en,dark pink,dark pink,darkpink
0,225,255,en,aqua blue,aqua blue,aquablue
0,69,255,en,blue,blue,blue
0,255,220,en,teal,teal,teal
255,113,0,en,orance,orance,orange
104,0,255,en,purple,purple,purple
0,255,30,en,green,green,green
0,10,255,en,dark blue,dark blue,darkblue
0,255,124,en,topaz,topaz,topaz
255,0,222,en,violet,violet,violet
255,0,186,en,magneta,magneta,magenta
255,185,0,en,golden yellow,golden yellow,goldenyellow
0,255,176,en,aqua blue,aqua blue,aquablue
0,255,77,en,light green,light green,lightgreen
255,0,155,en,Pink,pink,pink
0,255,233,en,turquoise,turquoise,turquoise
255,158,0,en,pumpkin orange,pumpkin orange,pumpkinorange
255,0,255,en,Hot pink,hot pink,hotpink
0,253,255,en,Hawaii water blue,hawaii water blue,hawaiiwaterblue
59,255,0,en,bright green,bright green,brightgreen
173,255,0,en,light green,light green,lightgreen
0,208,255,en,Summer sky blue,summer sky blue,summerskyblue
220,255,0,en,puke green,puke green,pukegreen
72,0,255,en,Navy blue,navy blue,navyblue
255,0,241,en,magenta,magenta,magenta
255,240,0,en,yellow,yellow,yellow
255,0,203,en,magenta pink,magenta pink,magentapink
0,41,255,en,blue,blue,blue
255,0,81,en,pink red,pink red,pinkred
255,0,50,en,red,red,red
255,134,0,en,light orange,light orange,lightorange
255,117,0,en,jack-o-lantern orange,jack o-lantern orange,jackolanternorange
0,255,122,en,green-ish,green ish,greenish
0,108,255,en,blue,blue,blue
255,0,116,en,pink,pink,pink
124,0,255,en,purple,purple,purple
0,255,215,en,light blue-green,light blue green,lightbluegreen
255,255,0,en,yellow,yellow,yellow
0,200,255,en,blue,blue,blue
255,0,9,en,red,red,red
0,68,255,en,navy blue,navy blue,navyblue
0,157,255,en,blue,blue,blue
0,133,255,en,blue,blue,blue
0,255,62,en,green,green,green
0,255,170,en,medium green,medium green,mediumgreen
255,79,0,en,dark orange,dark orange,darkorange
0,178,255,en,blue,blue,blue
205,0,255,en,violet,violet,violet
255,189,0,en,yellow orange,yellow orange,yelloworange
0,255,112,en,green,green,green
255,0,151,en,pink,pink,pink
255,0,142,en,pink,pink,pink
255,0,211,en,purple,purple,purple
0,121,255,en,blue,blue,blue
0,233,255,en,teal,teal,teal
0,137,255,en,light blue,light blue,lightblue
0,68,255,en,blue,blue,blue
0,255,232,en,teal,teal,teal
205,255,0,en,yellow,yellow,yellow
255,0,16,en,red,red,red
255,0,206,en,purple,purple,purple
53,0,255,en,blue,blue,blue
255,215,0,en,yellow,yellow,yellow
185,255,0,en,green,green,green
255,114,0,en,orange,orange,orange
0,219,255,en,blue,blue,blue
0,255,207,en,teal,teal,teal
255,161,0,en,dark yellow,dark yellow,darkyellow
202,0,255,en,purple,purple,purple
0,255,103,en,green,green,green
255,210,0,en,yellow,yellow,yellow
0,255,0,en,green,green,green
0,194,255,en,teal,teal,teal
255,0,76,en,pink,pink,pink
0,255,158,en,teal,teal,teal
226,0,255,en,purple,purple,purple
127,255,0,en,green,green,green
255,37,0,en,red,red,red
0,103,255,en,blue,blue,blue
244,255,0,en,yellow,yellow,yellow
255,0,105,en,pink,pink,pink
115,0,255,en,purple,purple,purple
255,143,0,en,orange,orange,orange
0,165,255,en,teal,teal,teal
0,48,255,en,blue,blue,blue
0,255,140,en,teal,teal,teal
0,125,255,en,Blue,blue,blue
0,255,31,en,Green,green,green
191,255,0,en,Green,green,green
0,255,85,en,Green,green,green
255,86,0,en,Red,red,red
0,223,255,en,Light blue,light blue,lightblue
255,0,238,en,Fuschia,fuschia,fuchsia
255,0,105,en,Red,red,red
0,255,201,en,Green,green,green
255,160,0,en,Orange,orange,orange
255,142,0,en,Orange,orange,orange
0,100,255,en,Blue,blue,blue
0,138,255,en,Blue,blue,blue
0,75,255,en,Blue,blue,blue
41,0,255,en,Blue,blue,blue
255,196,0,en,Orange,orange,orange
0,255,151,en,Green,green,green
255,255,0,en,Yellow,yellow,yellow
255,0,190,en,Pink,pink,pink
0,255,160,en,Green,green,green
200,0,255,en,Purple,purple,purple
0,231,255,en,Blue,blue,blue
115,255,0,en,Green,green,green
255,0,252,en,Fuschia,fuschia,fuchsia
0,161,255,en,Blue,blue,blue
255,55,0,en,Red,red,red
255,0,120,en,Red,red,red
96,0,255,en,Blue,blue,blue
255,227,0,en,Yellow,yellow,yellow
255,0,147,en,Pink,pink,pink
0,65,255,en,Blue,blue,blue
0,255,236,en,Blue,blue,blue
177,255,0,en,Green,green,green
0,195,255,en,Blue,blue,blue
255,0,72,en,Red,red,red
255,0,2,en,Red,red,red
255,0,122,en,hot pink,hot pink,hotpink
255,246,0,en,yellow,yellow,yellow
255,0,168,en,magenta,magenta,magenta
0,255,218,en,Light blue,light blue,lightblue
255,208,0,en,orange,orange,orange
0,211,255,en,blue,blue,blue
0,255,64,en,lime,lime,lime
0,44,255,en,dark blue,dark blue,darkblue
0,255,121,en,green,green,green
255,0,32,en,red,red,red
0,200,255,en,blue,blue,blue
0,255,250,en,sky blue,sky blue,skyblue
0,71,255,en,darker blue,darker blue,darkerblue
0,253,255,en,sky blue,sky blue,skyblue
255,95,0,en,bright orange,bright orange,brightorange
255,0,94,en,Hot pink,hot pink,hotpink
0,92,255,en,lighter blue,lighter blue,lighterblue
195,0,255,en,purple,purple,purple
0,179,255,en,blue,blue,blue
0,255,172,en,light green,light green,lightgreen
0,16,255,en,darkest blue,darkest blue,darkestblue
255,121,0,en,Orange,orange,orange
197,255,0,en,Neon Yellow,neon yellow,neonyellow
255,0,185,en,Magenta,magenta,magenta
255,0,240,en,Magenta,magenta,magenta
0,139,255,en,Blue,blue,blue
255,219,0,en,Dark Yellow,dark yellow,darkyellow
220,0,255,en,Darker Magenta,darker magenta,darkermagenta
133,255,0,en,Neon Green,neon green,neongreen
255,0,80,en,Hot red,hot red,hotred
0,255,117,en,Light Green,light green,lightgreen
106,0,255,en,Purple,purple,purple
255,156,0,en,orange,orange,orange
89,255,0,en,lime,lime,lime
255,55,0,en,Blood Orange,blood orange,bloodorange
255,237,0,en,Yellow,yellow,yellow
206,255,0,en,Lime,lime,lime
0,255,70,en,Green,green,green
203,0,255,en,Purple,purple,purple
0,122,255,en,Blue,blue,blue
255,0,33,en,Red,red,red
0,233,255,en,Light Blue,light blue,lightblue
0,161,255,en,Medium Blue,medium blue,mediumblue
54,255,0,en,Green,green,green
232,0,255,en,Violet,violet,violet
0,255,183,en,Cyan,cyan,cyan
157,255,0,en,Lime,lime,lime
255,76,0,en,Red,red,red
255,0,233,en,Bright purple,bright purple,brightpurple
0,255,138,en,Blueish green,blueish green,blueishgreen
255,0,179,en,Dark pink,dark pink,darkpink
0,79,255,en,Dark blue,dark blue,darkblue
255,163,0,en,Light orange,light orange,lightorange
0,255,215,en,Cyan,cyan,cyan
255,100,0,en,Orange,orange,orange
0,255,82,en,Bright green,bright green,brightgreen
0,147,255,en,Blue,blue,blue
255,0,81,en,Pink red,pink red,pinkred
162,0,255,en,Violet,violet,violet
255,211,0,en,Dark yellow,dark yellow,darkyellow
0,255,248,en,Light cyan,light cyan,lightcyan
255,142,0,en,Light orange,light orange,lightorange
0,63,255,en,Dark blue,dark blue,darkblue
255,0,134,en,Dark pink,dark pink,darkpink
0,223,255,en,Light blue,light blue,lightblue
0,113,255,en,Blue,blue,blue
0,28,255,en,Very dark blue,very dark blue,verydarkblue
0,190,255,en,Medium blue,medium blue,mediumblue
246,255,0,en,Bright yellow,bright yellow,brightyellow
255,0,71,en,Pink red,pink red,pinkred
255,0,149,en,Dark pink,dark pink,darkpink
255,0,36,en,red,red,red
0,99,255,en,blue,blue,blue
0,255,87,en,electric green,electric green,electricgreen
255,0,177,en,hot pink,hot pink,hotpink
255,0,255,en,light purple,light purple,lightpurple
255,238,0,en,yellow,yellow,yellow
0,9,255,en,royal blue,royal blue,royalblue
255,179,0,en,light orange,light orange,lightorange
0,154,255,en,light blue,light blue,lightblue
0,233,255,en,light teal,light teal,lightteal
0,165,255,en,baby blue,baby blue,babyblue
255,0,211,en,magenta pink,magenta pink,magentapink
255,0,132,en,pink,pink,pink
255,0,166,en,magenta pink,magenta pink,magentapink
194,0,255,en,purple,purple,purple
0,255,197,en,sea foam green,sea foam green,seafoamgreen
255,146,0,en,orange,orange,orange
0,134,255,en,light blue,light blue,lightblue
0,193,255,en,baby blue,baby blue,babyblue
255,0,102,en,hot pink,hot pink,hotpink
0,255,239,en,light teal,light teal,lightteal
0,255,51,en,lime green,lime green,limegreen
103,0,255,en,indigo,indigo,indigo
231,255,0,en,yellow,yellow,yellow
0,52,255,en,blue,blue,blue
0,209,255,en,baby blue,baby blue,babyblue
255,70,0,en,red,red,red
0,255,122,en,green-blue,green blue,greenblue
199,255,0,en,yellow-green,yellow green,yellowgreen
182,255,0,en,light green,light green,lightgreen
255,210,0,en,light orange,light orange,lightorange
255,0,61,en,violet red,violet red,violetred
255,118,0,en,orange,orange,orange
0,255,185,en,light teal,light teal,lightteal
0,83,255,en,blue,blue,blue
120,255,0,en,lime green,lime green,limegreen
0,255,213,en,aqua,aqua,aqua
0,255,167,en,seafoam green,seafoam green,seafoamgreen
255,0,199,en,magenta,magenta,magenta
207,0,255,en,fusia,fusia,fuchsia
227,255,0,en,chartrueuse,chartrueuse,chartrueuse
0,255,76,en,green,green,green
0,105,255,en,blue,blue,blue
99,255,0,en,yellow-green,yellow green,yellowgreen
255,0,74,en,rose,rose,rose
172,255,0,en,lime green,lime green,limegreen
255,152,0,en,yellow-orange,yellow orange,yelloworange
0,83,255,en,royal blue,royal blue,royalblue
101,0,255,en,purple,purple,purple
0,255,148,en,seafoam green,seafoam green,seafoamgreen
0,205,255,en,sky blue,sky blue,skyblue
0,255,105,en,neon green,neon green,neongreen
255,0,213,en,magenta,magenta,magenta
255,58,0,en,red-orange,red orange,redorange
255,0,20,en,red,red,red
0,189,255,en,cyan,cyan,cyan
0,114,255,en,light blue,light blue,lightblue
255,0,105,en,hot pink,hot pink,hotpink
255,96,0,en,orange,orange,orange
0,50,255,en,blue,blue,blue
0,237,255,en,cyan,cyan,cyan
0,152,255,en,light blue,light blue,lightblue
255,0,138,en,hot pink,hot pink,hotpink
76,0,255,en,purple,purple,purple
255,171,0,en,goldenrod,goldenrod,goldenrod
0,180,255,en,sky blue,sky blue,skyblue
255,214,0,en,yellow,yellow,yellow
255,248,0,en,highlighter yellow,highlighter yellow,highlighteryellow
255,0,146,en,magenta,magenta,magenta
223,0,255,en,fuscia,fuscia,fuchsia
255,208,0,en,dark yellow,dark yellow,darkyellow
255,190,0,en,orange,orange,orange
0,136,255,en,blue,blue,blue
0,255,201,en,seafoam green,seafoam green,seafoamgreen
255,142,0,en,orange,orange,orange
255,0,83,en,red,red,red
0,194,255,en,sky blue,sky blue,skyblue
255,0,36,en,red,red,red
255,219,0,en,yellow,yellow,yellow
234,255,0,en,yellow-green,yellow green,yellowgreen
167,255,0,en,neon green,neon green,neongreen
255,53,0,en,red,red,red
255,0,224,en,hot pink,hot pink,hotpink
255,0,201,en,hot pink,hot pink,hotpink
0,134,255,en,blue,blue,blue
0,255,155,en,neon seafoam green,neon seafoam green,neonseafoamgreen
255,94,0,en,orange,orange,orange
0,178,255,en,blue,blue,blue
60,255,0,en,neon green,neon green,neongreen
0,104,255,en,blue,blue,blue
0,85,255,en,blue,blue,blue
255,179,0,en,orange,orange,orange
238,0,255,en,neon purple,neon purple,neonpurple
255,0,151,en,pink,pink,pink
0,255,167,en,neon seafoam green,neon seafoam green,neonseafoamgreen
0,255,76,en,neon green,neon green,neongreen
0,255,226,en,cyan,cyan,cyan
0,57,255,en,royal blue,royal blue,royalblue
0,218,255,en,blue,blue,blue
106,0,255,en,purple,purple,purple
186,255,0,en,neon green,neon green,neongreen
255,0,142,en,pink,pink,pink
0,255,93,en,neon green,neon green,neongreen
75,0,255,en,purple,purple,purple
194,0,255,en,purple,purple,purple
255,0,52,en,red,red,red
0,231,255,en,blue,blue,blue
188,255,0,en,Lime,lime,lime
255,0,143,en,Magenta,magenta,magenta
255,0,80,en,Red,red,red
0,255,252,en,Cyan,cyan,cyan
0,177,255,en,Baby,baby,baby
255,82,0,en,Tangerine,tangerine,tangerine
0,141,255,en,Cerulean,cerulean,cerulean
0,127,255,en,Bluebird,bluebird,bluebird
0,255,194,en,Teal,teal,teal
255,0,193,en,Fuschia,fuschia,fuchsia
241,255,0,en,Butter,butter,butter
0,101,255,en,Bluebird,bluebird,bluebird
185,255,0,en,Chartreuse,chartreuse,chartreuse
255,10,0,en,Rose,rose,rose
0,193,255,en,Azure,azure,azure
0,87,255,en,Sapphire,sapphire,sapphire
0,230,255,en,Sky,sky,sky
255,0,147,en,Raspberry,raspberry,raspberry
255,0,109,en,Ruby,ruby,ruby
255,130,0,en,Tiger,tiger,tiger
0,224,255,en,Sky,sky,sky
255,199,0,en,Corn,corn,corn
0,255,178,en,Teal,teal,teal
17,0,255,en,Blue,blue,blue
255,0,225,en,Magenta,magenta,magenta
255,180,0,en,Apricot,apricot,apricot
255,231,0,en,Corn,corn,corn
115,0,255,en,Violet,violet,violet
0,255,19,en,Chartreuse,chartreuse,chartreuse
0,255,154,en,Mint,mint,mint
255,0,27,en,Red,red,red
0,51,255,en,Blue,blue,blue
127,255,0,en,Lime,lime,lime
0,255,118,en,Emerald,emerald,emerald
185,0,255,en,Purple,purple,purple
255,0,148,en,pink,pink,pink
255,195,0,en,yellow,yellow,yellow
255,60,0,en,red,red,red
255,134,0,en,orange,orange,orange
255,152,0,en,orange,orange,orange
255,0,197,en,hot pink,hot pink,hotpink
0,255,163,en,aquamarine,aquamarine,aquamarine
240,0,255,en,pinkish purple,pinkish purple,pinkishpurple
0,255,86,en,green,green,green
0,145,255,en,blue,blue,blue
0,132,255,en,blue,blue,blue
255,112,0,en,orange,orange,orange
255,0,61,en,red,red,red
0,255,16,en,bright green,bright green,brightgreen
0,201,255,en,light blue,light blue,lightblue
233,255,0,en,yellow,yellow,yellow
0,216,255,en,light blue,light blue,lightblue
0,255,243,en,aquamarine,aquamarine,aquamarine
106,0,255,en,dark purple,dark purple,darkpurple
0,70,255,en,dark blue,dark blue,darkblue
150,255,0,en,light green,light green,lightgreen
0,245,255,en,aquamarine,aquamarine,aquamarine
164,0,255,en,purple,purple,purple
255,0,42,en,red,red,red
0,35,255,en,dark blue,dark blue,darkblue
255,0,217,en,pink,pink,pink
0,97,255,en,blue,blue,blue
0,162,255,en,light blue,light blue,lightblue
0,25,255,en,dark blue,dark blue,darkblue
0,255,222,en,aquamarine,aquamarine,aquamarine
186,255,0,en,bright green,bright green,brightgreen
124,255,0,en,green,green,green
0,255,130,en,green,green,green
255,0,113,en,red,red,red
255,232,0,en,yellow,yellow,yellow
255,0,109,en,red,red,red
255,0,241,en,Bright purple,bright purple,brightpurple
0,201,255,en,light blue,light blue,lightblue
0,87,255,en,royal blye,royal blye,royalblue
199,0,255,en,purple,purple,purple
255,0,127,en,raspberry,raspberry,raspberry
244,255,0,en,yellow,yellow,yellow
0,99,255,en,royal blue,royal blue,royalblue
255,215,0,en,gold,gold,gold
0,255,121,en,green,green,green
0,224,255,en,bright blue,bright blue,brightblue
255,0,251,en,bright purple,bright purple,brightpurple
0,255,190,en,teal,teal,teal
255,0,159,en,electric purple,electric purple,electricpurple
0,255,247,en,robin blue,robin blue,robinblue
0,255,204,en,teal,teal,teal
255,0,17,en,red,red,red
0,164,255,en,blue,blue,blue
0,155,255,en,blue,blue,blue
255,0,79,en,raspberry,raspberry,raspberry
255,0,82,en,raspberry,raspberry,raspberry
0,255,70,en,green,green,green
117,255,0,en,elecrtic green,elecrtic green,elecrticgreen
0,47,255,en,royal blue,royal blue,royalblue
255,154,0,en,orange,orange,orange
255,210,0,en,mustard,mustard,mustard
255,218,0,en,yellow,yellow,yellow
0,160,255,en,blue,blue,blue
0,255,197,en,green,green,green
191,0,255,en,purple,purple,purple
255,0,167,en,pink,pink,pink
255,120,0,en,orange,orange,orange
255,0,252,en,pink,pink,pink
0,132,255,en,blue,blue,blue
0,70,255,en,royal blue,royal blue,royalblue
0,229,255,en,teal,teal,teal
255,252,0,en,yellow,yellow,yellow
116,0,255,en,purple,purple,purple
0,255,255,en,teal,teal,teal
0,255,247,en,teal,teal,teal
255,0,43,en,red,red,red
255,0,139,en,pink,pink,pink
255,0,81,en,red,red,red
255,0,70,en,red,red,red
0,255,150,en,green,green,green
255,115,0,en,orange,orange,orange
0,150,255,en,blue,blue,blue
0,9,255,en,royal blue,royal blue,royalblue
0,255,78,en,green,green,green
255,0,233,en,pink,pink,pink
130,255,0,en,green,green,green
0,39,255,en,blue,blue,blue
198,255,0,en,lime,lime,lime
0,194,255,en,blue,blue,blue
255,41,0,en,red,red,red
0,113,255,en,blue,blue,blue
0,255,180,en,green,green,green
172,255,0,en,lime,lime,lime
255,0,200,en,pink,pink,pink
0,255,42,en,green,green,green
0,255,193,en,sea green,sea green,seagreen
255,231,0,en,goldenrod,goldenrod,goldenrod
244,255,0,en,yellow,yellow,yellow
0,168,255,en,sky blue,sky blue,skyblue
6,0,255,en,blue,blue,blue
232,0,255,en,magenta,magenta,magenta
63,255,0,en,lime green,lime green,limegreen
255,0,207,en,deep magenta,deep magenta,deepmagenta
255,0,109,en,red,red,red
0,105,255,en,blue,blue,blue
0,78,255,en,Blue,blue,blue
255,0,121,en,red,red,red
0,255,229,en,aqua,aqua,aqua
0,255,166,en,sea green,sea green,seagreen
0,191,255,en,bright blue,bright blue,brightblue
255,200,0,en,goldenrod,goldenrod,goldenrod
0,255,118,en,bright light green,bright light green,brightlightgreen
255,0,166,en,cranberry,cranberry,cranberry
181,0,255,en,light purple,light purple,lightpurple
255,0,245,en,magenta,magenta,magenta
0,142,255,en,blue,blue,blue
189,255,0,en,chartreuse,chartreuse,chartreuse
0,226,255,en,light turquoise,light turquoise,lightturquoise
162,0,255,en,purple,purple,purple
255,47,0,en,red,red,red
255,99,0,en,red orange,red orange,redorange
0,135,255,en,blue,blue,blue
157,255,0,en,lime green,lime green,limegreen
0,49,255,en,royal blue,royal blue,royalblue
0,255,149,en,deep light green,deep light green,deeplightgreen
0,233,255,en,bright light blue,bright light blue,brightlightblue
255,0,80,en,red,red,red
255,163,0,en,orange,orange,orange
255,137,0,en,deep orange,deep orange,deeporange
40,255,0,en,lime green,lime green,limegreen
255,0,14,en,red,red,red
0,115,255,en,Blue,blue,blue
255,0,218,en,Magenta,magenta,magenta
255,28,0,en,Red,red,red
255,0,39,en,Red,red,red
0,144,255,en,Blue,blue,blue
185,0,255,en,Purple,purple,purple
0,255,160,en,Teal,teal,teal
255,0,95,en,Alizarin Red,alizarin red,alizarinred
123,0,255,en,Purple,purple,purple
0,255,123,en,Teal,teal,teal
0,255,25,en,Green,green,green
0,113,255,en,Blue,blue,blue
255,131,0,en,Orange,orange,orange
0,24,255,en,Indigo,indigo,indigo
0,255,218,en,Teal,teal,teal
255,167,0,en,Orange,orange,orange
0,90,255,en,Blue,blue,blue
255,221,0,en,Yellow,yellow,yellow
255,102,0,en,Orange,orange,orange
255,191,0,en,Yellow,yellow,yellow
143,255,0,en,Green,green,green
0,246,255,en,Aqua,aqua,aqua
255,0,171,en,Magenta,magenta,magenta
194,255,0,en,Green,green,green
0,243,255,en,blue,blue,blue
0,122,255,en,cerulean,cerulean,cerulean
255,47,0,en,red,red,red
255,153,0,en,tangerine,tangerine,tangerine
0,201,255,en,blue,blue,blue
109,255,0,en,lime green,lime green,limegreen
0,255,183,en,seafoam,seafoam,seafoam
255,0,203,en,hot pink,hot pink,hotpink
0,85,255,en,blue,blue,blue
0,110,255,en,cornflower,cornflower,cornflower
193,0,255,en,purple,purple,purple
255,243,0,en,yellow,yellow,yellow
255,104,0,en,orange,orange,orange
162,255,0,en,lime green,lime green,limegreen
251,0,255,en,pink,pink,pink
255,131,0,en,tangerine,tangerine,tangerine
0,171,255,en,blue,blue,blue
255,0,41,en,red,red,red
0,255,95,en,green,green,green
255,0,239,en,magenta,magenta,magenta
255,0,173,en,barbie,barbie,barbie
255,0,126,en,hot pink,hot pink,hotpink
255,251,0,en,Yellow,yellow,yellow
0,255,154,en,Green,green,green
132,0,255,en,Violet,violet,violet
255,72,0,en,Red,red,red
255,109,0,en,Orange,orange,orange
0,255,175,en,Lime,lime,lime
0,255,246,en,Turquoise,turquoise,turquoise
255,0,151,en,Magenta,magenta,magenta
255,171,0,en,Golden yellow,golden yellow,goldenyellow
255,0,45,en,Bright red,bright red,brightred
0,77,255,en,Royal blue,royal blue,royalblue
0,137,255,en,Sky blue,sky blue,skyblue
198,0,255,en,Purpley magenta,purpley magenta,purpleymagenta
38,0,255,en,Purple/blue,purple/blue,purpleblue
0,255,201,en,Green/turquoise,green/turquoise,greenturquoise
255,0,228,en,Magenta,magenta,magenta
255,0,88,en,Red,red,red
91,255,0,en,Lime green,lime green,limegreen
0,255,82,en,Lime green/tint of blue,lime green/tint of blue,limegreentintofblue
0,98,255,en,Lake blue,lake blue,lakeblue
255,183,0,en,Golden yellow,golden yellow,goldenyellow
0,34,255,en,Purple/blue,purple/blue,purpleblue
255,0,68,en,Cherry red,cherry red,cherryred
255,0,251,en,Magenta/tints of purple,magenta/tints of purple,magentatintsofpurple
0,225,255,en,Turquoise,turquoise,turquoise
0,172,255,en,Cotton candy blue,cotton candy blue,cottoncandyblue
255,231,0,en,Yellow,yellow,yellow
255,148,0,en,Orange,orange,orange
255,0,182,en,Magenta,magenta,magenta
255,0,115,en,Red/hot pink,red/hot pink,redhotpink
0,245,255,en,Turquoise,turquoise,turquoise
0,199,255,en,Neon blue,neon blue,neonblue
0,255,66,en,Neon green,neon green,neongreen
170,255,0,en,Light neon green,light neon green,lightneongreen
0,126,255,en,Lake blue,lake blue,lakeblue
222,255,0,en,Green/yellow,green/yellow,greenyellow
255,0,204,en,Pink,pink,pink
0,222,255,en,Sky Blue,sky blue,skyblue
0,255,152,en,Light Green,light green,lightgreen
255,244,0,en,Yellow,yellow,yellow
255,69,0,en,Red,red,red
173,255,0,en,Lime Green,lime green,limegreen
255,215,0,en,Light Orange,light orange,lightorange
255,177,0,en,Orange,orange,orange
255,209,0,en,Light Orange,light orange,lightorange
211,0,255,en,Purple,purple,purple
0,65,255,en,Blue,blue,blue
0,255,14,en,Green,green,green
255,96,0,en,Red,red,red
0,170,255,en,Light Blue,light blue,lightblue
128,0,255,en,Violet,violet,violet
255,0,112,en,Reddish Pink,reddish pink,reddishpink
0,84,255,en,Blue,blue,blue
255,0,250,en,Pink,pink,pink
0,255,192,en,Light Green,light green,lightgreen
255,0,224,en,Pink,pink,pink
0,134,255,en,Light Blue,light blue,lightblue
100,255,0,en,Green,green,green
48,0,255,en,Blue,blue,blue
0,255,255,en,Sky Blue,sky blue,skyblue
0,113,255,en,Blue,blue,blue
255,133,0,en,Orange,orange,orange
0,230,255,en,Sky Blue,sky blue,skyblue
0,140,255,en,Blue,blue,blue
255,0,171,en,Pink,pink,pink
0,255,116,en,Green,green,green
0,255,161,en,Lime Green,lime green,limegreen
255,0,80,en,Red,red,red
255,0,10,en,Red,red,red
255,0,106,en,Reddish Pink,reddish pink,reddishpink
0,185,255,en,Blue,blue,blue
210,255,0,en,Lime Yellow,lime yellow,limeyellow
0,220,255,en,Blue,blue,blue
0,255,152,en,Neon green,neon green,neongreen
0,67,255,en,Dark blue,dark blue,darkblue
255,0,85,en,Res,res,red
255,0,153,en,Pink,pink,pink
0,141,255,en,Acrylic blue,acrylic blue,acrylicblue
255,0,53,en,Red,red,red
0,38,255,en,Dark blue,dark blue,darkblue
255,209,0,en,Yellowish orange,yellowish orange,yellowishorange
0,234,255,en,Neon blue,neon blue,neonblue
0,133,255,en,Acrylic blue,acrylic blue,acrylicblue
255,242,0,en,Lemon yellow,lemon yellow,lemonyellow
28,0,255,en,Dark blue,dark blue,darkblue
255,0,195,en,Pink,pink,pink
255,0,13,en,Red,red,red
0,103,255,en,Acrylic blue,acrylic blue,acrylicblue
127,255,0,en,Neon green,neon green,neongreen
255,144,0,en,Pinky orange,pinky orange,pinkyorange
218,255,0,en,Yellowish green,yellowish green,yellowishgreen
0,255,254,en,Neon blue,neon blue,neonblue
255,173,0,en,Yellowish orange,yellowish orange,yellowishorange
255,110,0,en,Reddish orange,reddish orange,reddishorange
0,255,94,en,Neon green,neon green,neongreen
0,255,176,en,Neon green,neon green,neongreen
0,192,255,en,Ocean blue,ocean blue,oceanblue
124,0,255,en,Purple,purple,purple
255,0,243,en,Pink,pink,pink
255,81,0,en,Reddish orange,reddish orange,reddishorange
255,250,0,en,Yellow,yellow,yellow
221,0,255,en,Purplish pink,purplish pink,purplishpink
178,255,0,en,Yellowish green,yellowish green,yellowishgreen
255,0,127,en,Dark pink,dark pink,darkpink
0,255,219,en,Neon blue,neon blue,neonblue
0,180,255,en,Acrylic blue,acrylic blue,acrylicblue
0,255,49,en,Neon green,neon green,neongreen
188,0,255,en,Purple,purple,purple
125,0,255,en,purple,purple,purple
0,71,255,en,blue,blue,blue
0,164,255,en,blue,blue,blue
255,0,184,en,pink,pink,pink
255,0,152,en,red,red,red
0,255,229,en,cyan,cyan,cyan
0,37,255,en,blue,blue,blue
255,231,0,en,yellow,yellow,yellow
233,0,255,en,purple,purple,purple
0,255,106,en,green,green,green
251,255,0,en,yellow,yellow,yellow
0,235,255,en,cyan,cyan,cyan
134,255,0,en,green,green,green
255,0,7,en,red,red,red
0,138,255,en,blue,blue,blue
47,0,255,en,blue,blue,blue
0,255,192,en,cyan,cyan,cyan
255,75,0,en,red,red,red
0,255,138,en,green,green,green
255,142,0,en,orange,orange,orange
255,181,0,en,orange,orange,orange
255,0,102,en,red,red,red
0,125,255,en,blue,blue,blue
255,82,0,en,red,red,red
192,0,255,en,purple,purple,purple
255,0,128,en,red,red,red
255,0,64,en,red,red,red
0,205,255,en,cyan,cyan,cyan
255,190,0,en,orange,orange,orange
204,255,0,en,green,green,green
0,255,54,en,green,green,green
0,110,255,en,blue,blue,blue
255,0,216,en,purple,purple,purple
0,201,255,en,blue,blue,blue
57,255,0,en,green,green,green
0,255,168,en,green,green,green
255,71,0,en,red,red,red
0,141,255,en,medium blue,medium blue,mediumblue
49,255,0,en,neon green,neon green,neongreen
0,22,255,en,royal blue,royal blue,royalblue
152,0,255,en,purple,purple,purple
0,107,255,en,blue,blue,blue
0,124,255,en,blue,blue,blue
0,178,255,en,light blue,light blue,lightblue
0,192,255,en,light blue,light blue,lightblue
202,255,0,en,yellow green,yellow green,yellowgreen
0,255,241,en,teal,teal,teal
255,82,0,en,orange,orange,orange
142,255,0,en,bright green,bright green,brightgreen
255,0,247,en,pink,pink,pink
0,48,255,en,blue,blue,blue
255,0,172,en,bright pink,bright pink,brightpink
0,255,103,en,green,green,green
241,255,0,en,yellow,yellow,yellow
255,211,0,en,orange yellow,orange yellow,orangeyellow
0,255,188,en,teal,teal,teal
255,137,0,en,oreange,oreange,oreange
